epoch,datetime,speed,autosnapshot
1784933017.733,2026-07-24 17:43:37.733,0.041,"url:""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B52521B/1240764939740782592/thumbnails/599733.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUyNTIxQi8xMjQwNzY0OTM5NzQwNzgyNTkyL3RodW1ibmFpbHMvNTk5NzMzLmpwZyIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTgwMDc0NDIyNX19fV19&Signature=iPu1WvS7Dmgv5YlirMYl5MPi9JW3-57Eo0LdmBHj1MJ51rbnQA7XqZKG7Ktapyr8aKfkNyvtpDbpghLMeeYDidUM5AB0GOL7FKRXFf35o2igCR4K-u9sDRK-WteghgW-PywjATmQFGf-rTPX64wqPwYpi-ALguUU8fdWwYnD65kcLGco3Dj6TzN8gByX23tZ1BxKHlVMlBzQLLnSJDOMIaaGNJEJ30Xq73OahOVzjP1nqDjE6mBhFKWkpcnKZu09zY5JoNhmDTRMnPWk0g8XwZIKwrZxKKpgWiPol1LU~jvVgLY98PC-2ihD2I70rYUb0HAkGmye0-iQ8W9owyzw0Q__&Key-Pair-Id=K1KFJH9S65S6E2"""
1784933618.799,2026-07-24 17:53:38.799,0.054,"url:""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B52521B/1240767456335765504/thumbnails/1200799.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUyNTIxQi8xMjQwNzY3NDU2MzM1NzY1NTA0L3RodW1ibmFpbHMvMTIwMDc5OS5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE4MDA3NDQ4MjV9fX1dfQ__&Signature=W1WGAlRuwVbZX62MkH8A~AuqHHrsWZv17yr0J9djRw9I-Mf6Yu0FEpRKuqeHJ0rCZqE~1SZDOWg~CVNp7-gl1-JisRxF7YRtvoSZ723j5LufAIxtpDA3DwZb2QbM8rMqm8oCg0qemtwn56bdzAVs1p1Q2hgy~ywJtwyK0J4U7aqhtMOKayqOMeBYUPaxP3dVPjvLJdQ5nxStP2qXRq3jg3ZCK8v5tEiVKrusOl8as2-oG68HgwUPRGEN1WlZ0Q6Se2OJ-DF2fCeeIdEd2niG1dTGK1d2nbjCM3xsAlPEowiemZpnjX5nuZUUD~yz-46e4U3mZYv4XBr~MKdYfu6NCw__&Key-Pair-Id=K1KFJH9S65S6E2"""
1784933700.933,2026-07-24 17:55:00.933,0.013,"url:""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B52521B/1240767808841850880/thumbnails/1282933.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUyNTIxQi8xMjQwNzY3ODA4ODQxODUwODgwL3RodW1ibmFpbHMvMTI4MjkzMy5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE4MDA3NDQ5MDl9fX1dfQ__&Signature=RypcK4pn~0sZaxqKGLValc6T4x7IMdcSZmAQCNawFfsA2mGbplmbjzysDy9njM-2CPwmZUPj4Cj9fBjWZQ1lcm1gWVSria5QZszHx4ZWAK5z7bmKKbxrCP7Ifv~EoIdWsYnjVGVMEV9dgMlG-nXSVTuB8CfnD0yY2VSzYDizzLLkulicm9AhF-KbwveSaZ2sEP0zJdt7a71X053DLGoBq1bsUCrdKT1y9s57f1yjeJCwl-hD3udqxXDQGWOvxZaAh1yS5GGPgOIUjEVNVnHbkPVaijPyWpZuW7lggdZm-za4poB17tbY8w3neuF3-KvkT9RaO0hrWTadKvjLUVWfEw__&Key-Pair-Id=K1KFJH9S65S6E2"""
1784933845.0,2026-07-24 17:57:25.000,0.011,"url:""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B52521B/1240768412892930048/thumbnails/140000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUyNTIxQi8xMjQwNzY4NDEyODkyOTMwMDQ4L3RodW1ibmFpbHMvMTQwMDAwLmpwZyIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTgwMDc0NTA1NH19fV19&Signature=Le2DQA7DdE8~~Gt2GRVdvHUgjeMrN3PAlOkEiYcWUL2YHnXO-8gaSIUxMHhQcT8u7ZjrS6Wc5Fj7-2QrF-U1myrWj7qJAUYygcP03B0rkh5AWeQI8563yxaJjXmslYltrWs3w4CRsJlJ7ngyxIR0Y4C2fJPumoR7sCzGYwYEdqgRwMdfdyr4NGLukAPHWxXYdMVGPhpD38rTkjoFdLGsrzqkvV8WgOAsrOZR6BGYoh7neSS1DvMy3dKwz10vsVN6ncyjNEm7idK-WWRDaMTeSLw5LeYHmU~jRDrQf37Uz5D-dfgWvptxvmJsSktw4sDR1DLKMFTjJxIhzQ71EzB3tA__&Key-Pair-Id=K1KFJH9S65S6E2"""
1784934447.0,2026-07-24 18:07:27.000,39.018,"url:""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B52521B/1240770929089454080/thumbnails/597000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUyNTIxQi8xMjQwNzcwOTI5MDg5NDU0MDgwL3RodW1ibmFpbHMvNTk3MDAwLmpwZyIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTgwMDc0NTY1M319fV19&Signature=UpUUG-jYPS~pWPy9Ia0DkZ0Iw776MBojA4rRoIgHe0vbFg5gSBhCG1GYm4TOSNIWIJVjrPbnVb1CoTzmpx4yUcTkKS-9aTYhzvk5K09YTou5D0IUNftVzewAgISXkLNc5J5TAm4SQxweew0vGCuG1sqa5rrkAuFm4qEEK255FuMHvvGKnxF~oxGCP~unAAJc9mVD48OCQTCpAtv~EMoFkeMfpFNxt4DPBqXQS3jfGEJQ4WIsfDZv9dCjuCjPg-Qio1~pjIcf5eOEWiLG8~e1nPrqoSvOYdjX1iu-ushLI7fDHOIpFsr4YttNBDuEoYHhkjlxcCC5CUQkqOcCK6sT8A__&Key-Pair-Id=K1KFJH9S65S6E2"""
1784935047.0,2026-07-24 18:17:27.000,1.561,"url:""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B52521B/1240773445227257856/thumbnails/1197000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUyNTIxQi8xMjQwNzczNDQ1MjI3MjU3ODU2L3RodW1ibmFpbHMvMTE5NzAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE4MDA3NDYyNTN9fX1dfQ__&Signature=fRCuAQ7WwBG503yjbaz2i0NjVTVJaC~VYWG-cwfNHRj7m19V4XYSLw04KdYGY4zJUbZ59gop4SdTTsLv~HlGOLc2HT29Oq8uf-PHFlKUGcLrj592V0zUvz3EKRuJ7WTsOEKs80ihi9T54xJc7Rk342c3lfs4ruEukrN3eZVc6rKzCS4nxtUIpQZ69l6Sa4qbSNbb67u1-giynHXCqkH2sLvkNcJ8~m2mkYjEpyCY4eKX7bUdbDcyGM2fxFGWMK3FsiI3eiqLvFd8ftnkrVrd4h8R9G8FGQPSoV0YaK6Y3qO54tYWzh1deVUoDrjI-AFrlvUmK4dnMLtBfyw8nGWvQA__&Key-Pair-Id=K1KFJH9S65S6E2"""
1784935646.133,2026-07-24 18:27:26.133,35.292,"url:""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B52521B/1240775978440073216/thumbnails/1796133.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUyNTIxQi8xMjQwNzc1OTc4NDQwMDczMjE2L3RodW1ibmFpbHMvMTc5NjEzMy5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE4MDA3NDY4NjF9fX1dfQ__&Signature=ofttQms~b3PBoVM4gU4qr8nMwFsHXL9R~YPu777Ld8VkQz8lsQmUd134EolPXbrfyeEO9ejMzVNIEJLQ~l5e7H~foyr5YwJXASMnUSPxBDgnMEMthU4U8FG5-dlvGpmHLCuxkr2X0q58M~f27P8epLEP3zlhkq4IuqxTqokfGJ4NTm2RSdhiNSfIHj~1hDAw~UOVb4IzDrLzZ1nGanfHp2sgG~dS8qceyi-zXvQCO~Z4YskioNNpRPBmVk-lB42GkIublLqHmprFouy-GmOiK90Z~KyB00MVqZ0lT5~YNQcNuAn5BFBkjns9ScoO2EFd--ONHfB8zv9ItpnJxwRABQ__&Key-Pair-Id=K1KFJH9S65S6E2"""
1784936246.066,2026-07-24 18:37:26.066,0.067,"url:""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B52521B/1240778477251207168/thumbnails/2396066.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUyNTIxQi8xMjQwNzc4NDc3MjUxMjA3MTY4L3RodW1ibmFpbHMvMjM5NjA2Ni5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE4MDA3NDc0NTN9fX1dfQ__&Signature=hp-m5211HAMUy9i7pJNNEouvXs7o09Kd4EVNxMNIxGF2KRjE53xBCRPr30b4ONsjU3k0auQYurnftrLnE0P2FYEA~uuVifR44Xl14DujPQV28eeBCx5AamZ2ZPzZeaLiSHgAqORlTAT1pS~ruNKSuWe-cVzuzOsrEoFs13k~bTexOldVDFqWzV4LNG861zH5TGiYxalpCz0iH2je3Yhg7Jn9WF6OcLb8yMs-ULdUO6XyrSyrF~4WU-0291aHLRYejeaQrzthf-LxLJGOP1oJhpgNl1PzzMDBAxW1dY8664E~YuGakvCCDXbz6Dw~4QkQn2EIx4Qy14PSd6EnnXCZRw__&Key-Pair-Id=K1KFJH9S65S6E2"""
1784936846.733,2026-07-24 18:47:26.733,2.995,"url:""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B52521B/1240780992625647616/thumbnails/2996733.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUyNTIxQi8xMjQwNzgwOTkyNjI1NjQ3NjE2L3RodW1ibmFpbHMvMjk5NjczMy5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE4MDA3NDgwNTN9fX1dfQ__&Signature=e8poAYfHJPMVv8LT3XvhPtFVu-6U3auNKwQU5aQr-QWnSHssvs0rXUwbzwPofUEUDiVh6XW~NwHqAB7FYpUQwTGeFbWkxAUN8ojC92r4pDGWzeQRFIiHQPtRU6wQDOfFgDgtC5shO17NTkJIxwkityd1ppqItABVIV3x5mic0WITuucAyInP~14AWeiopi634iA4NsPu9pQv7oCeYYO6QOrd1geyp241743P3IYVkSOclKE0W3FdApiO9lh6k0G08-szP6ThbzHGisSrCSPmTmmDKmXXUvH8o8pYuyjOtqqWsJlPBndkXnuYQO4JcFX08LTuBYVOg33k4SprIF3l7A__&Key-Pair-Id=K1KFJH9S65S6E2"""
1784937445.799,2026-07-24 18:57:25.799,0.144,"url:""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/8B52521B/1240783508063002624/thumbnails/3595799.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC84QjUyNTIxQi8xMjQwNzgzNTA4MDYzMDAyNjI0L3RodW1ibmFpbHMvMzU5NTc5OS5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE4MDA3NDg2NTd9fX1dfQ__&Signature=BwsNuPp9u0MV8JIvofLcD~dkI9~sxgFBQf8mJZHNDJ8WucqxvgGng5Jsou720XIGRj~lromlDaw6DN5uvyRPx148jB2vB1llN5sDS4vR~aCSQSy7V0zQS7eh1PQUe11NTW4KofEV61pP8GOMl91MawyayE4WO3Y5OhSULy8NrEajGNUl1EzfHqN5LJeErBIa8UXNkofb7thLZ4m26ZU3Rqm44brM9sK6zTwJduMO7KLHRU0wh0WyOICFjE7PwBLuXgTq49MoMNJXkKRoYS-w2dqxG1rcW4fNYKliH2noB80i9sFme849enV46RtpROFtqmDTFiHfPLOgZYoYZr-Ujw__&Key-Pair-Id=K1KFJH9S65S6E2"""
