,in and outs,date,raw data
1002,0b100000100000000,260707172142,0x252513005903FA0869487060174421003C38402D00000048510000000700644100000000000000FFFFFFFFFFFF00D50004293B0026070717214266269C44640899C2D45C64400050013303921392FFFFFF0000280000FFFFFF
1001,0b100000100000000,260707172142,0x252513005903FA0869487060174421003C38402D00000048510000000700644100000000000000FFFFFFFFFFFF00D50004293B0026070717214266269C44640899C2D45C64400050013303921392FFFFFF0000280000FFFFFF
12070,0b100000100000000,260707172209,0x2525140059005C0869487060174421003C38402D00000041510000000700644100000000000000FFFFFFFFFFFF18D5000429680026070717220900F09C44970899C2C75D64400050011403921395FFFFFF0000280000FFFFFF
1003,0b100000100000000,260707172220,0x252513005903FD0869487060174421003C38402D00000041510000000700644100000000000000FFFFFFFFFFFF00D5000429800026070717222066169D44B00899C2375F64400060014703921391FFFFFF0000280000FFFFFF
1004,0b100000100000000,260707172226,0x252513005903FE0869487060174421003C38402D00000041520000000700644100000000000000FFFFFFFFFFFF00D50004298D002607071722269A299D44B10899C2296164400070000D03921388FFFFFF0000280000FFFFFF
12072,0b100000100000000,260707172312,0x2525140059005D0869487060174421003C38402D0000004F520000000700644100000000000000FFFFFFFFFFFF19D5000429FB0026070717231266369D44820899C28A6F64400100002203921395FFFFFF0000280000FFFFFF
12071,0b100000100000000,260707172312,0x2525140059005D0869487060174421003C38402D0000004F520000000700644100000000000000FFFFFFFFFFFF19D5000429FB0026070717231266369D44820899C28A6F64400100002203921395FFFFFF0000280000FFFFFF
1005,0b100000100000000,260707172434,0x252513005903FF0869487060174421003C38402D00000041510000000700644100000000000000FFFFFFFFFFFF00D500042AE90026070717243466269B44C10799C23C8764400050005803921392FFFFFF0000280000FFFFFF
1006,0b100000100000000,260707172529,0x252513005904000869487060174421003C38402D00000000520000000700644100000000000000FFFFFFFFFFFF00D500042B9500260707172529CDFC97440A0799C21C7D64400100008B03921392FFFFFF0000280000FFFFFF
1007,0b100000100000000,260707172529,0x252513005904000869487060174421003C38402D00000000520000000700644100000000000000FFFFFFFFFFFF00D500042B9500260707172529CDFC97440A0799C21C7D64400100008B03921392FFFFFF0000280000FFFFFF
1008,0b100000100000000,260707172529,0x252513005904000869487060174421003C38402D00000000520000000700644100000000000000FFFFFFFFFFFF00D500042B9500260707172529CDFC97440A0799C21C7D64400100008B03921392FFFFFF0000280000FFFFFF
1009,0b100000100000000,260707172601,0x252513005904010869487060174421003C38402D00000064D10000000700644100000000000000FFFFFFFFFFFF00D500042BF9002607071726019A699644BF0699C2297364400100004C03921396FFFFFF0000290000FFFFFF
1010,0b100000100000000,260707172611,0x252513005904020869487060174421003C38402D00000056530000000700644100000000000000FFFFFFFFFFFF00D500042C140026070717261100E09544A80699C2E67564400100001C03921394FFFFFF0000290000FFFFFF
1011,0b100000100000000,260707172621,0x252513005904030869487060174421003C38402D00000048520000000700644100000000000000FFFFFFFFFFFF00D500042C3700260707172621002095448E0699C2767964400120004E03921394FFFFFF0000280000FFFFFF
1012,0b100000100000000,260707172627,0x252513005904040869487060174421003C38402D00000048530000000700644100000000000000FFFFFFFFFFFF00D500042C490026070717262733E394447C0699C2437864400100008303921398FFFFFF0000280000FFFFFF
1013,0b100000100000000,260707172643,0x252513005904050869487060174421003C38402D00000056530000000700644100000000000000FFFFFFFFFFFF00D500042C7700260707172643334394444F0699C2227564400100005203921390FFFFFF0000290000FFFFFF
1014,0b100000100000000,260707172652,0x252513005904060869487060174421003C38402D00000056530000000700644100000000000000FFFFFFFFFFFF00D500042C920026070717265233C39344310699C2C57464400110008403921394FFFFFF0000290000FFFFFF
1015,0b100000100000000,260707172657,0x252513005904070869487060174421003C38402D00000056D30000000700644100000000000000FFFFFFFFFFFF00D500042CA100260707172657334393442A0699C2B7726440010000B303921392FFFFFF0000290000FFFFFF
1016,0b100000100000000,260707172705,0x252513005904080869487060174421003C38402D00000000520000000700644100000000000000FFFFFFFFFFFF00D500042CBA0026070717270566C69244370699C2866F6440011000E503921393FFFFFF0000290000FFFFFF
1017,0b100000100000000,260707172744,0x252513005904090869487060174421003C38402D0000004B520000000700644100000000000000FFFFFFFFFFFF00D500042D3900260707172744663691447D0699C2D25F6440012000B003921388FFFFFF0000290000FFFFFF
1018,0b100000100000000,260707172751,0x2525130059040A0869487060174421003C38402D00000064520000000700644100000000000000FFFFFFFFFFFF00D500042D4F00260707172751CDBC9044700699C2105D64400100007B03921394FFFFFF0000290000FFFFFF
1019,0b100000100000000,260707172800,0x2525130059040B0869487060174421003C38402D00000064D20000000700644100000000000000FFFFFFFFFFFF00D500042D6B002607071728009A299044500699C26C5C64400100004503921384FFFFFF0000290000FFFFFF
1020,0b100000100000000,260707172800,0x2525130059040B0869487060174421003C38402D00000064D20000000700644100000000000000FFFFFFFFFFFF00D500042D6B002607071728009A299044500699C26C5C64400100004503921384FFFFFF0000290000FFFFFF
1021,0b100000100000000,260707172842,0x2525130059040C0869487060174421003C38402D00000052530000000700644100000000000000FFFFFFFFFFFF00D500042E3B0026070717284200508E448C0599C2AB6A64400200001603921395FFFFFF0000290000FFFFFF
1022,0b100000100000000,260707172925,0x2525130059040D0869487060174421003C38402D00000059520000000700644100000000000000FFFFFFFFFFFF00D500042EDD00260707172925CDCC8C443A0599C2407E64400120005203921390FFFFFF0000290000FFFFFF
1023,0b100000100000000,260707173053,0x252513005904100869487060174421003C38402D00000059520000000700644100000000000000FFFFFFFFFFFF00D5000430130026070717305366C688444C0599C2485364400080009103921390FFFFFF0000290000FFFFFF
1024,0b100000100000000,260707173201,0x252513005904110869487060174421003C38402D00000064510000000700644100000000000000FFFFFFFFFFFF00D5000430D10026070717320166C68544A10499C24E4164400120007B03921395FFFFFF0000290000FFFFFF
1025,0b100000100000000,260707173303,0x252513005904120869487060174421003C38402D00000064510000000700644100000000000000FFFFFFFFFFFF00D50004311700260707173303661685445B0499C2F33B64400000007203921400FFFFFF0000290000FFFFFF
1026,0b100000100000000,260707173401,0x252513005904130869487060174421003C38402D00000064510000000700644100000000000000FFFFFFFFFFFF00D50004311700260707173401661685445B0499C2F33B64400000007203921390FFFFFF0000290000FFFFFF
1027,0b100000100000000,260707173503,0x252513005904140869487060174421003C38402D00000064510000000700644100000000000000FFFFFFFFFFFF00D50004311700260707173503661685445B0499C2F33B64400000007203931393FFFFFF0000290000FFFFFF
1030,0b100000100000000,260707173601,0x252513005904150869487060174421003C38402D00000060520000000700644100000000000000FFFFFFFFFFFF00D50004312E0026070717360133E38444410499C20E3B64400070006C03921396FFFFFF0000280000FFFFFF
1028,0b100000100000000,260707173703,0x252513005904160869487060174421003C38402D00000059510000000700644100000000000000FFFFFFFFFFFF00D5000431F00026070717370333D382448E0399C25C2A64400130009C03921393FFFFFF0000280000FFFFFF
1029,0b100000100000000,260707173703,0x252513005904170869487060174421003C38402D00000059D10000000700644100000000000000FFFFFFFFFFFF00D5000431F00026070717370333D382448E0399C25C2A64400130009C03921393FFFFFF0000280000FFFFFF
1032,0b100000100000000,260707173900,0x252513005904180869487060174421003C38402D00000064510000000700644100000000000000FFFFFFFFFFFF00D50004332C0026070717390066667944A10299C2D70764400050006D03921394FFFFFF0000280000FFFFFF
1031,0b100000100000000,260707173900,0x252513005904180869487060174421003C38402D00000064510000000700644100000000000000FFFFFFFFFFFF00D50004332C0026070717390066667944A10299C2D70764400050006D03921394FFFFFF0000280000FFFFFF
1033,0b100000100000000,260707173947,0x252513005904190869487060174421003C38402D00000060510000000700644100000000000000FFFFFFFFFFFF00D5000433B40026070717394700807744180299C2D2FD6340014000A003931394FFFFFF0000290000FFFFFF
1034,0b100000100000000,260707173951,0x2525130059041A0869487060174421003C38402D0000005D510000000700644100000000000000FFFFFFFFFFFF00D5000433C900260707173951668677441B0299C2F4FA6340020000D203921385FFFFFF0000290000FFFFFF
1035,0b100000100000000,260707174027,0x2525130059041B0869487060174421003C38402D0000005D520000000700644100000000000000FFFFFFFFFFFF00D5000434F700260707174027CD8C7644A80299C21CD363400130009C03921394FFFFFF0000290000FFFFFF
1036,0b100000100000000,260707174034,0x2525130059041C0869487060174421003C38402D00000064510000000700644100000000000000FFFFFFFFFFFF00D50004350B0026070717403400607644960299C245D163400070006903921390FFFFFF0000280000FFFFFF
1038,0b100000100000000,260707174040,0x2525130059041D0869487060174421003C38402D00000064510000000700644100000000000000FFFFFFFFFFFF00D500043518002607071740409A197744880299C21FD163400090003A03921394FFFFFF0000290000FFFFFF
1037,0b100000100000000,260707174040,0x2525130059041D0869487060174421003C38402D00000064510000000700644100000000000000FFFFFFFFFFFF00D500043518002607071740409A197744880299C21FD163400090003A03921394FFFFFF0000290000FFFFFF
1039,0b100000100000000,260707174048,0x2525130059041E0869487060174421003C38402D00000052D20000000700644100000000000000FFFFFFFFFFFF00D50004352C0026070717404866867744780299C214D363400100000B03921391FFFFFF0000290000FFFFFF
1041,0b100000100000000,260707174129,0x2525130059041F0869487060174421003C38402D00000059520000000700644100000000000000FFFFFFFFFFFF00D500043653002607071741299AB97644090299C221FA63400150003903931391FFFFFF0000290000FFFFFF
1040,0b100000100000000,260707174129,0x2525130059041F0869487060174421003C38402D00000059520000000700644100000000000000FFFFFFFFFFFF00D500043653002607071741299AB97644090299C221FA63400150003903931391FFFFFF0000290000FFFFFF
1042,0b100000100000000,260707174233,0x252513005904200869487060174421003C38402D00000064510000000700644100000000000000FFFFFFFFFFFF00D5000437FE00260707174233335376443F0099C2190D64400200006B03921393FFFFFF0000290000FFFFFF
1043,0b100000100000000,260707174233,0x252513005904200869487060174421003C38402D00000064510000000700644100000000000000FFFFFFFFFFFF00D5000437FE00260707174233335376443F0099C2190D64400200006B03921393FFFFFF0000290000FFFFFF
1044,0b100000100000000,260707174233,0x252513005904200869487060174421003C38402D00000064510000000700644100000000000000FFFFFFFFFFFF00D5000437FE00260707174233335376443F0099C2190D64400200006B03921393FFFFFF0000290000FFFFFF
1045,0b100000100000000,260707174233,0x252513005904200869487060174421003C38402D00000064510000000700644100000000000000FFFFFFFFFFFF00D5000437FE00260707174233335376443F0099C2190D64400200006B03921393FFFFFF0000290000FFFFFF
1047,0b100000100000000,260707174401,0x252513005904210869487060174421003C38402D00000064510000000700644100000000000000FFFFFFFFFFFF00D5000439B8002607071744013313744467FE98C2FCF263400140008E03921396FFFFFF0000290000FFFFFF
1046,0b100000100000000,260707174401,0x252513005904210869487060174421003C38402D00000064510000000700644100000000000000FFFFFFFFFFFF00D5000439B8002607071744013313744467FE98C2FCF263400140008E03921396FFFFFF0000290000FFFFFF
1048,0b100000100000000,260707174408,0x252513005904220869487060174421003C38402D00000064D10000000700644100000000000000FFFFFFFFFFFF00D5000439D100260707174408000074445FFE98C28BEF6340016000BD03921393FFFFFF0000290000FFFFFF
1049,0b100000100000000,260707174603,0x252513005904230869487060174421003C38402D00000052510000000700644100000000000000FFFFFFFFFFFF00D500043EB100260707174603CDAC7744410199C2DF546340033000CF03921395FFFFFF0000290000FFFFFF
1050,0b100000100000000,260707174634,0x252513005904240869487060174421003C38402D00000064520000000700644100000000000000FFFFFFFFFFFF00D500043F3F0026070717463433B378447E0199C26A4163400070009A03921389FFFFFF0000290000FFFFFF
1051,0b100000100000000,260707174641,0x252513005904250869487060174421003C38402D00000064520000000700644100000000000000FFFFFFFFFFFF00D500043F590026070717464166467844640199C2823F63400220006C03921394FFFFFF0000290000FFFFFF
1052,0b100000100000000,260707174803,0x252513005904260869487060174421003C38402D00000064510000000700644100000000000000FFFFFFFFFFFF00D5000440FC002607071748039A99754496FF98C2D42963400260007103921390FFFFFF0000290000FFFFFF
1053,0b100000100000000,260707174901,0x252513005904270869487060174421003C38402D00000052510000000700644100000000000000FFFFFFFFFFFF00D50004421F002607071749019AB9734456FE98C26E1A63400060006203921391FFFFFF0000290000FFFFFF
1054,0b100000100000000,260707174901,0x252513005904270869487060174421003C38402D00000052510000000700644100000000000000FFFFFFFFFFFF00D50004421F002607071749019AB9734456FE98C26E1A63400060006203921391FFFFFF0000290000FFFFFF
1056,0b100000100000000,260707174941,0x252513005904280869487060174421003C38402D00000064510000000700644100000000000000FFFFFFFFFFFF00D5000442AF0026070717494166467244B6FD98C2091663400050002A03921392FFFFFF0000290000FFFFFF
1055,0b100000100000000,260707174941,0x252513005904280869487060174421003C38402D00000064510000000700644100000000000000FFFFFFFFFFFF00D5000442AF0026070717494166467244B6FD98C2091663400050002A03921392FFFFFF0000290000FFFFFF
1057,0b100000100000000,260707175015,0x252513005904290869487060174421003C38402D00000060500000000700644100000000000000FFFFFFFFFFFF00D50004435F00260707175015CD0C72446EFD98C2232E63400060016403921386FFFFFF0000290000FFFFFF
1058,0b100000100000000,260707175023,0x2525130059042A0869487060174421003C38402D00000064510000000700644100000000000000FFFFFFFFFFFF00D500044376002607071750236606724463FD98C2373163400110003403921395FFFFFF0000290000FFFFFF
1059,0b100000100000000,260707175031,0x2525130059042B0869487060174421003C38402D00000064510000000700644100000000000000FFFFFFFFFFFF00D50004438500260707175031CDEC714458FD98C2C83263400060016503921392FFFFFF0000290000FFFFFF
1060,0b100000100000000,260707175050,0x2525130059042C0869487060174421003C38402D00000064510000000700644100000000000000FFFFFFFFFFFF00D50004439700260707175050CD4C724462FD98C2EE3463400050012B03921394FFFFFF0000290000FFFFFF
1061,0b100000100000000,260707175130,0x2525130059042D0869487060174421003C38402D00000056510000000700644100000000000000FFFFFFFFFFFF00D5000443FA002607071751309A39724498FD98C2AC4163400060000103921396FFFFFF0000290000FFFFFF
1062,0b100000100000000,260707175142,0x2525130059042E0869487060174421003C38402D00000059510000000700644100000000000000FFFFFFFFFFFF00D500044413002607071751429A3972448CFD98C2FF4463400050003803921388FFFFFF0000290000FFFFFF
1063,0b100000100000000,260707175303,0x252513005904310869487060174421003C38402D000000594F0000000700644100000000000000FFFFFFFFFFFF00D500044435002607071753033313724470FD98C231436340000000C303921395FFFFFF0000290000FFFFFF
1064,0b100000100000000,260707175401,0x252513005904320869487060174421003C38402D000000594E0000000700644100000000000000FFFFFFFFFFFF00D500044435002607071754013313724470FD98C231436340000000C303921402FFFFFF0000290000FFFFFF
1065,0b100000100000000,260707175503,0x252513005904330869487060174421003C38402D00000059510000000700644100000000000000FFFFFFFFFFFF00D500044435002607071755033313724470FD98C231436340000000C303921395FFFFFF0000290000FFFFFF
1066,0b100000100000000,260707175601,0x252513005904340869487060174421003C38402D000000594F0000000700644100000000000000FFFFFFFFFFFF00D500044435002607071756013313724470FD98C231436340000000C303921395FFFFFF0000290000FFFFFF
12073,0b100000100000000,260707175701,0x2525140059005E0869487060174421003C38402D00000056500000000700644100000000000000FFFFFFFFFFFF18D500044435002607071757013313724470FD98C231436340000000C303921403FFFFFF0000290000FFFFFF
1067,0b100000100000000,260707175803,0x252513005904350869487060174421003C38402D00000059500000000700644100000000000000FFFFFFFFFFFF00D500044435002607071758033313724470FD98C231436340000000C303931320FFFFFF0000290000FFFFFF
1068,0b100000100000000,260707175901,0x252513005904360869487060174421003C38402D000000594F0000000700644100000000000000FFFFFFFFFFFF00D500044435002607071759013313724470FD98C231436340000000C303921268FFFFFF0000290000FFFFFF
1069,0b100000100000000,260707175901,0x252513005904360869487060174421003C38402D000000594F0000000700644100000000000000FFFFFFFFFFFF00D500044435002607071759013313724470FD98C231436340000000C303921268FFFFFF0000290000FFFFFF
1070,0b100000100000000,260707180003,0x252513005904370869487060174421003C38402D000000594F0000000700644100000000000000FFFFFFFFFFFF00D500044435002607071800033313724470FD98C231436340000000C303921245FFFFFF0000290000FFFFFF
1071,0b100000100000000,260707180003,0x252513005904370869487060174421003C38402D000000594F0000000700644100000000000000FFFFFFFFFFFF00D500044435002607071800033313724470FD98C231436340000000C303921245FFFFFF0000290000FFFFFF
1072,0b100000100000000,260707180003,0x252513005904370869487060174421003C38402D000000594F0000000700644100000000000000FFFFFFFFFFFF00D500044435002607071800033313724470FD98C231436340000000C303921245FFFFFF0000290000FFFFFF
12074,0b0,260707180031,0x2525140059005F0869487060174421003C38402D00000059D10000000700640000000000000000FFFFFFFFFFFF17D500044435002607071800313313724470FD98C231436340000000C303921260FFFFFF0000290000FFFFFF
12075,0b0,260707180033,0x252514005900600869487060174421003C38402D00000059D10000000700640000000000000000FFFFFFFFFFFF19D500044435002607071800333313724470FD98C231436340000000C303921260FFFFFF0000290000FFFFFF
12076,0b100000100000000,260707181148,0x252514005900610869487060174421003C38402D000000644F0000000700644100000000000000FFFFFFFFFFFF16D500044435002607071811483313724470FD98C231436340000000C303921270FFFFFF0000290000FFFFFF
1073,0b100000100000000,260707181249,0x252513005904380869487060174421003C38402D0000005D4F0000000700644100000000000000FFFFFFFFFFFF00D500044435002607071812493313724470FD98C231436340000000C303921261FFFFFF0000290000FFFFFF
1074,0b100000100000000,260707181349,0x252513005904390869487060174421003C38402D000000594F0000000700644100000000000000FFFFFFFFFFFF00D500044435002607071813493313724470FD98C231436340000000C303931258FFFFFF0000290000FFFFFF
1075,0b100000100000000,260707181449,0x2525130059043A0869487060174421003C38402D0000005D4F0000000700644100000000000000FFFFFFFFFFFF00D500044435002607071814493313724470FD98C231436340000000C303921258FFFFFF0000290000FFFFFF
12077,0b0,260707181455,0x252514005900620869487060174421003C38402D0000005D4E0000000700640000000000000000FFFFFFFFFFFF17D500044435002607071814553313724470FD98C231436340000000C303921259FFFFFF0000290000FFFFFF
1076,0b0,260707221448,0x2525130059043B0869487060174421003C38402D0000005D500000000700640000000000000000FFFFFFFFFFFF00D500044435002607072214483313724470FD98C231436340000000C303941294FFFFFF0000350000FFFFFF
1077,0b0,260708021449,0x2525130059043C0869487060174421003C38402D0000004F510000000700640000000000000000FFFFFFFFFFFF00D500044435002607080214493313724470FD98C231436340000000C303941290FFFFFF00002A0000FFFFFF
1078,0b0,260708061449,0x2525130059043D0869487060174421003C38402D0000004B510000000700640000000000000000FFFFFFFFFFFF00D500044435002607080614493313724470FD98C231436340000000C303931284FFFFFF0000230000FFFFFF
1079,0b0,260708101449,0x2525130059043E0869487060174421003C38402D0000004B4F0000000700640000000000000000FFFFFFFFFFFF00D500044435002607081014493313724470FD98C231436340000000C303921283FFFFFF0000200000FFFFFF
12078,0b100000100000000,260708112323,0x252514005900630869487060174421003C38402D0000004F500000000700644100000000000000FFFFFFFFFFFF16D500044435002607081123233313724470FD98C231436340000000C303921248FFFFFF00001F0000FFFFFF
1080,0b100000100000000,260708112424,0x2525130059043F0869487060174421003C38402D0000004B4F0000000700644100000000000000FFFFFFFFFFFF00D500044435002607081124243313724470FD98C231436340000000C303921242FFFFFF00001F0000FFFFFF
12079,0b0,260708112518,0x252514005900640869487060174421003C38402D00000056500000000700640000000000000000FFFFFFFFFFFF17D500044435002607081125183313724470FD98C231436340000000C303921248FFFFFF00001F0000FFFFFF
12080,0b100000100000000,260708113104,0x252514005900650869487060174421003C38402D000000524E0000000700644100000000000000FFFFFFFFFFFF16D500044435002607081131043313724470FD98C231436340000000C303921254FFFFFF00001F0001FFFFFF
12081,0b1100000100000000,260708113117,0x252514005900660869487060174421003C38402D000000524F000000070064C100000000000000FFFFFFFFFFFF68D500044435002607081131173313724470FD98C231436340000000C303920349FFFFFF00001F0000FFFFFF
12082,0b100000100000000,260708113118,0x252514005900670869487060174421003C38402D000000524F0000000700644100000000000000FFFFFFFFFFFF69D500044435002607081131183313724470FD98C231436340000000C303910665FFFFFF00001F0000FFFFFF
1081,0b100000100000000,260708113304,0x252513005904400869487060174421003C38402D000000564F0000000700644100000000000000FFFFFFFFFFFF00D500044435002607081133043313724470FD98C231436340000000C303921400FFFFFF0000200000FFFFFF
1082,0b100000100000000,260708113405,0x252513005904410869487060174421003C38402D00000052500000000700644100000000000000FFFFFFFFFFFF00D500044435002607081134053313724470FD98C231436340000000C303921404FFFFFF0000200000FFFFFF
1083,0b100000100000000,260708113505,0x252513005904420869487060174421003C38402D0000004F4E0000000700644100000000000000FFFFFFFFFFFF00D500044435002607081135053313724470FD98C231436340000000C303921402FFFFFF0000200000FFFFFF
12083,0b100000100000000,260708113605,0x252514005900680869487060174421003C38402D000000564E0000000700644100000000000000FFFFFFFFFFFF18D500044435002607081136053313724470FD98C231436340000000C303921407FFFFFF0000200000FFFFFF
1084,0b100000100000000,260708113605,0x252513005904430869487060174421003C38402D00000056CE0000000700644100000000000000FFFFFFFFFFFF00D500044435002607081136053313724470FD98C231436340000000C303921407FFFFFF0000200000FFFFFF
1085,0b100000100000000,260708113805,0x252513005904440869487060174421003C38402D00000052500000000700644100000000000000FFFFFFFFFFFF00D500044435002607081138053313724470FD98C231436340000000C303921298FFFFFF0000200000FFFFFF
1086,0b100000100000000,260708113905,0x252513005904450869487060174421003C38402D000000524F0000000700644100000000000000FFFFFFFFFFFF00D500044435002607081139053313724470FD98C231436340000000C303921285FFFFFF00001F0000FFFFFF
1087,0b100000100000000,260708114005,0x252513005904460869487060174421003C38402D000000564F0000000700644100000000000000FFFFFFFFFFFF00D500044435002607081140053313724470FD98C231436340000000C303921280FFFFFF00001F0000FFFFFF
1088,0b100000100000000,260708114104,0x252513005904470869487060174421003C38402D000000564F0000000700644100000000000000FFFFFFFFFFFF00D500044435002607081141043313724470FD98C231436340000000C303921273FFFFFF00001F0000FFFFFF
12084,0b100000100000000,260708114106,0x252514005900690869487060174421003C38402D000000564F0000000700644100000000000000FFFFFFFFFFFF18D500044435002607081141063313724470FD98C231436340000000C303921272FFFFFF00001F0000FFFFFF
12085,0b1100000100000000,260708114115,0x2525140059006A0869487060174421003C38402D000000524F000000070064C100000000000000FFFFFFFFFFFF68D500044435002607081141153313724470FD98C231436340000000C303920535FFFFFF0000200000FFFFFF
12086,0b100000100000000,260708114116,0x2525140059006B0869487060174421003C38402D000000524E0000000700644100000000000000FFFFFFFFFFFF69D500044435002607081141163313724470FD98C231436340000000C303920775FFFFFF00001F0000FFFFFF
1089,0b100000100000000,260708114305,0x252513005904480869487060174421003C38402D000000564F0000000700644100000000000000FFFFFFFFFFFF00D500044435002607081143053313724470FD98C231436340000000C303921396FFFFFF00001F0000FFFFFF
1090,0b100000100000000,260708114405,0x252513005904490869487060174421003C38402D000000524E0000000700644100000000000000FFFFFFFFFFFF00D500044435002607081144053313724470FD98C231436340000000C303921392FFFFFF00001F0001FFFFFF
1091,0b100000100000000,260708114505,0x2525130059044A0869487060174421003C38402D000000524E0000000700644100000000000000FFFFFFFFFFFF00D500044435002607081145053313724470FD98C231436340000000C303921399FFFFFF00001F0000FFFFFF
1092,0b100000100000000,260708114604,0x2525130059044B0869487060174421003C38402D00000056510000000700644100000000000000FFFFFFFFFFFF00D500044435002607081146043313724470FD98C231436340000000C303921394FFFFFF00001F0000FFFFFF
12087,0b100000100000000,260708114607,0x2525140059006C0869487060174421003C38402D00000059510000000700644100000000000000FFFFFFFFFFFF18D500044435002607081146073313724470FD98C231436340000000C303921398FFFFFF00001F0000FFFFFF
1093,0b100000100000000,260708114805,0x2525130059044C0869487060174421003C38402D000000564E0000000700644100000000000000FFFFFFFFFFFF00D500044435002607081148053313724470FD98C231436340000000C303921393FFFFFF00001F0001FFFFFF
1094,0b100000100000000,260708114905,0x2525130059044D0869487060174421003C38402D000000564E0000000700644100000000000000FFFFFFFFFFFF00D500044435002607081149053313724470FD98C231436340000000C303921396FFFFFF00001F0001FFFFFF
1095,0b100000100000000,260708115005,0x2525130059044E0869487060174421003C38402D000000564F0000000700644100000000000000FFFFFFFFFFFF00D500044435002607081150053313724470FD98C231436340000000C303921398FFFFFF00001F0000FFFFFF
1096,0b100000100000000,260708115104,0x2525130059044F0869487060174421003C38402D00000052500000000700644100000000000000FFFFFFFFFFFF00D500044435002607081151043313724470FD98C231436340000000C303921397FFFFFF00001F0000FFFFFF
12088,0b100000100000000,260708115108,0x2525140059006D0869487060174421003C38402D0000004F500000000700644100000000000000FFFFFFFFFFFF18D500044435002607081151083313724470FD98C231436340000000C303921401FFFFFF00001F0000FFFFFF
1097,0b100000100000000,260708115305,0x252513005904500869487060174421003C38402D000000564F0000000700644100000000000000FFFFFFFFFFFF00D500044435002607081153053313724470FD98C231436340000000C303921389FFFFFF00001F0000FFFFFF
1098,0b100000100000000,260708115405,0x252513005904510869487060174421003C38402D00000059500000000700644100000000000000FFFFFFFFFFFF00D500044435002607081154053313724470FD98C231436340000000C303921396FFFFFF00001F0000FFFFFF
1099,0b100000100000000,260708115454,0x252513005904520869487060174421003C38402D0000004B520000000700644100000000000000FFFFFFFFFFFF00D500044479002607081154549A19734496FD98C2F13E63400050008F03921400FFFFFF00001F0000FFFFFF
12089,0b100000100000000,260708115538,0x2525140059006E0869487060174421003C38402D0000005D510000000700644100000000000000FFFFFFFFFFFF19D5000444B2002607081155389AF9724479FD98C27B3763400160009603921400FFFFFF00001F0000FFFFFF
1100,0b100000100000000,260708115550,0x252513005904530869487060174421003C38402D00000060520000000700644100000000000000FFFFFFFFFFFF00D5000444DE00260708115550CD0C734463FD98C2AF316340014000C403921397FFFFFF00001F0000FFFFFF
1101,0b100000100000000,260708115655,0x252513005904540869487060174421003C38402D00000064500000000700644100000000000000FFFFFFFFFFFF00D5000445B60026070811565566667444B9FD98C2371463400090009103921398FFFFFF00001F0000FFFFFF
1102,0b100000100000000,260708115805,0x252513005904550869487060174421003C38402D0000005D510000000700644100000000000000FFFFFFFFFFFF00D50004473300260708115805CD8C734453FC98C2E9F662400100009403921394FFFFFF00001F0000FFFFFF
1103,0b100000100000000,260708115823,0x252513005904560869487060174421003C38402D00000056510000000700644100000000000000FFFFFFFFFFFF00D50004475200260708115823CD8C73443EFC98C27AF362400050004E03921397FFFFFF00001F0000FFFFFF
1104,0b100000100000000,260708115829,0x252513005904570869487060174421003C38402D0000005D520000000700644100000000000000FFFFFFFFFFFF00D50004475E002607081158290040734433FC98C262F462400050001003921394FFFFFF00001F0000FFFFFF
1106,0b100000100000000,260708115932,0x252513005904580869487060174421003C38402D0000005D510000000700644100000000000000FFFFFFFFFFFF00D50004478F0026070811593233F372441FFC98C2E1FA62400080004603921400FFFFFF00001F0000FFFFFF
1107,0b100000100000000,260708115936,0x252513005904590869487060174421003C38402D0000005D520000000700644100000000000000FFFFFFFFFFFF00D500044799002607081159369AF9724414FC98C296FA62400100007903921390FFFFFF00001F0000FFFFFF
1108,0b100000100000000,260708120003,0x2525130059045A0869487060174421003C38402D00000052510000000700644100000000000000FFFFFFFFFFFF00D5000447DC0026070812000366267344CBFB98C2ABF862400050003B03921398FFFFFF00001F0000FFFFFF
1105,0b100000100000000,260708120105,0x2525130059045B0869487060174421003C38402D0000005D510000000700644100000000000000FFFFFFFFFFFF00D5000447EA00260708120105CDAC7344B9FB98C29BF862400000005203921395FFFFFF00001F0000FFFFFF
1109,0b100000100000000,260708120204,0x2525130059045C0869487060174421003C38402D00000056510000000700644100000000000000FFFFFFFFFFFF00D5000447EA00260708120204CDAC7344B9FB98C29BF862400000005203921396FFFFFF00001F0000FFFFFF
1110,0b100000100000000,260708120305,0x2525130059045D0869487060174421003C38402D0000005D500000000700644100000000000000FFFFFFFFFFFF00D5000447EA00260708120305CDAC7344B9FB98C29BF862400000005203921396FFFFFF00001F0000FFFFFF
1111,0b100000100000000,260708120405,0x2525130059045E0869487060174421003C38402D00000059500000000700644100000000000000FFFFFFFFFFFF00D5000447EA00260708120405CDAC7344B9FB98C29BF862400000005203931397FFFFFF00001F0000FFFFFF
1112,0b100000100000000,260708120505,0x2525130059045F0869487060174421003C38402D000000594F0000000700644100000000000000FFFFFFFFFFFF00D5000447EA00260708120505CDAC7344B9FB98C29BF862400000005203931397FFFFFF00001F0000FFFFFF
12090,0b100000100000000,260708120513,0x2525140059006F0869487060174421003C38402D000000564F0000000700644100000000000000FFFFFFFFFFFF18D5000447EA00260708120513CDAC7344B9FB98C29BF862400000005203921392FFFFFF00001F0000FFFFFF
