"Unidad","Conductor","Evento","Dirección","Fecha","Tiempo (UTC-5)","Duración del Evento","Distancia (km)"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 12 #16-92, Bogotá, Colombia","05/06/2026","12:00:43 PM","0 min, 33 seg","0"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 12 #16-92, Bogotá, Colombia","05/06/2026","12:01:16 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 12 #16-92, Bogotá, Colombia","05/06/2026","12:03:53 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 12 #16-92, Bogotá, Colombia","05/06/2026","12:03:53 PM","0 min, 22 seg","0"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 12 #16-92, Bogotá, Colombia","05/06/2026","12:04:15 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 12 #16-92, Bogotá, Colombia","05/06/2026","12:11:43 PM","33 min, 15 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 12 #16-92, Bogotá, Colombia","05/06/2026","12:11:43 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Inactivo","Cl. 12 #16-92, Bogotá, Colombia","05/06/2026","12:11:43 PM","2 min, 2 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cl. 12 #16-2 a 16-98, Bogotá, Colombia","05/06/2026","12:13:45 PM","0 min, 0 seg","0.06"
"KYR910","Conductor KYR910","Inactivo","Cl. 12 #16-8, Bogotá, Colombia","05/06/2026","12:14:45 PM","1 min, 16 seg","0.07"
"KYR910","Conductor KYR910","Inactivo","Cl. 11 #16-16 local 2, Bogotá, Colombia","05/06/2026","12:18:44 PM","3 min, 3 seg","0.19"
"KYR910","Conductor KYR910","Inactivo","Cra. 17 #18-27, Bogotá, Colombia","05/06/2026","12:30:45 PM","2 min, 0 seg","0.75"
"KYR910","Conductor KYR910","Inicio de Viaje","Cl. 33 #6b-27 a 6b-1, Bogotá, Colombia","05/06/2026","12:44:14 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Fin de Viaje","Cl. 33 #6-40, La Candelaria, Bogotá, Colombia","05/06/2026","12:44:57 PM","0 min, 0 seg","2.31"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 33 #6-40, La Candelaria, Bogotá, Colombia","05/06/2026","12:44:58 PM","0 min, 0 seg","2.31"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 33 #6-40, La Candelaria, Bogotá, Colombia","05/06/2026","12:46:29 PM","0 min, 0 seg","0.01"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 33 #6-40, La Candelaria, Bogotá, Colombia","05/06/2026","12:46:29 PM","0 min, 0 seg","0.01"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 33 #6-40, La Candelaria, Bogotá, Colombia","05/06/2026","12:46:36 PM","0 min, 0 seg","0.01"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 33 #6-40, La Candelaria, Bogotá, Colombia","05/06/2026","2:00:18 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 33 #6-40, La Candelaria, Bogotá, Colombia","05/06/2026","2:00:18 PM","25 min, 15 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cl. 33 #6b-27 a 6b-1, Bogotá, Colombia","05/06/2026","2:01:07 PM","0 min, 0 seg","0.02"
"KYR910","Conductor KYR910","Inactivo","Av. La Esperanza #48-50, Bogotá, Colombia","05/06/2026","2:19:20 PM","2 min, 0 seg","3.78"
"KYR910","Conductor KYR910","Inactivo","Av. La Esperanza #59-72, Teusaquillo, Bogotá, Colombia","05/06/2026","2:22:19 PM","1 min, 1 seg","4.42"
"KYR910","Conductor KYR910","Fin de Viaje","Dg. 24c #68-54, Bogotá, Colombia","05/06/2026","2:25:32 PM","0 min, 0 seg","5.11"
"KYR910","Conductor KYR910","Ignición Apagada","Dg. 24c #68-54, Bogotá, Colombia","05/06/2026","2:25:33 PM","12 min, 31 seg","5.11"
"KYR910","Conductor KYR910","Ignición Encendido","Dg. 24c #68-54, Bogotá, Colombia","05/06/2026","2:38:04 PM","51 min, 53 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Dg. 24c #68-54, Bogotá, Colombia","05/06/2026","2:38:04 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Tv. 68 #24b-64 a 24b-98, Bogotá, Colombia","05/06/2026","2:38:51 PM","0 min, 0 seg","0.05"
"KYR910","Conductor KYR910","Inactivo","Tv 5 Este #19 Sur-1 a 19 Sur-99, Bogotá, Colombia","05/06/2026","3:18:06 PM","3 min, 28 seg","9.59"
"KYR910","Conductor KYR910","Fin de Viaje","Cl. 31d Bis Sur #2 Este-98, Bogotá, Colombia","05/06/2026","3:29:56 PM","0 min, 0 seg","10.66"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 31d Bis Sur #2 Este-98, Bogotá, Colombia","05/06/2026","3:29:57 PM","4 min, 54 seg","10.66"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 31d Bis Sur #2 Este-98, Bogotá, Colombia","05/06/2026","4:32:42 PM","0 min, 0 seg","3.5"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 31d Bis Sur #2 Este-98, Bogotá, Colombia","05/06/2026","4:32:42 PM","16 min, 5 seg","3.5"
"KYR910","Conductor KYR910","Inactivo","Cl. 31d Bis Sur #2 Este-98, Bogotá, Colombia","05/06/2026","4:32:42 PM","2 min, 26 seg","3.5"
"KYR910","Conductor KYR910","Inicio de Viaje","Cra. 3 Este #31c Sur-99, Bogotá, Colombia","05/06/2026","4:35:07 PM","0 min, 0 seg","7.6"
"KYR910","Conductor KYR910","Fin de Viaje","Cra. 12D #31a sur, Bogotá, Colombia","05/06/2026","4:48:10 PM","0 min, 0 seg","10.65"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 12D #31a sur, Bogotá, Colombia","05/06/2026","4:48:47 PM","0 min, 0 seg","11.15"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 12D #31a sur, Bogotá, Colombia","05/06/2026","4:52:18 PM","0 min, 0 seg","5.5"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 12D #31a sur, Bogotá, Colombia","05/06/2026","4:52:18 PM","10 min, 45 seg","5.5"
"KYR910","Conductor KYR910","Inicio de Viaje","Cra. 12D, Bogotá, Colombia","05/06/2026","4:52:51 PM","0 min, 0 seg","0.79"
"KYR910","Conductor KYR910","Fin de Viaje","Cra. 3 Este #31c Sur-99, Bogotá, Colombia","05/06/2026","5:02:09 PM","0 min, 0 seg","6.73"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 3 Este #31c Sur-99, Bogotá, Colombia","05/06/2026","5:03:03 PM","0 min, 0 seg","6.73"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 3 Este #31c Sur-99, Bogotá, Colombia","05/06/2026","5:05:42 PM","0 min, 0 seg","6.73"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 3 Este #31c Sur-99, Bogotá, Colombia","05/06/2026","5:05:42 PM","0 min, 6 seg","6.73"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 3 Este #31c Sur-99, Bogotá, Colombia","05/06/2026","5:05:48 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 31d Bis Sur #2 Este-93, Bogotá, Colombia","05/06/2026","7:22:27 PM","40 min, 46 seg","6.13"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 31d Bis Sur #2 Este-93, Bogotá, Colombia","05/06/2026","7:22:27 PM","0 min, 0 seg","6.13"
"KYR910","Conductor KYR910","Inactivo","Cl. 31d Bis Sur #2 Este-93, Bogotá, Colombia","05/06/2026","7:22:27 PM","37 min, 45 seg","6.13"
"KYR910","Conductor KYR910","Inicio de Viaje","Cl. 49 Sur #5q-12 a 5q-22, Bogotá, Colombia","05/06/2026","8:00:11 PM","0 min, 0 seg","9.95"
"KYR910","Conductor KYR910","Fin de Viaje","Cl. 49 Sur #5q-12 a 5q-22, Bogotá, Colombia","05/06/2026","8:00:12 PM","0 min, 0 seg","10.04"
"KYR910","Conductor KYR910","Inactivo","Cl. 49 Sur #5q-12 a 5q-22, Bogotá, Colombia","05/06/2026","8:00:12 PM","3 min, 1 seg","10.04"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 49 Sur #5m-3, Bogotá, Colombia","05/06/2026","8:03:13 PM","3 hr, 56 min, 46 seg","10.16"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 49 Sur #5m-3, Bogotá, Colombia","06/06/2026","12:00:00 AM","6 hr, 31 min, 44 seg","10.16"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 49 Sur #5m-3, Bogotá, Colombia","06/06/2026","6:31:44 AM","37 min, 14 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 49 Sur #5m-3, Bogotá, Colombia","06/06/2026","6:31:44 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Dg. 48y Sur #5q-2 a 5q-40, Bogotá, Colombia","06/06/2026","6:32:42 AM","0 min, 0 seg","0.1"
"KYR910","Conductor KYR910","Inactivo","Ave Cra 30 #12 Sur-54 a 12 Sur-26, Bogotá, Colombia","06/06/2026","6:54:45 AM","2 min, 0 seg","4.77"
"KYR910","Conductor KYR910","Inactivo","Cl. 1d Bis #29b-86 a 29b-98, Bogotá, Colombia","06/06/2026","7:00:44 AM","1 min, 1 seg","5.13"
"KYR910","Conductor KYR910","Fin de Viaje","Cra. 25 #22b-39, Bogotá, Colombia","06/06/2026","7:08:57 AM","0 min, 0 seg","7.48"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 25 #22b-39, Bogotá, Colombia","06/06/2026","7:08:58 AM","0 min, 0 seg","7.48"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 25 #22b-39, Bogotá, Colombia","06/06/2026","7:19:45 AM","13 min, 12 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 25 #22b-39, Bogotá, Colombia","06/06/2026","7:19:45 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Inactivo","Cra. 25 #22b-39, Bogotá, Colombia","06/06/2026","7:19:45 AM","1 min, 1 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cra. 25 #22-79 a 22-1, Bogotá, Colombia","06/06/2026","7:20:46 AM","0 min, 0 seg","0.11"
"KYR910","Conductor KYR910","Fin de Viaje","Cl. 63d #28a-87, Bogotá, Colombia","06/06/2026","7:32:56 AM","0 min, 0 seg","3"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 63d #28a-87, Bogotá, Colombia","06/06/2026","7:32:57 AM","1 hr, 46 min, 44 seg","3"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 63d #28a-87, Bogotá, Colombia","06/06/2026","9:19:41 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 63d #28a-87, Bogotá, Colombia","06/06/2026","9:19:41 AM","5 min, 8 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cra. 28a #63c-2 a 63c-98, Bogotá, Colombia","06/06/2026","9:20:22 AM","0 min, 0 seg","0.08"
"KYR910","Conductor KYR910","Inactivo","Ave Cra 30 #63C - 62, Bogotá, Colombia","06/06/2026","9:22:42 AM","2 min, 7 seg","0.26"
"KYR910","Conductor KYR910","Fin de Viaje","Ave Cra 30 #63C - 62, Bogotá, Colombia","06/06/2026","9:24:48 AM","0 min, 0 seg","0.26"
"KYR910","Conductor KYR910","Ignición Apagada","Ave Cra 30 #63C - 62, Bogotá, Colombia","06/06/2026","9:24:49 AM","0 min, 0 seg","0.26"
"KYR910","Conductor KYR910","Ignición Encendido","Ave Cra 30 #63C - 62, Bogotá, Colombia","06/06/2026","9:26:40 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Ave Cra 30 #63C - 62, Bogotá, Colombia","06/06/2026","9:26:40 AM","0 min, 22 seg","0"
"KYR910","Conductor KYR910","Ignición Apagada","Ave Cra 30 #63C - 62, Bogotá, Colombia","06/06/2026","9:27:02 AM","13 min, 40 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Ave Cra 30 #63C - 62, Bogotá, Colombia","06/06/2026","9:40:42 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Ave Cra 30 #63C - 62, Bogotá, Colombia","06/06/2026","9:40:42 AM","3 min, 41 seg","0"
"KYR910","Conductor KYR910","Inactivo","Ave Cra 30 #63C - 62, Bogotá, Colombia","06/06/2026","9:40:42 AM","3 min, 41 seg","0"
"KYR910","Conductor KYR910","Ignición Apagada","Ave Cra 30 #63C - 62, Bogotá, Colombia","06/06/2026","9:44:23 AM","2 hr, 10 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Ave Cra 30 #63C - 62, Bogotá, Colombia","06/06/2026","11:54:23 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Ave Cra 30 #63C - 62, Bogotá, Colombia","06/06/2026","11:54:23 AM","1 min, 50 seg","0"
"KYR910","Conductor KYR910","Inactivo","Ave Cra 30 #63C - 62, Bogotá, Colombia","06/06/2026","11:54:23 AM","1 min, 17 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cl. 63d #28a-99 a 28a-79, Bogotá, Colombia","06/06/2026","11:55:40 AM","0 min, 0 seg","0.01"
"KYR910","Conductor KYR910","Fin de Viaje","Cl. 63d #28a-79, Bogotá, Colombia","06/06/2026","11:56:12 AM","0 min, 0 seg","0.02"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 63d #28a-79, Bogotá, Colombia","06/06/2026","11:56:13 AM","0 min, 0 seg","0.02"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 63d #28a-79, Bogotá, Colombia","06/06/2026","11:56:20 AM","20 min, 29 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 63d #28a-79, Bogotá, Colombia","06/06/2026","11:56:20 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Inactivo","Cl. 63d #28a-79, Bogotá, Colombia","06/06/2026","11:56:20 AM","11 min, 43 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Av. Cdad. de Quito #63d-93 a 63d-3, Barrios Unidos, Bogotá, Colombia","06/06/2026","12:08:16 PM","0 min, 0 seg","0.01"
"KYR910","Conductor KYR910","Inactivo","Cl. 68 #56b-47, Bogotá, Colombia","06/06/2026","12:14:24 PM","2 min, 0 seg","1.53"
"KYR910","Conductor KYR910","Inicio de Viaje","Cl. 68 #63-2 a 63-98, Bogotá, Colombia","06/06/2026","12:16:39 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Fin de Viaje","Cl. 68 #63 30, Bogotá, Colombia","06/06/2026","12:16:48 PM","0 min, 0 seg","1.98"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 68 #63 30, Bogotá, Colombia","06/06/2026","12:16:49 PM","0 min, 0 seg","1.98"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 68 #63 30, Bogotá, Colombia","06/06/2026","12:21:16 PM","35 min, 52 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 68 #63 30, Bogotá, Colombia","06/06/2026","12:21:16 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cl. 68 #63-42, Bogotá, Colombia","06/06/2026","12:21:25 PM","0 min, 0 seg","0.02"
"KYR910","Conductor KYR910","Fin de Viaje","Cra. 31 #10-99 a 10-1, Bogotá, Colombia","06/06/2026","12:57:07 PM","0 min, 0 seg","5.15"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 31 #10-99 a 10-1, Bogotá, Colombia","06/06/2026","12:57:08 PM","0 min, 0 seg","5.15"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 31 #10-99 a 10-1, Bogotá, Colombia","06/06/2026","12:57:30 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 31 #10-99 a 10-1, Bogotá, Colombia","06/06/2026","12:57:30 PM","0 min, 1 seg","0"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 31 #10-99 a 10-1, Bogotá, Colombia","06/06/2026","12:57:31 PM","42 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 31 #10-99 a 10-1, Bogotá, Colombia","06/06/2026","1:39:31 PM","1 hr, 7 min, 28 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 31 #10-99 a 10-1, Bogotá, Colombia","06/06/2026","1:39:31 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cra. 31 #10-99 a 10-1, Bogotá, Colombia","06/06/2026","1:39:52 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Inactivo","Ave Cra 30 #7-19, Bogotá, Colombia","06/06/2026","1:43:31 PM","4 min, 1 seg","0.66"
"KYR910","Conductor KYR910","Inactivo","Ave Cra 30 #2 A 18, Bogotá, Colombia","06/06/2026","1:50:31 PM","1 min, 1 seg","1.15"
"KYR910","Conductor KYR910","Inactivo","Ave Cra 30 #18a Sur-1 a 18a Sur-95, Bogotá, Colombia","06/06/2026","2:07:31 PM","1 min, 1 seg","2.02"
"KYR910","Conductor KYR910","Inactivo","Cl. 36 Sur #24-82, Bogotá, Colombia","06/06/2026","2:13:31 PM","3 min, 1 seg","3.46"
"KYR910","Conductor KYR910","Inactivo","Cl. 36 Sur #19-61 a 19-1, Bogotá, Colombia","06/06/2026","2:18:32 PM","2 min, 0 seg","3.85"
"KYR910","Conductor KYR910","Inactivo","Tv. 15b #32b Sur-20, Bogotá, Colombia","06/06/2026","2:25:32 PM","2 min, 0 seg","4.37"
"KYR910","Conductor KYR910","Inactivo","Tv. 14 Bis A # 32C-22, Rafael Uribe Uribe, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","06/06/2026","2:28:32 PM","2 min, 0 seg","4.4"
"KYR910","Conductor KYR910","Inactivo","Cra. 10, Bogotá, Colombia","06/06/2026","2:35:32 PM","3 min, 0 seg","5.31"
"KYR910","Conductor KYR910","Fin de Viaje","Cl. 49 Sur #5n-97, Bogotá, Colombia","06/06/2026","2:46:58 PM","0 min, 0 seg","6.4"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 49 Sur #5n-97, Bogotá, Colombia","06/06/2026","2:46:59 PM","0 min, 0 seg","6.4"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 49 Sur #5n-97, Bogotá, Colombia","06/06/2026","2:54:10 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 49 Sur #5n-97, Bogotá, Colombia","06/06/2026","2:54:10 PM","1 min, 18 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cl. 49 Sur #5l-30 a 5l-42, Bogotá, Colombia","06/06/2026","2:55:10 PM","0 min, 0 seg","0.09"
"KYR910","Conductor KYR910","Fin de Viaje","Cra. 5m #49-15, Bogotá, Colombia","06/06/2026","2:55:27 PM","0 min, 0 seg","0.09"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 5m #49-15, Bogotá, Colombia","06/06/2026","2:55:28 PM","17 min, 47 seg","0.09"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 5m #49-15, Bogotá, Colombia","06/06/2026","3:13:15 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 5m #49-15, Bogotá, Colombia","06/06/2026","3:13:15 PM","1 min, 9 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cl. 49a Bis Sur #5l-43 a 5l-1, Bogotá, Colombia","06/06/2026","3:13:37 PM","0 min, 0 seg","0.02"
"KYR910","Conductor KYR910","Fin de Viaje","Cra. 5m #49A-13, Bogotá, Colombia","06/06/2026","3:14:23 PM","0 min, 0 seg","0.02"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 5m #49A-13, Bogotá, Colombia","06/06/2026","3:14:24 PM","8 hr, 45 min, 35 seg","0.02"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 5m #49A-13, Bogotá, Colombia","07/06/2026","12:00:00 AM","24 hr, 0 min, 0 seg","0.02"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 5m #49A-13, Bogotá, Colombia","08/06/2026","12:00:00 AM","16 hr, 21 min, 52 seg","0.02"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 5m #49A-13, Bogotá, Colombia","08/06/2026","4:21:52 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 5m #49A-13, Bogotá, Colombia","08/06/2026","4:21:52 PM","1 min, 59 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cra. 5m #49A-13, Bogotá, Colombia","08/06/2026","4:22:00 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Fin de Viaje","Cra 5l #49 Sur-50, Bogotá, Colombia","08/06/2026","4:23:50 PM","0 min, 0 seg","0.01"
"KYR910","Conductor KYR910","Ignición Apagada","Cra 5l #49 Sur-50, Bogotá, Colombia","08/06/2026","4:23:51 PM","4 hr, 7 min, 49 seg","0.01"
"KYR910","Conductor KYR910","Ignición Encendido","Cra 5l #49 Sur-50, Bogotá, Colombia","08/06/2026","8:31:40 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra 5l #49 Sur-50, Bogotá, Colombia","08/06/2026","8:31:40 PM","0 min, 37 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cra 5l #49 Sur-35, Bogotá, Colombia","08/06/2026","8:32:01 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Fin de Viaje","Cra 5l #49 Sur-35, Bogotá, Colombia","08/06/2026","8:32:02 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Apagada","Cra 5l #49 Sur-35, Bogotá, Colombia","08/06/2026","8:32:17 PM","3 hr, 27 min, 42 seg","0"
"KYR910","Conductor KYR910","Ignición Apagada","Cra 5l #49 Sur-35, Bogotá, Colombia","09/06/2026","12:00:00 AM","6 hr, 43 min, 17 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra 5l #49 Sur-35, Bogotá, Colombia","09/06/2026","6:43:17 AM","56 min, 59 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra 5l #49 Sur-35, Bogotá, Colombia","09/06/2026","6:43:17 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cra 5l #48z Sur-34 a 48z Sur-2, Bogotá, Colombia","09/06/2026","6:46:33 AM","0 min, 0 seg","0.02"
"KYR910","Conductor KYR910","Inactivo","Cra. 5 # 48P-32, Rafael Uribe Uribe, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","09/06/2026","6:51:18 AM","2 min, 23 seg","0.62"
"KYR910","Conductor KYR910","Inactivo","Cra. 1b # 23-52, San Cristóbal, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","09/06/2026","7:06:18 AM","2 min, 43 seg","3.4"
"KYR910","Conductor KYR910","Inactivo","Cra. 3 Este #6g-2 a 6g-40, Bogotá, Colombia","09/06/2026","7:27:17 AM","1 min, 1 seg","6.5"
"KYR910","Conductor KYR910","Fin de Viaje","Cl. 33 #6-40, La Candelaria, Bogotá, Colombia","09/06/2026","7:40:15 AM","0 min, 0 seg","9.67"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 33 #6-40, La Candelaria, Bogotá, Colombia","09/06/2026","7:40:16 AM","38 min, 19 seg","9.67"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 33 #6-40, La Candelaria, Bogotá, Colombia","09/06/2026","8:18:35 AM","46 min, 29 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 33 #6-40, La Candelaria, Bogotá, Colombia","09/06/2026","8:18:35 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cl. 33 #6-40, La Candelaria, Bogotá, Colombia","09/06/2026","8:18:44 AM","0 min, 0 seg","0.01"
"KYR910","Conductor KYR910","Inactivo","Paralela Calle 26, Bogotá, Colombia","09/06/2026","8:28:36 AM","1 min, 8 seg","2.01"
"KYR910","Conductor KYR910","Inactivo","Cl. 45 Sur #72i-84, Bogotá, Colombia","09/06/2026","8:52:36 AM","3 min, 0 seg","8.74"
"KYR910","Conductor KYR910","Inactivo","Cl. 40f Sur #74d-12, Bogotá, Colombia","09/06/2026","9:01:36 AM","2 min, 22 seg","10.23"
"KYR910","Conductor KYR910","Fin de Viaje","Dg. 40a Sur #74c-34, Bogotá, Colombia","09/06/2026","9:05:03 AM","0 min, 0 seg","10.29"
"KYR910","Conductor KYR910","Ignición Apagada","Dg. 40a Sur #74c-34, Bogotá, Colombia","09/06/2026","9:05:04 AM","0 min, 0 seg","10.29"
"KYR910","Conductor KYR910","Ignición Encendido","Dg. 40a Sur #74c-34, Bogotá, Colombia","09/06/2026","9:21:11 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Dg. 40a Sur #74c-34, Bogotá, Colombia","09/06/2026","9:21:11 AM","1 min, 22 seg","0"
"KYR910","Conductor KYR910","Inactivo","Dg. 40a Sur #74c-34, Bogotá, Colombia","09/06/2026","9:21:11 AM","1 min, 22 seg","0"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 74c #40a Sur-3, Bogotá, Colombia","09/06/2026","9:22:33 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 74c #40a Sur-3, Bogotá, Colombia","09/06/2026","9:25:10 AM","32 min, 49 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 74c #40a Sur-3, Bogotá, Colombia","09/06/2026","9:25:10 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Dg. 40a Sur #74c-2 a 74c-34, Bogotá, Colombia","09/06/2026","9:25:25 AM","0 min, 0 seg","0.01"
"KYR910","Conductor KYR910","Inactivo","Tv. 74f # 40J-32, Kennedy, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","09/06/2026","9:27:11 AM","4 min, 0 seg","0.18"
"KYR910","Conductor KYR910","Inactivo","Av Bosa, Bosa, Bogotá, Colombia","09/06/2026","9:48:11 AM","2 min, 0 seg","3.32"
"KYR910","Conductor KYR910","Fin de Viaje","Cl. 73 Sur #100a-77, Bogotá, Colombia","09/06/2026","9:57:58 AM","0 min, 0 seg","5.22"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 73 Sur #100a-77, Bogotá, Colombia","09/06/2026","9:57:59 AM","2 min, 42 seg","5.22"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 73 Sur #100a-77, Bogotá, Colombia","09/06/2026","10:00:41 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 73 Sur #100a-77, Bogotá, Colombia","09/06/2026","10:00:41 AM","0 min, 31 seg","0"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 73 Sur #100a-77, Bogotá, Colombia","09/06/2026","10:01:12 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 73 Sur #100a-77, Bogotá, Colombia","09/06/2026","10:07:06 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 73 Sur #100a-77, Bogotá, Colombia","09/06/2026","10:07:06 AM","0 min, 9 seg","0"
