"Unidad","Conductor","Evento","Dirección","Fecha","Tiempo (UTC-5)","Duración del Evento","Distancia (km)"
"KYR910","Conductor KYR910","Ignición Apagada","Tv. 17a Bis #64 Sur-48 a 64 Sur-32, Bogotá, Colombia","02/07/2026","7:34:40 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Tv. 17a Bis #64 Sur-48 a 64 Sur-32, Bogotá, Colombia","02/07/2026","7:36:48 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Tv. 17a Bis #64 Sur-48 a 64 Sur-32, Bogotá, Colombia","02/07/2026","7:36:48 AM","1 min, 31 seg",""
"KYR910","Conductor KYR910","Inactivo","Tv. 17a Bis #64 Sur-48 a 64 Sur-32, Bogotá, Colombia","02/07/2026","7:36:48 AM","1 min, 31 seg",""
"KYR910","Conductor KYR910","Ignición Apagada","Tv. 17a Bis #64 Sur-48 a 64 Sur-32, Bogotá, Colombia","02/07/2026","7:38:19 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Tv. 17a Bis #64 Sur-48 a 64 Sur-32, Bogotá, Colombia","02/07/2026","7:47:32 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Tv. 17a Bis #64 Sur-48 a 64 Sur-32, Bogotá, Colombia","02/07/2026","7:47:32 AM","0 min, 2 seg",""
"KYR910","Conductor KYR910","Ignición Apagada","Tv. 17a Bis #64 Sur-48 a 64 Sur-32, Bogotá, Colombia","02/07/2026","7:47:34 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Tv. 17a Bis #64 Sur-48 a 64 Sur-32, Bogotá, Colombia","02/07/2026","7:50:49 AM","2 min, 21 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Tv. 17a Bis #64 Sur-48 a 64 Sur-32, Bogotá, Colombia","02/07/2026","7:50:49 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Inactivo","Tv. 17a Bis #64 Sur-48 a 64 Sur-32, Bogotá, Colombia","02/07/2026","7:50:49 AM","2 min, 21 seg",""
"KYR910","Conductor KYR910","Ignición Apagada","Tv. 17a Bis #64 Sur-48 a 64 Sur-32, Bogotá, Colombia","02/07/2026","7:53:10 AM","15 min, 52 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Tv. 17a Bis #64 Sur-48 a 64 Sur-32, Bogotá, Colombia","02/07/2026","8:09:02 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Tv. 17a Bis #64 Sur-48 a 64 Sur-32, Bogotá, Colombia","02/07/2026","8:09:02 AM","15 min, 34 seg",""
"KYR910","Conductor KYR910","Inicio de Viaje","Dg. 64a Bis Sur #17c-2 a 17c-48, Bogotá, Colombia","02/07/2026","8:10:02 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Fin de Viaje","Dg. 73b Sur #27a-43 a 27a-1, Bogotá, Colombia","02/07/2026","8:24:35 AM","0 min, 0 seg","2.80"
"KYR910","Conductor KYR910","Ignición Apagada","Dg. 73b Sur #27a-43 a 27a-1, Bogotá, Colombia","02/07/2026","8:24:36 AM","24 min, 33 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Dg. 73b Sur #27a-43 a 27a-1, Bogotá, Colombia","02/07/2026","8:49:09 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Dg. 73b Sur #27a-43 a 27a-1, Bogotá, Colombia","02/07/2026","8:49:09 AM","0 min, 5 seg",""
"KYR910","Conductor KYR910","Ignición Apagada","Dg. 73b Sur #27a-43 a 27a-1, Bogotá, Colombia","02/07/2026","8:49:14 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Dg. 73b Sur #27a-43 a 27a-1, Bogotá, Colombia","02/07/2026","9:03:46 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Dg. 73b Sur #27a-43 a 27a-1, Bogotá, Colombia","02/07/2026","9:03:46 AM","1 min, 9 seg",""
"KYR910","Conductor KYR910","Inicio de Viaje","Dg. 73b Sur #27a-43 a 27a-1, Bogotá, Colombia","02/07/2026","9:04:40 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Fin de Viaje","Dg. 73b Sur #27a-43 a 27a-1, Bogotá, Colombia","02/07/2026","9:04:41 AM","0 min, 0 seg","0.00"
"KYR910","Conductor KYR910","Ignición Apagada","Dg. 73b Sur #27a-43 a 27a-1, Bogotá, Colombia","02/07/2026","9:04:55 AM","1 min, 57 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Dg. 73b Sur #27a-43 a 27a-1, Bogotá, Colombia","02/07/2026","9:06:52 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Dg. 73b Sur #27a-43 a 27a-1, Bogotá, Colombia","02/07/2026","9:06:52 AM","12 min, 21 seg",""
"KYR910","Conductor KYR910","Inicio de Viaje","Dg. 73b Sur #27b-2 a 27b-14, Bogotá, Colombia","02/07/2026","9:07:20 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Fin de Viaje","Tv. 18h # 69-2, Cdad. Bolívar, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","9:19:12 AM","0 min, 0 seg","2.12"
"KYR910","Conductor KYR910","Ignición Apagada","Tv. 18h # 69-2, Cdad. Bolívar, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","9:19:13 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Tv. 18h # 69-2, Cdad. Bolívar, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","9:20:59 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Tv. 18h # 69-2, Cdad. Bolívar, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","9:20:59 AM","1 min, 22 seg",""
"KYR910","Conductor KYR910","Inicio de Viaje","Cl 68 BIS Sur #18h-9 a 18h-1, Bogotá, Colombia","02/07/2026","9:21:35 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Fin de Viaje","Tv. 18h Bis #67b Sur-45, Bogotá, Colombia","02/07/2026","9:22:20 AM","0 min, 0 seg","0.02"
"KYR910","Conductor KYR910","Ignición Apagada","Tv. 18h Bis #67b Sur-45, Bogotá, Colombia","02/07/2026","9:22:21 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Tv. 18h Bis #67b Sur-45, Bogotá, Colombia","02/07/2026","9:22:45 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Tv. 18h Bis #67b Sur-45, Bogotá, Colombia","02/07/2026","9:22:45 AM","4 min, 41 seg",""
"KYR910","Conductor KYR910","Inicio de Viaje","Tv. 18i #67a Sur-28, Bogotá, Colombia","02/07/2026","9:23:10 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Fin de Viaje","Tv. 17n #64a Sur-21, Bogotá, Colombia","02/07/2026","9:27:25 AM","0 min, 0 seg","0.45"
"KYR910","Conductor KYR910","Ignición Apagada","Tv. 17n #64a Sur-21, Bogotá, Colombia","02/07/2026","9:27:26 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Tv. 17n #64a Sur-21, Bogotá, Colombia","02/07/2026","9:27:48 AM","5 min, 44 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Tv. 17n #64a Sur-21, Bogotá, Colombia","02/07/2026","9:27:48 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Inicio de Viaje","Cra. 17g #64 Sur-1 a 64 Sur-35, Bogotá, Colombia","02/07/2026","9:28:40 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Fin de Viaje","Cra. 17b #72-25, Bogotá, Colombia","02/07/2026","9:33:31 AM","0 min, 0 seg","0.65"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 17b #72-25, Bogotá, Colombia","02/07/2026","9:33:32 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 17b #72-25, Bogotá, Colombia","02/07/2026","9:38:04 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 17b #72-25, Bogotá, Colombia","02/07/2026","9:38:04 AM","17 min, 29 seg",""
"KYR910","Conductor KYR910","Inicio de Viaje","Cl. 70c Sur #17f-2 a 17f-36, Bogotá, Colombia","02/07/2026","9:39:34 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Fin de Viaje","Cra. 27a # 73-46, Cdad. Bolívar, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","9:55:32 AM","0 min, 0 seg","2.64"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 27a # 73-46, Cdad. Bolívar, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","9:55:33 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 27a # 73-46, Cdad. Bolívar, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","9:59:59 AM","0 min, 13 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 27a # 73-46, Cdad. Bolívar, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","9:59:59 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 27a # 73-46, Cdad. Bolívar, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","10:00:12 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 27a # 73-46, Cdad. Bolívar, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","10:03:26 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 27a # 73-46, Cdad. Bolívar, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","10:03:26 AM","0 min, 33 seg",""
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 27a # 73-46, Cdad. Bolívar, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","10:03:59 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 27a # 73-46, Cdad. Bolívar, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","10:06:45 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 27a # 73-46, Cdad. Bolívar, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","10:06:45 AM","0 min, 6 seg",""
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 27a # 73-46, Cdad. Bolívar, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","10:06:51 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 27a # 73-46, Cdad. Bolívar, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","10:08:07 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 27a # 73-46, Cdad. Bolívar, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","10:08:09 AM","2 hr, 9 min, 22 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 27a # 73-46, Cdad. Bolívar, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","12:17:31 PM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 27a # 73-46, Cdad. Bolívar, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","12:17:31 PM","0 min, 2 seg",""
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 27a # 73-46, Cdad. Bolívar, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","12:17:33 PM","3 hr, 3 min, 27 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 27a # 73-46, Cdad. Bolívar, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","3:23:13 PM","1 hr, 23 min, 6 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 27a # 73-46, Cdad. Bolívar, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","3:23:13 PM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Inactivo","Cra. 27a # 73-46, Cdad. Bolívar, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","3:23:13 PM","1 min, 22 seg",""
"KYR910","Conductor KYR910","Inicio de Viaje","Tv. 27b #73b Sur-1 a 73b Sur-9, Bogotá, Colombia","02/07/2026","3:24:57 PM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Inactivo","Cl. 70 Sur #2217, Bogotá, Colombia","02/07/2026","3:31:13 PM","10 min, 17 seg",""
"KYR910","Conductor KYR910","Inactivo","Cl. 70c Sur #17a-72 a 17a-98, Bogotá, Colombia","02/07/2026","4:16:14 PM","1 min, 47 seg",""
"KYR910","Conductor KYR910","Inactivo","Cra. 13F # 59-18, Tunjuelito, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","02/07/2026","4:26:14 PM","7 min, 21 seg",""
"KYR910","Conductor KYR910","Fin de Viaje","Cra. 5m #49-31, Bogotá, Colombia","02/07/2026","4:46:18 PM","0 min, 0 seg","18.12"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 5m #49-31, Bogotá, Colombia","02/07/2026","4:46:19 PM","1 hr, 18 min, 24 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 5m #49-31, Bogotá, Colombia","02/07/2026","6:04:43 PM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 5m #49-31, Bogotá, Colombia","02/07/2026","6:04:43 PM","0 min, 21 seg",""
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 5m #49-31, Bogotá, Colombia","02/07/2026","6:05:04 PM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 5m #49-31, Bogotá, Colombia","02/07/2026","6:06:55 PM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 5m #49-31, Bogotá, Colombia","02/07/2026","6:06:55 PM","1 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 5m #49-31, Bogotá, Colombia","02/07/2026","6:07:55 PM","5 hr, 52 min, 4 seg",""
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 5m #49-31, Bogotá, Colombia","03/07/2026","12:00:00 AM","6 hr, 45 min, 43 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 5m #49-31, Bogotá, Colombia","03/07/2026","6:45:43 AM","49 min, 48 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 5m #49-31, Bogotá, Colombia","03/07/2026","6:45:43 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Inicio de Viaje","Cl. 49 Sur #5l-39, Bogotá, Colombia","03/07/2026","6:46:37 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Inactivo","Ak 14 #48 Sur-85, Bogotá, Colombia","03/07/2026","6:54:44 AM","1 min, 13 seg",""
"KYR910","Conductor KYR910","Inactivo","Cra. 21 # 1D-86, Los Mártires, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/07/2026","7:17:43 AM","2 min, 1 seg",""
"KYR910","Conductor KYR910","Inactivo","Cra. 22 #19-61, Bogotá, Colombia","03/07/2026","7:30:44 AM","2 min, 23 seg",""
"KYR910","Conductor KYR910","Fin de Viaje","Cl. 23 #18-99, Bogotá, Colombia","03/07/2026","7:35:30 AM","0 min, 0 seg","7.32"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 23 #18-99, Bogotá, Colombia","03/07/2026","7:35:31 AM","38 min, 5 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 23 #18-99, Bogotá, Colombia","03/07/2026","8:13:36 AM","25 min, 12 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 23 #18-99, Bogotá, Colombia","03/07/2026","8:13:36 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Inicio de Viaje","Cl. 23 #18b-61 a 18b-1, Bogotá, Colombia","03/07/2026","8:14:37 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Inactivo","Av NQS, Teusaquillo, Bogotá, Colombia","03/07/2026","8:21:37 AM","2 min, 0 seg",""
"KYR910","Conductor KYR910","Inactivo","Av. El Dorado #32-42, Bogotá, Colombia","03/07/2026","8:24:37 AM","1 min, 59 seg",""
"KYR910","Conductor KYR910","Fin de Viaje","Cra. 58 #67d-2 a 67d-24, Bogotá, Colombia","03/07/2026","8:38:47 AM","0 min, 0 seg","5.18"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 58 #67d-2 a 67d-24, Bogotá, Colombia","03/07/2026","8:38:48 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 58 #67d-2 a 67d-24, Bogotá, Colombia","03/07/2026","8:43:13 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 58 #67d-2 a 67d-24, Bogotá, Colombia","03/07/2026","8:43:13 AM","5 min, 25 seg",""
"KYR910","Conductor KYR910","Inicio de Viaje","Cra. 58 #67d-2 a 67d-24, Bogotá, Colombia","03/07/2026","8:43:23 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Fin de Viaje","Cl. 68 #63 30, Bogotá, Colombia","03/07/2026","8:48:37 AM","0 min, 0 seg","0.74"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 68 #63 30, Bogotá, Colombia","03/07/2026","8:48:38 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 68 #63 30, Bogotá, Colombia","03/07/2026","8:49:43 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 68 #63 30, Bogotá, Colombia","03/07/2026","8:49:43 AM","0 min, 25 seg",""
"KYR910","Conductor KYR910","Inicio de Viaje","Cl. 68 #63-34, Bogotá, Colombia","03/07/2026","8:49:58 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Fin de Viaje","Cl. 68 #63-36, Bogotá, Colombia","03/07/2026","8:50:03 AM","0 min, 0 seg","0.00"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 68 #63-36, Bogotá, Colombia","03/07/2026","8:50:08 AM","11 min, 41 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 68 #63-36, Bogotá, Colombia","03/07/2026","9:01:49 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 68 #63-36, Bogotá, Colombia","03/07/2026","9:01:49 AM","0 min, 16 seg",""
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 68 #63-36, Bogotá, Colombia","03/07/2026","9:02:05 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 68 #63-36, Bogotá, Colombia","03/07/2026","9:06:27 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 68 #63-36, Bogotá, Colombia","03/07/2026","9:06:27 AM","5 min, 8 seg",""
"KYR910","Conductor KYR910","Inicio de Viaje","Cl. 68 #63-36, Bogotá, Colombia","03/07/2026","9:06:36 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Fin de Viaje","Cl. 67d #58-19, Bogotá, Colombia","03/07/2026","9:11:34 AM","0 min, 0 seg","0.56"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 67d #58-19, Bogotá, Colombia","03/07/2026","9:11:35 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 67d #58-19, Bogotá, Colombia","03/07/2026","9:47:09 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 67d #58-19, Bogotá, Colombia","03/07/2026","9:47:10 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 67d #58-19, Bogotá, Colombia","03/07/2026","9:54:52 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 67d #58-19, Bogotá, Colombia","03/07/2026","9:54:54 AM","1 hr, 3 min, 36 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 67d #58-19, Bogotá, Colombia","03/07/2026","10:58:30 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 67d #58-19, Bogotá, Colombia","03/07/2026","10:58:30 AM","6 min, 2 seg",""
"KYR910","Conductor KYR910","Inactivo","Cl. 67d #58-19, Bogotá, Colombia","03/07/2026","10:58:30 AM","6 min, 2 seg",""
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 67d #58-19, Bogotá, Colombia","03/07/2026","11:04:32 AM","4 min, 43 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 67d #58-19, Bogotá, Colombia","03/07/2026","11:09:15 AM","2 min, 9 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 67d #58-19, Bogotá, Colombia","03/07/2026","11:09:15 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Inactivo","Cl. 67d #58-19, Bogotá, Colombia","03/07/2026","11:09:15 AM","2 min, 9 seg",""
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 67d #58-19, Bogotá, Colombia","03/07/2026","11:11:24 AM","2 min, 20 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 67d #58-19, Bogotá, Colombia","03/07/2026","11:13:44 AM","1 min, 11 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 67d #58-19, Bogotá, Colombia","03/07/2026","11:13:44 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Inicio de Viaje","Cl. 67d #58-21 a 58-1, Bogotá, Colombia","03/07/2026","11:14:14 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Fin de Viaje","Cra. 58 #67d-2 a 67d-24, Bogotá, Colombia","03/07/2026","11:14:54 AM","0 min, 0 seg","0.01"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 58 #67d-2 a 67d-24, Bogotá, Colombia","03/07/2026","11:14:55 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 58 #67d-2 a 67d-24, Bogotá, Colombia","03/07/2026","11:16:54 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 58 #67d-2 a 67d-24, Bogotá, Colombia","03/07/2026","11:16:54 AM","0 min, 1 seg",""
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 58 #67d-2 a 67d-24, Bogotá, Colombia","03/07/2026","11:16:55 AM","2 min, 38 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 58 #67d-2 a 67d-24, Bogotá, Colombia","03/07/2026","11:19:33 AM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 58 #67d-2 a 67d-24, Bogotá, Colombia","03/07/2026","11:19:33 AM","0 min, 19 seg",""
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 58 #67d-2 a 67d-24, Bogotá, Colombia","03/07/2026","11:19:52 AM","0 min, 5 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 58 #67d-2 a 67d-24, Bogotá, Colombia","03/07/2026","12:07:38 PM","23 min, 49 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 58 #67d-2 a 67d-24, Bogotá, Colombia","03/07/2026","12:07:38 PM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Inicio de Viaje","Tv. 56b Bis #67b-45 a 67b-37, Bogotá, Colombia","03/07/2026","12:09:32 PM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Fin de Viaje","Cra. 18b #22d17, Bogotá, Colombia","03/07/2026","12:31:26 PM","0 min, 0 seg","3.95"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 18b #22d17, Bogotá, Colombia","03/07/2026","12:31:27 PM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 18b #22d17, Bogotá, Colombia","03/07/2026","12:38:41 PM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 18b #22d17, Bogotá, Colombia","03/07/2026","12:38:41 PM","0 min, 22 seg",""
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 18b #22d17, Bogotá, Colombia","03/07/2026","12:39:03 PM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 18b #22d17, Bogotá, Colombia","03/07/2026","12:40:16 PM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 18b #22d17, Bogotá, Colombia","03/07/2026","12:40:16 PM","6 min, 58 seg",""
"KYR910","Conductor KYR910","Inactivo","Cra. 18b #22d17, Bogotá, Colombia","03/07/2026","12:40:16 PM","6 min, 58 seg",""
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 18b #22d17, Bogotá, Colombia","03/07/2026","12:47:14 PM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 18b #22d17, Bogotá, Colombia","03/07/2026","12:50:10 PM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 18b #22d17, Bogotá, Colombia","03/07/2026","12:50:10 PM","1 min, 48 seg",""
"KYR910","Conductor KYR910","Inicio de Viaje","Cl. 22c #18b-2 a 18b-98, Bogotá, Colombia","03/07/2026","12:51:41 PM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Fin de Viaje","Cl. 22c # 18B-21, Los Mártires, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/07/2026","12:51:57 PM","0 min, 0 seg","0.00"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 22c # 18B-21, Los Mártires, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/07/2026","12:51:58 PM","47 min, 18 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 22c # 18B-21, Los Mártires, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/07/2026","1:39:16 PM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 22c # 18B-21, Los Mártires, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/07/2026","1:39:16 PM","5 min, 20 seg",""
"KYR910","Conductor KYR910","Inactivo","Cl. 22c # 18B-21, Los Mártires, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/07/2026","1:39:16 PM","5 min, 20 seg",""
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 22c # 18B-21, Los Mártires, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/07/2026","1:44:36 PM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 22c # 18B-21, Los Mártires, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/07/2026","1:44:56 PM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 22c # 18B-21, Los Mártires, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","03/07/2026","1:44:56 PM","2 min, 13 seg",""
"KYR910","Conductor KYR910","Inicio de Viaje","Cl. 22c #18B-92, Bogotá, Colombia","03/07/2026","1:45:56 PM","0 min, 0 seg",""
"KYR910","Conductor KYR910","Fin de Viaje","Cra. 18b #22c-99 a 22c-49, Bogotá, Colombia","03/07/2026","1:47:08 PM","0 min, 0 seg","0.14"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 18b #22c-99 a 22c-49, Bogotá, Colombia","03/07/2026","1:47:09 PM","0 min, 0 seg",""
