"Unidad","Conductor","Evento","Dirección","Fecha","Tiempo (UTC-5)","Duración del Evento","Distancia (km)"
"KYR910","Conductor KYR910","Ignición Encendido","Avenida 53 # 74A-4, Engativá, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","19/06/2026","3:01:09 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Avenida 53 # 74A-4, Engativá, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","19/06/2026","3:01:09 PM","0 min, 22 seg","0"
"KYR910","Conductor KYR910","Ignición Apagada","Avenida 53 # 74A-10, Engativá, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","19/06/2026","3:01:31 PM","29 min, 33 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Avenida 53 # 74A-10, Engativá, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","19/06/2026","3:31:04 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Avenida 53 # 74A-10, Engativá, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","19/06/2026","3:31:04 PM","15 min, 15 seg","0"
"KYR910","Conductor KYR910","Inactivo","Avenida 53 # 74A-10, Engativá, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","19/06/2026","3:31:04 PM","1 min, 1 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Ac 53 #77-2 a 77-90, Bogotá, Colombia","19/06/2026","3:32:05 PM","0 min, 0 seg","0.17"
"KYR910","Conductor KYR910","Inactivo","Cra. 77A #71-79, Bogotá, Colombia","19/06/2026","3:39:05 PM","1 min, 59 seg","1.28"
"KYR910","Conductor KYR910","Fin de Viaje","Cra. 77 #77A-14, Bogotá, Colombia","19/06/2026","3:46:18 PM","0 min, 0 seg","2.04"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 77 #77A-14, Bogotá, Colombia","19/06/2026","3:46:19 PM","0 min, 0 seg","2.04"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 77 #77A-14, Bogotá, Colombia","19/06/2026","3:58:33 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 77 #77A-14, Bogotá, Colombia","19/06/2026","3:58:33 PM","0 min, 13 seg","0"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 77 #77A-14, Bogotá, Colombia","19/06/2026","3:58:46 PM","21 min, 23 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 77 #77A-14, Bogotá, Colombia","19/06/2026","4:20:09 PM","17 min, 14 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 77 #77A-14, Bogotá, Colombia","19/06/2026","4:20:09 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cl. 77a #76-2 a 76-98, Bogotá, Colombia","19/06/2026","4:20:48 PM","0 min, 0 seg","0.02"
"KYR910","Conductor KYR910","Inactivo","Cra. 76 #72-45, Bogotá, Colombia","19/06/2026","4:24:10 PM","1 min, 10 seg","0.52"
"KYR910","Conductor KYR910","Inactivo","Cl 72 #70-23, Bogotá, Colombia","19/06/2026","4:28:10 PM","3 min, 0 seg","1.22"
"KYR910","Conductor KYR910","Inactivo","Cl. 68 #65a-15, Bogotá, Colombia","19/06/2026","4:32:10 PM","3 min, 0 seg","2.04"
"KYR910","Conductor KYR910","Fin de Viaje","Cl. 68 #63 30, Bogotá, Colombia","19/06/2026","4:37:22 PM","0 min, 0 seg","2.37"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 68 #63 30, Bogotá, Colombia","19/06/2026","4:37:23 PM","0 min, 0 seg","2.37"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 68 #63 30, Bogotá, Colombia","19/06/2026","4:41:41 PM","1 hr, 33 min, 53 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 68 #63 30, Bogotá, Colombia","19/06/2026","4:41:41 PM","0 min, 0 seg","0.03"
"KYR910","Conductor KYR910","Inicio de Viaje","Cl. 68 #63 30, Bogotá, Colombia","19/06/2026","4:41:49 PM","0 min, 0 seg","0.01"
"KYR910","Conductor KYR910","Inactivo","Cl. 31 #6-93, Bogotá, Colombia","19/06/2026","5:12:42 PM","1 min, 46 seg","5.37"
"KYR910","Conductor KYR910","Inactivo","Cra. 5g Bis #48m Sur-38, Bogotá, Colombia","19/06/2026","6:09:42 PM","4 min, 0 seg","14.58"
"KYR910","Conductor KYR910","Fin de Viaje","Cra. 5m #49-15, Bogotá, Colombia","19/06/2026","6:15:33 PM","0 min, 0 seg","14.95"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 5m #49-15, Bogotá, Colombia","19/06/2026","6:15:34 PM","0 min, 0 seg","14.95"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 5m #49-15, Bogotá, Colombia","19/06/2026","6:16:43 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 5m #49-15, Bogotá, Colombia","19/06/2026","6:16:43 PM","1 min, 1 seg","0"
"KYR910","Conductor KYR910","Inactivo","Cra. 5m #49-15, Bogotá, Colombia","19/06/2026","6:16:43 PM","1 min, 1 seg","0"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 5m #49-15, Bogotá, Colombia","19/06/2026","6:17:44 PM","5 hr, 42 min, 15 seg","0"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 5m #49-15, Bogotá, Colombia","20/06/2026","12:00:00 AM","20 hr, 38 min, 8 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 5m #49-15, Bogotá, Colombia","20/06/2026","8:38:08 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 5m #49-15, Bogotá, Colombia","20/06/2026","8:38:08 PM","0 min, 44 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cra 5l #49 Sur-32, Bogotá, Colombia","20/06/2026","8:38:21 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Fin de Viaje","Cra. 5m #49-31, Bogotá, Colombia","20/06/2026","8:38:51 PM","0 min, 0 seg","0.02"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 5m #49-31, Bogotá, Colombia","20/06/2026","8:38:52 PM","3 hr, 21 min, 7 seg","0.02"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 5m #49-31, Bogotá, Colombia","21/06/2026","12:00:00 AM","9 hr, 56 min, 40 seg","0.02"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 5m #49-31, Bogotá, Colombia","21/06/2026","9:56:40 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 5m #49-31, Bogotá, Colombia","21/06/2026","9:56:40 AM","1 min, 17 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cra. 5m #49-31, Bogotá, Colombia","21/06/2026","9:56:49 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Fin de Viaje","Cra. 5m #49-31, Bogotá, Colombia","21/06/2026","9:57:56 AM","0 min, 0 seg","0.02"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 5m #49-31, Bogotá, Colombia","21/06/2026","9:57:57 AM","14 hr, 2 min, 2 seg","0.02"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 5m #49-31, Bogotá, Colombia","22/06/2026","12:00:00 AM","7 hr, 6 min, 23 seg","0.02"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 5m #49-31, Bogotá, Colombia","22/06/2026","7:06:23 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 5m #49-31, Bogotá, Colombia","22/06/2026","7:06:23 AM","3 min, 2 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cra. 5m #49-31, Bogotá, Colombia","22/06/2026","7:06:51 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Fin de Viaje","Cra. 5m #49-31, Bogotá, Colombia","22/06/2026","7:06:52 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Inactivo","Cra. 5m #49-31, Bogotá, Colombia","22/06/2026","7:06:52 AM","2 min, 33 seg","0"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 5m #49-31, Bogotá, Colombia","22/06/2026","7:09:25 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 5m #49-31, Bogotá, Colombia","22/06/2026","7:20:52 AM","55 min, 26 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 5m #49-31, Bogotá, Colombia","22/06/2026","7:20:52 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Dg. 48y Sur #5q-52 a 5q-84, Bogotá, Colombia","22/06/2026","7:22:20 AM","0 min, 0 seg","0.11"
"KYR910","Conductor KYR910","Inactivo","Ave Cra 30 #10 Sur-26, Bogotá, Colombia","22/06/2026","7:44:53 AM","2 min, 0 seg","4.74"
"KYR910","Conductor KYR910","Inactivo","NQS #22c-38, Los Mártires, Bogotá, Colombia","22/06/2026","7:58:53 AM","2 min, 36 seg","7.17"
"KYR910","Conductor KYR910","Fin de Viaje","Cl. 67d #58-12, Bogotá, Colombia","22/06/2026","8:16:17 AM","0 min, 0 seg","11.95"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 67d #58-12, Bogotá, Colombia","22/06/2026","8:16:18 AM","22 min, 22 seg","11.95"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 67d #58-12, Bogotá, Colombia","22/06/2026","8:38:40 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 67d #58-12, Bogotá, Colombia","22/06/2026","8:38:40 AM","0 min, 22 seg","0"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 67d #58-43, Bogotá, Colombia","22/06/2026","8:39:02 AM","27 min, 24 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 67d #58-43, Bogotá, Colombia","22/06/2026","9:06:26 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 67d #58-43, Bogotá, Colombia","22/06/2026","9:06:33 AM","43 min, 6 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 67d #58-43, Bogotá, Colombia","22/06/2026","9:49:39 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 67d #58-43, Bogotá, Colombia","22/06/2026","9:49:39 AM","8 min, 32 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cl. 67d #59-4, Bogotá, Colombia","22/06/2026","9:50:03 AM","0 min, 0 seg","0.01"
"KYR910","Conductor KYR910","Fin de Viaje","Cra. 64 # 75A-38, Barrios Unidos, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","22/06/2026","9:58:10 AM","0 min, 0 seg","1.11"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 64 # 75A-38, Barrios Unidos, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","22/06/2026","9:58:11 AM","0 min, 0 seg","1.11"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 64 # 75A-38, Barrios Unidos, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","22/06/2026","10:01:37 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 64 # 75A-38, Barrios Unidos, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","22/06/2026","10:01:37 AM","0 min, 37 seg","0"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 64 # 75A-38, Barrios Unidos, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","22/06/2026","10:02:14 AM","0 min, 38 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 64 # 75A-38, Barrios Unidos, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","22/06/2026","10:02:52 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 64 # 75A-38, Barrios Unidos, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","22/06/2026","10:02:52 AM","0 min, 46 seg","0"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 75b #63-70, Bogotá, Colombia","22/06/2026","10:03:38 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 75b #63-70, Bogotá, Colombia","22/06/2026","10:06:38 AM","2 min, 36 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 75b #63-70, Bogotá, Colombia","22/06/2026","10:06:38 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cl. 75A #64-2 a 64-98, Bogotá, Colombia","22/06/2026","10:07:34 AM","0 min, 0 seg","0.09"
"KYR910","Conductor KYR910","Fin de Viaje","Cl. 74a #65b-41, Bogotá, Colombia","22/06/2026","10:09:13 AM","0 min, 0 seg","0.23"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 74a #65b-41, Bogotá, Colombia","22/06/2026","10:09:14 AM","0 min, 0 seg","0.23"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 74a #65b-41, Bogotá, Colombia","22/06/2026","10:24:22 AM","2 min, 8 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 74a #65b-41, Bogotá, Colombia","22/06/2026","10:24:22 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cl. 74a #65b-62, Bogotá, Colombia","22/06/2026","10:24:42 AM","0 min, 0 seg","0.04"
"KYR910","Conductor KYR910","Fin de Viaje","Cl. 74 # 62-67, Barrios Unidos, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","22/06/2026","10:26:29 AM","0 min, 0 seg","0.15"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 74 # 62-67, Barrios Unidos, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","22/06/2026","10:26:30 AM","1 min, 44 seg","0.15"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 74 # 62-67, Barrios Unidos, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","22/06/2026","10:28:14 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 74 # 62-67, Barrios Unidos, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","22/06/2026","10:28:14 AM","0 min, 3 seg","0"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 74 # 62-67, Barrios Unidos, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","22/06/2026","10:28:17 AM","9 min, 32 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 74 # 62-67, Barrios Unidos, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","22/06/2026","10:37:49 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 74 # 62-67, Barrios Unidos, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","22/06/2026","10:37:49 AM","2 min, 44 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cl. 73 #62-2 a 62-98, Bogotá, Colombia","22/06/2026","10:38:46 AM","0 min, 0 seg","0.08"
"KYR910","Conductor KYR910","Fin de Viaje","Cl. 73 #65b-46, Bogotá, Colombia","22/06/2026","10:40:32 AM","0 min, 0 seg","0.3"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 73 #65b-46, Bogotá, Colombia","22/06/2026","10:40:33 AM","0 min, 0 seg","0.3"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 73 #65b-46, Bogotá, Colombia","22/06/2026","10:46:47 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 73 #65b-46, Bogotá, Colombia","22/06/2026","10:46:47 AM","2 min, 50 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cra. 66 #72a-57 a 72a-1, Bogotá, Colombia","22/06/2026","10:47:11 AM","0 min, 0 seg","0.04"
"KYR910","Conductor KYR910","Fin de Viaje","Cra. 65b # 74-12, Barrios Unidos, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","22/06/2026","10:49:36 AM","0 min, 0 seg","0.33"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 65b # 74-12, Barrios Unidos, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","22/06/2026","10:49:37 AM","0 min, 0 seg","0.33"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 65b # 74-12, Barrios Unidos, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","22/06/2026","10:54:52 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 65b # 74-12, Barrios Unidos, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","22/06/2026","10:54:52 AM","2 min, 50 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cl. 74 #58-99 a 58-1, Bogotá, Colombia","22/06/2026","10:56:53 AM","0 min, 0 seg","0.36"
"KYR910","Conductor KYR910","Fin de Viaje","Cl. 74 #58-85, Bogotá, Colombia","22/06/2026","10:57:41 AM","0 min, 0 seg","0.36"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 74 #58-85, Bogotá, Colombia","22/06/2026","10:57:42 AM","27 min, 50 seg","0.36"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 74 #58-85, Bogotá, Colombia","22/06/2026","11:25:32 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 74 #58-85, Bogotá, Colombia","22/06/2026","11:25:32 AM","1 min, 54 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cra. 57b #73-32 a 73-58, Bogotá, Colombia","22/06/2026","11:26:30 AM","0 min, 0 seg","0.09"
"KYR910","Conductor KYR910","Fin de Viaje","Cl. 73 #57b-19, Bogotá, Colombia","22/06/2026","11:27:25 AM","0 min, 0 seg","0.12"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 73 #57b-19, Bogotá, Colombia","22/06/2026","11:27:26 AM","10 min, 27 seg","0.12"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 73 #57b-19, Bogotá, Colombia","22/06/2026","11:37:53 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 73 #57b-19, Bogotá, Colombia","22/06/2026","11:37:53 AM","0 min, 33 seg","0"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 73 #57b-19, Bogotá, Colombia","22/06/2026","11:38:26 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 73 #57b-19, Bogotá, Colombia","22/06/2026","11:43:55 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 73 #57b-19, Bogotá, Colombia","22/06/2026","11:43:55 AM","3 min, 47 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cra. 58 #72a-2 a 72a-58, Bogotá, Colombia","22/06/2026","11:44:24 AM","0 min, 0 seg","0.04"
"KYR910","Conductor KYR910","Fin de Viaje","Cl. 71 #57B-21, Bogotá, Colombia","22/06/2026","11:47:41 AM","0 min, 0 seg","0.3"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 71 #57B-21, Bogotá, Colombia","22/06/2026","11:47:42 AM","0 min, 0 seg","0.3"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 71 #57B-21, Bogotá, Colombia","22/06/2026","11:48:04 AM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 71 #57B-21, Bogotá, Colombia","22/06/2026","11:48:04 AM","1 min, 44 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cl. 71 #57b-28, Bogotá, Colombia","22/06/2026","11:48:31 AM","0 min, 0 seg","0.01"
"KYR910","Conductor KYR910","Fin de Viaje","Cl. 71 #57-42, Bogotá, Colombia","22/06/2026","11:49:47 AM","0 min, 0 seg","0.01"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 71 #57-42, Bogotá, Colombia","22/06/2026","11:49:48 AM","15 min, 39 seg","0.01"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 71 #57-42, Bogotá, Colombia","22/06/2026","12:05:27 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 71 #57-42, Bogotá, Colombia","22/06/2026","12:05:27 PM","9 min, 36 seg","0"
"KYR910","Conductor KYR910","Inactivo","Cl. 71 #57-42, Bogotá, Colombia","22/06/2026","12:05:27 PM","1 min, 59 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cra. 56b #70c-2 a 70c-88, Bogotá, Colombia","22/06/2026","12:07:26 PM","0 min, 0 seg","0.07"
"KYR910","Conductor KYR910","Fin de Viaje","Cl. 77 # 63-45, Barrios Unidos, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","22/06/2026","12:15:02 PM","0 min, 0 seg","0.84"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 77 # 63-45, Barrios Unidos, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","22/06/2026","12:15:03 PM","0 min, 0 seg","0.84"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 77 # 63-45, Barrios Unidos, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","22/06/2026","12:19:10 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 77 # 63-45, Barrios Unidos, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","22/06/2026","12:19:10 PM","5 min, 56 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cl. 77 #6391, Bogotá, Colombia","22/06/2026","12:19:34 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Fin de Viaje","Cra. 51 # 69-58, Barrios Unidos, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","22/06/2026","12:25:05 PM","0 min, 0 seg","1.15"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 51 # 69-58, Barrios Unidos, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","22/06/2026","12:25:06 PM","5 min, 6 seg","1.15"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 51 # 69-58, Barrios Unidos, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","22/06/2026","12:30:12 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 51 # 69-58, Barrios Unidos, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","22/06/2026","12:30:12 PM","8 min, 18 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cl. 70 #50-93, Bogotá, Colombia","22/06/2026","12:31:53 PM","0 min, 0 seg","0.02"
"KYR910","Conductor KYR910","Fin de Viaje","Cra. 54 #64-48, Bogotá, Colombia","22/06/2026","12:38:29 PM","0 min, 0 seg","1.07"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 54 #64-48, Bogotá, Colombia","22/06/2026","12:38:30 PM","0 min, 0 seg","1.07"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 54 #64-48, Bogotá, Colombia","22/06/2026","12:39:20 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 54 #64-48, Bogotá, Colombia","22/06/2026","12:39:20 PM","5 min, 29 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cl. 64a #52-99 a 52-1, Bogotá, Colombia","22/06/2026","12:39:33 PM","0 min, 0 seg","0.02"
"KYR910","Conductor KYR910","Fin de Viaje","Cl. 67d #58-46, Bogotá, Colombia","22/06/2026","12:44:48 PM","0 min, 0 seg","0.92"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 67d #58-46, Bogotá, Colombia","22/06/2026","12:44:49 PM","0 min, 0 seg","0.92"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 67d #58-46, Bogotá, Colombia","22/06/2026","3:07:49 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 67d #58-46, Bogotá, Colombia","22/06/2026","3:07:49 PM","1 min, 55 seg","0"
"KYR910","Conductor KYR910","Inactivo","Cl. 67d #58-46, Bogotá, Colombia","22/06/2026","3:07:49 PM","1 min, 55 seg","0"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 67d #58-46, Bogotá, Colombia","22/06/2026","3:09:44 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 67d #58-46, Bogotá, Colombia","22/06/2026","3:12:40 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 67d #58-46, Bogotá, Colombia","22/06/2026","3:12:40 PM","3 min, 57 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cra. 58 #67c-55 a 67c-1, Bogotá, Colombia","22/06/2026","3:13:06 PM","0 min, 0 seg","0.02"
"KYR910","Conductor KYR910","Fin de Viaje","Cra. 51, Bogotá, Colombia","22/06/2026","3:16:29 PM","0 min, 0 seg","0.75"
"KYR910","Conductor KYR910","Ignición Apagada","Cl. 66 #50b-75 a 50b-1, Bogotá, Colombia","22/06/2026","3:16:37 PM","0 min, 0 seg","0.75"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 66 #50b-75 a 50b-1, Bogotá, Colombia","22/06/2026","3:19:45 PM","19 min, 32 seg","0.75"
"KYR910","Conductor KYR910","Ignición Encendido","Cl. 66 #50b-75 a 50b-1, Bogotá, Colombia","22/06/2026","3:19:45 PM","0 min, 0 seg","0.75"
"KYR910","Conductor KYR910","Inicio de Viaje","Ave Cra 30 #65-99 a 65-17, Bogotá, Colombia","22/06/2026","3:20:44 PM","0 min, 0 seg","0.9"
"KYR910","Conductor KYR910","Fin de Viaje","Cra. 31 #10-90, Bogotá, Colombia","22/06/2026","3:39:16 PM","0 min, 0 seg","4.84"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 31 #10-90, Bogotá, Colombia","22/06/2026","3:39:17 PM","27 min, 48 seg","4.84"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 31 #10-90, Bogotá, Colombia","22/06/2026","4:07:05 PM","37 min, 53 seg","0"
"KYR910","Conductor KYR910","Ignición Encendido","Cra. 31 #10-90, Bogotá, Colombia","22/06/2026","4:07:05 PM","0 min, 0 seg","0"
"KYR910","Conductor KYR910","Inactivo","Cra. 31 #10-90, Bogotá, Colombia","22/06/2026","4:07:05 PM","1 min, 44 seg","0"
"KYR910","Conductor KYR910","Inicio de Viaje","Cra. 31 #11-99 a 11-1, Bogotá, Colombia","22/06/2026","4:09:02 PM","0 min, 0 seg","0.04"
"KYR910","Conductor KYR910","Inactivo","Av NQS #2a-63, Puente Aranda, Bogotá, Colombia","22/06/2026","4:16:06 PM","6 min, 0 seg","1.03"
"KYR910","Conductor KYR910","Inactivo","Av NQS, Bogotá, Colombia","22/06/2026","4:27:06 PM","2 min, 0 seg","1.51"
"KYR910","Conductor KYR910","Inactivo","Dg 41 A Sur #41b Sur-96 a 41b Sur-90, Bogotá, Colombia","22/06/2026","4:36:06 PM","2 min, 0 seg","3.4"
"KYR910","Conductor KYR910","Inactivo","Kr 24 # 45-56, Rafael Uribe Uribe, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia","22/06/2026","4:39:06 PM","3 min, 0 seg","3.63"
"KYR910","Conductor KYR910","Fin de Viaje","Cra. 24D #49 Sur-14, Bogotá, Colombia","22/06/2026","4:44:57 PM","0 min, 0 seg","4.28"
"KYR910","Conductor KYR910","Ignición Apagada","Cra. 24D #49 Sur-14, Bogotá, Colombia","22/06/2026","4:44:58 PM","19 min, 10 seg","4.28"
