textbox12,textbox16,EventTime,Address,EndLandmark,textbox25,Driver,textbox20
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:47:30 a.m.,"Unnamed Road, Zarzal, Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:07, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:47:46 a.m.,"Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:01, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:48:02 a.m.,"Unnamed Road, Zarzal, Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:03, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:48:08 a.m.,"Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:01, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:48:24 a.m.,"Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:04, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:48:36 a.m.,"Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:12, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:49:12 a.m.,"Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:05, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:49:46 a.m.,"Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:01, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:50:49 a.m.,"Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:02, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:50:51 a.m.," Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:03, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:51:01 a.m.," Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:03, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:51:19 a.m.,"Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:09, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:51:42 a.m.,"Unnamed Road, Zarzal, Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:02, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:52:04 a.m.," Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:07, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:52:16 a.m.,"Unnamed Road, Zarzal, Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:02, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:52:26 a.m.," Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:02, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:52:34 a.m.,"Unnamed Road, Zarzal, Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:03, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:52:42 a.m.,"Unnamed Road, Zarzal, Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:03, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:52:50 a.m.," Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:06, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:53:38 a.m.,"Unnamed Road, Zarzal, Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:04, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:53:42 a.m.,"Unnamed Road, Zarzal, Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:02, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:54:02 a.m.,"Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:05, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:54:14 a.m.," Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:05, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:54:42 a.m.,"Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:01, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:55:38 a.m.,"Unnamed Road, Zarzal, Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:08, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:55:55 a.m.,"Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:02, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:55:59 a.m.,"Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:02, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:56:03 a.m.,"Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:01, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:56:33 a.m.,"Unnamed Road, Zarzal, Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:03, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:56:45 a.m.,"Unnamed Road, Zarzal, Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:01, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:57:01 a.m.,"Unnamed Road, Zarzal, Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:05, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:57:11 a.m.,"Unnamed Road, Zarzal, Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:02, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:57:15 a.m.,"Unnamed Road, Zarzal, Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:01, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:57:47 a.m.,"Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:01, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:57:51 a.m.,"Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:02, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:57:59 a.m.,"Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:02, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:58:32 a.m.,"Unnamed Road, Zarzal, Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:03, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:58:46 a.m.,"Unnamed Road, Zarzal, Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:05, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:59:26 a.m.,"Unnamed Road, Zarzal, Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:03, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:59:36 a.m.,"Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:01, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 10:59:46 a.m.,"Unnamed Road, Zarzal, Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:24, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:00:26 a.m.,"Unnamed Road, Zarzal, Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:16, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:00:48 a.m.," Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:14, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:01:04 a.m.," Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:05, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:01:12 a.m.," Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:04, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:01:20 a.m.," Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:02, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:01:24 a.m.," Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:03, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:01:46 a.m.," Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:01, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:02:02 a.m.,"Unnamed Road, Zarzal, Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:04, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:02:14 a.m.,"Unnamed Road, Zarzal, Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:02, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:02:31 a.m.,"Unnamed Road, Zarzal, Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:06, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:45:32 a.m.,Unnamed Road ,INGENIO RIO PAILA ,00:00:02, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:46:39 a.m.,Unnamed Road ,INGENIO RIO PAILA ,00:00:09, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:46:51 a.m.,"Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:01, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:47:35 a.m.,"Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:15, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:48:08 a.m.,"South America, Valle del Cauca",INGENIO RIO PAILA ,00:00:05, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:48:22 a.m.,"Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:03, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:49:08 a.m.,"I-25S # 99, Zarzal, Valle Del Cauca, Colombia",INGENIO RIO PAILA ,00:00:07, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:49:18 a.m.,"I-25S # 99, Zarzal, Valle Del Cauca, Colombia",INGENIO RIO PAILA ,00:00:05, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:49:26 a.m.,"I-25S # 99, Zarzal, Valle Del Cauca, Colombia",INGENIO RIO PAILA ,00:00:01, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:49:52 a.m.,"I-25S # 99, Zarzal, Valle Del Cauca, Colombia",INGENIO RIO PAILA ,00:00:01, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:50:22 a.m.,"I-25S # 99, Zarzal, Valle Del Cauca, Colombia",INGENIO RIO PAILA ,00:00:03, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:50:42 a.m.,"I-25S # 99, Zarzal, Valle Del Cauca, Colombia",INGENIO RIO PAILA ,00:00:01, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:50:58 a.m.,"I-25S # 99, Zarzal, Valle Del Cauca, Colombia",INGENIO RIO PAILA ,00:00:04, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:51:06 a.m.,"I-25S # 99, Zarzal, Valle Del Cauca, Colombia",INGENIO RIO PAILA ,00:00:01, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:51:12 a.m.,"I-25S # 99, Zarzal, Valle Del Cauca, Colombia",INGENIO RIO PAILA ,00:00:03, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:52:18 a.m.," Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:03, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:52:34 a.m.,"I-25S # 99, Zarzal, Valle Del Cauca, Colombia",INGENIO RIO PAILA ,00:00:12, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:52:50 a.m.,"I-25S # 99, Zarzal, Valle Del Cauca, Colombia",INGENIO RIO PAILA ,00:00:01, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:53:02 a.m.,"I-25S # 99, Zarzal, Valle Del Cauca, Colombia",INGENIO RIO PAILA ,00:00:02, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:53:04 a.m.,"I-25S # 99, Zarzal, Valle Del Cauca, Colombia",INGENIO RIO PAILA ,00:00:07, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:53:14 a.m.,"I-25S # 99, Zarzal, Valle Del Cauca, Colombia",INGENIO RIO PAILA ,00:00:01, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:53:24 a.m.,"I-25S # 99, Zarzal, Valle Del Cauca, Colombia",INGENIO RIO PAILA ,00:00:01, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:53:30 a.m.,"I-25S # 99, Zarzal, Valle Del Cauca, Colombia",INGENIO RIO PAILA ,00:00:04, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:53:34 a.m.,"I-25S # 99, Zarzal, Valle Del Cauca, Colombia",INGENIO RIO PAILA ,00:00:09, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:53:46 a.m.,"I-25S # 99, Zarzal, Valle Del Cauca, Colombia",INGENIO RIO PAILA ,00:00:01, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:54:04 a.m.,"I-25S # 99, Zarzal, Valle Del Cauca, Colombia",INGENIO RIO PAILA ,00:00:02, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:54:19 a.m.,"I-25S # 99, Zarzal, Valle Del Cauca, Colombia",INGENIO RIO PAILA ,00:00:05, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:54:27 a.m.,"I-25S # 99, Zarzal, Valle Del Cauca, Colombia",INGENIO RIO PAILA ,00:00:04, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:54:43 a.m.,"I-25S # 99, Zarzal, Valle Del Cauca, Colombia",INGENIO RIO PAILA ,00:00:09, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:54:59 a.m.,"I-25S # 99, Zarzal, Valle Del Cauca, Colombia",INGENIO RIO PAILA ,00:00:14, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:55:25 a.m.,"I-25S # 99, Zarzal, Valle Del Cauca, Colombia",INGENIO RIO PAILA ,00:00:06, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:55:33 a.m.,"I-25S # 99, Zarzal, Valle Del Cauca, Colombia",INGENIO RIO PAILA ,00:00:07, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:55:49 a.m.,"I-25S # 99, Zarzal, Valle Del Cauca, Colombia",INGENIO RIO PAILA ,00:00:10, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:56:15 a.m.,"I-25S # 99, Zarzal, Valle Del Cauca, Colombia",INGENIO RIO PAILA ,00:00:02, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:56:49 a.m.,"South America, Valle del Cauca",INGENIO RIO PAILA ,00:00:07, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:57:06 a.m.,"South America, Valle del Cauca",INGENIO RIO PAILA ,00:00:09, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:57:20 a.m.,"South America, Valle del Cauca",INGENIO RIO PAILA ,00:00:04, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:57:28 a.m.,"South America, Valle del Cauca",INGENIO RIO PAILA ,00:00:13, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:57:44 a.m.,"South America, Valle del Cauca",INGENIO RIO PAILA ,00:00:01, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:57:54 a.m.,"South America, Valle del Cauca",INGENIO RIO PAILA ,00:00:03, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:58:28 a.m.,"South America, Valle del Cauca",INGENIO RIO PAILA ,00:00:06, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:58:42 a.m.,"South America, Valle del Cauca",INGENIO RIO PAILA ,00:00:14, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:59:04 a.m.,"South America, Valle del Cauca",INGENIO RIO PAILA ,00:00:06, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:59:32 a.m.," Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:02, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 11:59:44 a.m.,"South America, Valle del Cauca",INGENIO RIO PAILA ,00:00:09, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 12:00:36 p.m.,"Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:05, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
RIOPAILA,Unidad: TDK954 RIOPAILA,16/02/2026 12:01:11 p.m.," Km 14 de la vía Bugalagrande - Zarzal, , Valle del Cauca, Colombia",INGENIO RIO PAILA ,00:00:07, ,# Stops: 1414 - Max: 00:00:39 - Min: 00:00:01 - Total Stops: 02:04:15
