,date,ncode,predicted_value
2233,260826103424,3110,42.08358297590856
2234,260826103839,3111,42.0975576766809
2235,260826104255,3112,42.11153237745324
2236,260826104710,3113,42.12550707822557
2237,260826105125,3114,42.1394817789979
2238,260826105540,3115,42.153456479770234
2239,260826105955,3116,42.167431180542565
2240,260826110410,3116,42.167431180542565
2241,260826110825,3117,42.1814058813149
2242,260826111240,3118,42.19538058208723
2243,260826111655,3119,42.20935528285957
2244,260826112110,3120,42.2233299836319
2245,260826112525,3121,42.23730468440423
2246,260826112940,3122,42.25127938517657
2247,260826113355,3122,42.25127938517657
2248,260826113810,3123,42.265254085948904
2249,260826114225,3124,42.279228786721234
2250,260826114640,3124,42.279228786721234
2251,260826115055,3125,42.293203487493564
2252,260826115510,3126,42.307178188265894
2253,260826115925,3128,42.33512758981057
2254,260826120340,3129,42.3491022905829
2255,260826120755,3130,42.36307699135523
2256,260826121210,3134,42.41897579444456
2257,260826121625,3140,42.502823999078565
2258,260826122040,3145,42.57269750294024
2259,260826122455,3151,42.65654570757423
2260,260826122910,3156,42.7264192114359
2261,260826123325,3160,42.78231801452524
2262,260826123740,3163,42.82424211684223
2263,260826124155,3166,42.86616621915923
2264,260826124610,3168,42.8941156207039
2265,260826125025,3170,42.92206502224857
2266,260826125440,3173,42.96398912456557
2267,260826125855,3175,42.99193852611023
2268,260826130310,3177,43.0198879276549
2269,260826130725,3177,43.0198879276549
2270,260826131140,3170,42.92206502224857
2271,260826131555,3161,42.79629271529757
2272,260826132010,3155,42.712444510663566
2273,260826132426,3152,42.67052040834657
2274,260826132841,3151,42.65654570757423
2275,260826133256,3151,42.65654570757423
2276,260826133711,3152,42.67052040834657
2277,260826134126,3154,42.69846980989123
2278,260826134541,3157,42.74039391220823
2279,260826134956,3161,42.79629271529757
2280,260826135411,3164,42.83821681761457
2281,260826135826,3167,42.88014091993156
2282,260826140241,3169,42.90809032147624
2283,260826140656,3171,42.9360397230209
2284,260826141111,3172,42.950014423793235
2285,260826141526,3172,42.950014423793235
2286,260826141941,3172,42.950014423793235
2287,260826142356,3173,42.96398912456557
2288,260826142811,3173,42.96398912456557
2289,260826143226,3189,43.1875843369229
2290,260826143641,3191,43.21553373846756
2291,260826144056,3171,42.9360397230209
2292,260826144511,3117,42.1814058813149
2293,260826144926,3083,41.706266055055565
2294,260826145341,3070,41.52459494501523
2295,260826145756,3086,41.74819015737256
2296,260826150211,3057,41.3429238349749
2297,260826150626,3099,41.9298612674129
2298,260826151041,3082,41.69229135428323
2299,260826151456,3052,41.27305033111323
2300,260826151911,3001,40.56034059172423
2301,260826152326,3014,40.74201170176457
2302,260826152741,2960,39.98737786005856
2303,260826153156,2954,39.90352965542456
2304,260826153611,2922,39.456339230709894
2305,260826154026,2906,39.23274401835256
2306,260826154441,2901,39.1628705144909
2307,260826154856,2927,39.52621273457156
2308,260826155311,2894,39.06504760908456
2309,260826155726,2887,38.96722470367823
2310,260826160141,2847,38.40823667278489
2311,260826160556,2812,37.91912214575322
2312,260826161012,2781,37.48590642181089
2313,260826161427,2749,37.03871599709622
2314,260826161842,2799,37.73745103571289
2315,260826162257,2776,37.416032917949224
2316,260826162712,2773,37.37410881563222
2317,260826163126,2765,37.26231120945356
2318,260826163540,2802,37.77937513802989
2319,260826163955,2767,37.29026061099822
2320,260826164410,2720,36.633449674698554
2321,260826164825,2684,36.13036044689455
2322,260826165239,2681,36.08843634457755
2323,260826165654,2627,35.33380250287155
2324,260826170109,2632,35.403676006733214
2325,260826170524,2598,34.92853618047388
2326,260826170938,2562,34.42544695266987
2327,260826171353,2518,33.810560118687214
2328,260826171808,2465,33.06990097775355
2329,260826172223,2481,33.29349619011088
2330,260826172638,2433,32.62271055303888
2331,260826173507,2460,33.00002747389188
2332,260826173922,2476,33.223622686249215
2333,260826174337,2490,33.41926849706188
2334,260826174751,2500,33.559015504785215
2335,260826175205,2512,33.72671191405322
2336,260826175620,2525,33.908383024093546
2337,260826180035,2536,34.06210473258921
2338,260826180450,2550,34.25775054340188
2339,260826180905,2490,33.41926849706188
2340,260826181320,2452,32.888229867713214
2341,260826181743,2466,33.08387567852588
2342,260826182158,2437,32.67860935612821
2343,260826182614,2363,31.64448149897554
2344,260826183029,2349,31.448835688162873
2345,260826183444,2347,31.420886286618206
2346,260826183859,2302,30.792024751863206
2347,260826184314,2277,30.442657232554875
2348,260826184729,2219,29.632124587759538
2349,260826185143,2252,30.093289713246538
2350,260826185558,2218,29.618149886987204
2351,260826190013,2164,28.8635160452812
2352,260826190428,2142,28.55607262828987
2353,260826190843,2130,28.38837621902187
2354,260826191258,2100,27.969135195851866
2355,260826191713,2095,27.8992616919902
2356,260826192128,2081,27.703615881177534
2357,260826192543,2077,27.6477170780882
2358,260826192958,2079,27.675666479632866
2359,260826193413,2072,27.57784357422653
2360,260826193828,2071,27.5638688734542
2361,260826194243,2060,27.41014716495853
2362,260826194659,2054,27.326298960324532
2363,260826195114,2071,27.5638688734542
2364,260826195529,2070,27.549894172681864
2365,260826195944,2037,27.088729047194864
2366,260826200359,2036,27.07475434642253
2367,260826200814,2027,26.94898203947153
2368,260826201229,2030,26.99090614178853
2369,260826201644,2018,26.823209732520528
2370,260826202059,2012,26.73936152788653
2371,260826202514,2007,26.669488024024865
2372,260826202929,2001,26.585639819390863
2373,260826203344,2006,26.655513323252528
2374,260826203759,2038,27.102703747967198
2375,260826204214,2040,27.130653149511865
2376,260826204629,2018,26.823209732520528
2377,260826205044,2006,26.655513323252528
2378,260826205459,1994,26.48781691398453
2379,260826205914,1980,26.292171103171864
2380,260826210329,1955,25.942803583863526
2381,260826210744,1942,25.761132473823196
2382,260826211159,1934,25.649334867644527
2383,260826211614,1924,25.509587859921194
2384,260826212029,1918,25.425739655287195
2385,260826212444,1900,25.174195041385193
2386,260826212859,1898,25.146245639840526
2387,260826213314,1892,25.062397435206528
2388,260826213729,1889,25.020473332889523
2389,260826214144,1892,25.062397435206528
2390,260826214559,1876,24.838802222849193
2391,260826215014,1887,24.992523931344856
2392,260826215429,1879,24.880726325166194
2393,260826215844,1880,24.894701025938524
2394,260826220259,1874,24.810852821304525
2395,260826220714,1879,24.880726325166194
2396,260826221129,1882,24.92265042748319
2397,260826221544,1893,25.076372135978858
2398,260826221959,1885,24.964574529800196
2399,260826222414,1892,25.062397435206528
2400,260826222829,1878,24.86675162439386
2401,260826223245,1876,24.838802222849193
2402,260826223700,1866,24.69905521512586
2403,260826224115,1863,24.65713111280886
2404,260826224530,1873,24.79687812053219
2405,260826224945,1872,24.782903419759858
2406,260826225400,1852,24.503409404313192
2407,260826225815,1816,24.000320176509188
2408,260826230230,1817,24.014294877281525
2409,260826230645,1794,23.692876759517855
2410,260826231100,1786,23.581079153339186
2411,260826231515,1749,23.064015224762855
2412,260826231930,1738,22.91029351626719
2413,260826232345,1748,23.05004052399052
2414,260826232800,1735,22.868369413950187
2415,260826233215,1727,22.756571807771518
2416,260826233630,1723,22.700673004682187
2417,260826234045,1729,22.784521209316186
2418,260826234500,1742,22.966192319356523
2419,260826234915,1749,23.064015224762855
2420,260826235330,1759,23.203762232486188
2421,260826235745,1769,23.34350924020952
2422,260827000200,1781,23.51120564947752
2423,260827000615,1792,23.664927357973188
2424,260827001030,1803,23.818649066468858
2425,260827001445,1816,24.000320176509188
2426,260827001900,1805,23.846598468013525
2427,260827002315,1817,24.014294877281525
2428,260827002730,1845,24.40558649890686
2429,260827003145,1864,24.671105813581192
2430,260827003600,1877,24.852776923621526
2431,260827004015,1889,25.020473332889523
2432,260827004430,1903,25.21611914370219
2433,260827004845,1917,25.411764954514858
2434,260827040424,2240,29.925593303978538
2435,260827040839,2241,29.93956800475087
2436,260827041254,2243,29.96751740629554
2437,260827041709,2245,29.995466807840206
2438,260827042124,2248,30.037390910157203
2439,260827042540,2250,30.06534031170187
2440,260827042955,2252,30.093289713246538
2441,260827043410,2254,30.121239114791205
2442,260827043825,2256,30.149188516335872
2443,260827044240,2257,30.163163217108206
2444,260827044655,2261,30.21906202019754
2445,260827045110,2247,30.023416209384873
2446,260827045525,2234,29.841745099344536
2447,260827045940,2213,29.548276383125536
2448,260827050355,2230,29.7858462962552
2449,260827050810,2222,29.67404869007654
2450,260827051225,2208,29.47840287926387
2451,260827051640,2251,30.079315012474204
2452,260827052055,2229,29.77187159548287
2453,260827052510,2231,29.79982099702754
2454,260827053340,2236,29.869694500889203
2455,260827053755,2238,29.89764390243387
2456,260827054210,2240,29.925593303978538
2457,260827054625,2237,29.883669201661537
2458,260827055040,2230,29.7858462962552
2459,260827055455,2223,29.688023390848873
2460,260827055910,2216,29.59020048544254
2461,260827060325,2216,29.59020048544254
2462,260827060740,2214,29.562251083897873
2463,260827061155,2212,29.534301682353206
2464,260827061610,2212,29.534301682353206
2465,260827062025,2212,29.534301682353206
2466,260827062440,2213,29.548276383125536
2467,260827062855,2214,29.562251083897873
2468,260827063310,2214,29.562251083897873
2469,260827063725,2215,29.576225784670203
2470,260827064140,2215,29.576225784670203
2471,260827064555,2215,29.576225784670203
2472,260827065010,2215,29.576225784670203
2473,260827065425,2215,29.576225784670203
2474,260827065840,2214,29.562251083897873
2475,260827070255,2213,29.548276383125536
2476,260827070710,2213,29.548276383125536
2477,260827071126,2212,29.534301682353206
2478,260827071541,2212,29.534301682353206
2479,260827071956,2211,29.52032698158087
2480,260827072411,2211,29.52032698158087
2481,260827072826,2211,29.52032698158087
2482,260827073241,2212,29.534301682353206
2483,260827073656,2212,29.534301682353206
2484,260827074111,2212,29.534301682353206
2485,260827074526,2211,29.52032698158087
2486,260827074941,2209,29.492377580036205
2487,260827075356,2207,29.464428178491538
2488,260827075811,2205,29.43647877694687
2489,260827080226,2204,29.422504076174537
2490,260827080641,2203,29.408529375402203
2491,260827081056,2204,29.422504076174537
2492,260827081511,2204,29.422504076174537
2493,260827081926,2204,29.422504076174537
2494,260827082341,2205,29.43647877694687
2495,260827082756,2205,29.43647877694687
2496,260827083211,2206,29.450453477719204
2497,260827083626,2207,29.464428178491538
2498,260827084041,2207,29.464428178491538
2499,260827084456,2208,29.47840287926387
2500,260827084911,2209,29.492377580036205
2501,260827085326,2211,29.52032698158087
2502,260827085741,2212,29.534301682353206
2503,260827090156,2214,29.562251083897873
2504,260827090611,2215,29.576225784670203
2505,260827091026,2217,29.60417518621487
2506,260827091441,2218,29.618149886987204
2507,260827091856,2219,29.632124587759538
2508,260827092311,2220,29.64609928853187
2509,260827092726,2222,29.67404869007654
2510,260827093141,2223,29.688023390848873
2511,260827093556,2224,29.701998091621206
2512,260827094011,2225,29.715972792393536
2513,260827094426,2227,29.743922193938204
2514,260827094841,2227,29.743922193938204
2515,260827095256,2228,29.75789689471054
2516,260827095712,2229,29.77187159548287
2517,260827100127,2230,29.7858462962552
2518,260827100542,2231,29.79982099702754
2519,260827100957,2232,29.81379569779987
2520,260827101412,2233,29.827770398572206
2521,260827101827,2234,29.841745099344536
2522,260827102242,2235,29.855719800116873
2523,260827102657,2236,29.869694500889203
2524,260827103112,2237,29.883669201661537
2525,260827103527,2238,29.89764390243387
2526,260827103942,2239,29.911618603206204
2527,260827104357,2240,29.925593303978538
2528,260827104812,2240,29.925593303978538
2529,260827105227,2241,29.93956800475087
2530,260827105642,2242,29.953542705523205
2531,260827110057,2243,29.96751740629554
2532,260827110512,2243,29.96751740629554
2533,260827110927,2244,29.98149210706787
2534,260827111342,2245,29.995466807840206
2535,260827111757,2245,29.995466807840206
2536,260827112212,2246,30.009441508612536
2537,260827112627,2247,30.023416209384873
2538,260827113042,2246,30.009441508612536
2539,260827113457,2255,30.13521381556354
2540,260827113912,2219,29.632124587759538
2541,260827114327,2198,29.33865587154054
2542,260827114742,2177,29.045187155321535
2543,260827115157,2154,28.72376903755787
2544,260827115612,2142,28.55607262828987
2545,260827120027,2149,28.6538955336962
2546,260827120442,2170,28.947364249915204
2547,260827120857,2183,29.129035359955534
2548,260827121312,2194,29.282757068451204
2549,260827121727,2203,29.408529375402203
2550,260827122142,2213,29.548276383125536
2551,260827122557,2197,29.3246811707682
2552,260827123012,2198,29.33865587154054
2553,260827123427,2199,29.35263057231287
2554,260827123842,2197,29.3246811707682
2555,260827124258,2196,29.31070646999587
2556,260827124713,2196,29.31070646999587
2557,260827125128,2196,29.31070646999587
2558,260827125543,2197,29.3246811707682
2559,260827125958,2199,29.35263057231287
2560,260827130413,2202,29.394554674629873
2561,260827130828,2204,29.422504076174537
2562,260827131243,2207,29.464428178491538
2563,260827131658,2209,29.492377580036205
2564,260827132113,2212,29.534301682353206
2565,260827132528,2215,29.576225784670203
2566,260827132943,2217,29.60417518621487
2567,260827133358,2220,29.64609928853187
2568,260827133813,2222,29.67404869007654
2569,260827134228,2223,29.688023390848873
2570,260827134643,2227,29.743922193938204
2571,260827135058,2229,29.77187159548287
2572,260827135513,2229,29.77187159548287
2573,260827135928,2228,29.75789689471054
2574,260827140343,2229,29.77187159548287
2575,260827140758,2229,29.77187159548287
2576,260827141213,2230,29.7858462962552
2577,260827141628,2231,29.79982099702754
2578,260827142043,2235,29.855719800116873
2579,260827142458,2237,29.883669201661537
2580,260827142913,2236,29.869694500889203
2581,260827143328,2241,29.93956800475087
2582,260827143743,2243,29.96751740629554
2583,260827144158,2244,29.98149210706787
2584,260827144613,2246,30.009441508612536
2585,260827145028,2248,30.037390910157203
2586,260827145443,2251,30.079315012474204
2587,260827145858,2255,30.13521381556354
2588,260827150313,2256,30.149188516335872
2589,260827150728,2257,30.163163217108206
2590,260827151143,2259,30.191112618652873
2591,260827151558,2258,30.177137917880536
2592,260827152013,2259,30.191112618652873
2593,260827152428,2260,30.205087319425203
2594,260827152844,2262,30.23303672096987
2595,260827153259,2264,30.260986122514538
2596,260827153714,2265,30.27496082328687
2597,260827154129,2266,30.288935524059205
2598,260827154544,2267,30.30291022483154
2599,260827154959,2269,30.330859626376206
2600,260827155414,2267,30.30291022483154
2601,260827155829,2268,30.316884925603873
2602,260827160244,2266,30.288935524059205
2603,260827160659,2264,30.260986122514538
2604,260827161114,2267,30.30291022483154
2605,260827161529,2266,30.288935524059205
2606,260827161944,2266,30.288935524059205
2607,260827162359,2263,30.247011421742208
2608,260827162814,2267,30.30291022483154
2609,260827163229,2265,30.27496082328687
2610,260827163644,2267,30.30291022483154
2611,260827164059,2269,30.330859626376206
2612,260827164514,2252,30.093289713246538
2613,260827164929,2249,30.05136561092954
2614,260827165344,2234,29.841745099344536
2615,260827165759,2220,29.64609928853187
2616,260827170214,2214,29.562251083897873
2617,260827170629,2185,29.1569847615002
2618,260827171044,2168,28.919414848370536
2619,260827171459,2142,28.55607262828987
2620,260827171914,2147,28.625946132151533
2621,260827172329,2144,28.584022029834536
2622,260827172744,2125,28.3185027151602
2623,260827173159,2101,27.983109896624203
2624,260827173614,2095,27.8992616919902
2625,260827174029,2104,28.0250339989412
2626,260827174444,2106,28.052983400485868
2627,260827174859,2109,28.09490750280287
2628,260827175314,2110,28.1088822035752
2629,260827175729,2109,28.09490750280287
2630,260827180144,2123,28.290553313615533
2631,260827180559,2135,28.458249722883533
2632,260827181014,2147,28.625946132151533
2633,260827181430,2155,28.737743738330202
2634,260827181845,2160,28.80761724219187
2635,260827182300,2165,28.877490746053535
2636,260827182715,2168,28.919414848370536
2637,260827183130,2168,28.919414848370536
2638,260827183545,2169,28.93338954914287
2639,260827184000,2169,28.93338954914287
2640,260827184415,2170,28.947364249915204
2641,260827184830,2176,29.031212454549202
2642,260827185245,2182,29.115060659183204
2643,260827185700,2186,29.17095946227254
2644,260827190115,2187,29.18493416304487
2645,260827190530,2164,28.8635160452812
2646,260827190945,2161,28.8215919429642
2647,260827191400,2166,28.89146544682587
2648,260827191815,2168,28.919414848370536
2649,260827192230,2174,29.003263053004538
2650,260827192645,2176,29.031212454549202
2651,260827193100,2178,29.05916185609387
2652,260827193515,2183,29.129035359955534
2653,260827193930,2187,29.18493416304487
2654,260827194345,2186,29.17095946227254
2655,260827194800,2179,29.073136556866203
2656,260827195215,2177,29.045187155321535
2657,260827195630,2178,29.05916185609387
2658,260827200045,2181,29.10108595841087
2659,260827200500,2181,29.10108595841087
2660,260827200915,2182,29.115060659183204
2661,260827201330,2180,29.087111257638536
2662,260827201745,2178,29.05916185609387
2663,260827230835,2168,28.919414848370536
2664,260827231250,2171,28.961338950687534
2665,260827231705,2168,28.919414848370536
2666,260827232120,2167,28.905440147598203
2667,260827232535,2174,29.003263053004538
2668,260827232950,2176,29.031212454549202
2669,260827233405,2150,28.667870234468534
2670,260827233820,2158,28.779667840647203
2671,260827234235,2146,28.611971431379203
2672,260827234650,2109,28.09490750280287
2673,260827235105,2116,28.1927304082092
2674,260827235520,2215,29.576225784670203
2675,260827235935,3955,53.892205128530264
2676,260828000351,4013,54.702737773325595
2677,260828000806,4007,54.6188895686916
2678,260828001221,4005,54.59094016714693
2679,260828001636,4003,54.562990765602265
2680,260828002051,4002,54.54901606482993
2681,260828002506,3963,54.00400273470893
2682,260828002921,3930,53.542837609221934
2683,260828003751,3914,53.319242396864595
2684,260828004206,3907,53.22141949145826
2685,260828004621,3881,52.85807727137759
2686,260828005036,3874,52.760254365971264
2687,260828005451,3867,52.662431460564925
2688,260828005906,3864,52.62050735824793
2689,260828010321,3863,52.60653265747559
2690,260828010736,3848,52.39691214589059
2691,260828011151,3850,52.42486154743526
2692,260828011606,3849,52.41088684666292
2693,260828012021,3848,52.39691214589059
2694,260828012436,3847,52.38293744511826
2695,260828012851,3846,52.36896274434593
2696,260828013306,3845,52.35498804357359
2697,260828013721,3844,52.341013342801254
2698,260828014136,3840,52.28511453971193
2699,260828014551,3826,52.08946872889926
2700,260828015006,3826,52.08946872889926
2701,260828015421,3825,52.07549402812692
2702,260828015836,3823,52.04754462658226
2703,260828020251,3838,52.25716513816726
2704,260828020706,3800,51.72612650881859
2705,260828021121,3765,51.23701198178693
2706,260828021536,3752,51.05534087174659
2707,260828021951,3767,51.26496138333159
2708,260828022406,3742,50.91559386402326
2709,260828022821,3752,51.05534087174659
2710,260828023236,3751,51.04136617097426
2711,260828023651,3751,51.04136617097426
2712,260828024106,3751,51.04136617097426
2713,260828024521,3751,51.04136617097426
2714,260828024937,3751,51.04136617097426
2715,260828025352,3754,51.083290273291254
2716,260828025807,3755,51.097264974063584
2717,260828030222,3758,51.13918907638059
2718,260828030637,3762,51.195087879469924
2719,260828031052,3766,51.25098668255926
2720,260828031507,3770,51.30688548564859
2721,260828031922,3774,51.36278428873792
2722,260828032337,3778,51.418683091827255
2723,260828032752,3722,50.636099848576585
2724,260828033207,3686,50.13301062077259
2725,260828033622,3660,49.76966840069192
2726,260828034037,3633,49.392351479838915
2727,260828034452,3616,49.154781566709254
2728,260828034907,3615,49.140806865936916
2729,260828035322,3604,48.98708515744125
2730,260828035737,3599,48.91721165357958
2731,260828040152,3585,48.721565842766914
2732,260828040607,3582,48.67964174044992
2733,260828102345,3546,48.17655251264591
2734,260828102800,3517,47.77128619024825
2735,260828103215,3510,47.67346328484191
2736,260828103630,3499,47.51974157634625
2737,260828104045,3496,47.477817474029244
2738,260828104500,3485,47.32409576553358
2739,260828104915,3478,47.22627286012724
2740,260828105330,3455,46.90485474236358
2741,260828105745,3457,46.93280414390824
2742,260828110200,3456,46.91882944313591
2743,260828110615,3456,46.91882944313591
2744,260828111030,3448,46.80703183695724
2745,260828111445,3416,46.359841412242574
2746,260828111900,3386,45.94060038907258
2747,260828112315,3344,45.35366295663457
2748,260828112730,3309,44.864548429602905
2749,260828113145,3272,44.34748450102657
2750,260828113600,3251,44.05401578480757
2751,260828114015,3219,43.6068253600929
2752,260828114430,3184,43.11771083306124
2753,260828114845,61050,851.777745724904
2754,260828115300,3185,43.13168553383357
2755,260828115715,3184,43.11771083306124
2756,260828120130,3184,43.11771083306124
2757,260828120546,3183,43.1037361322889
2758,260828121001,3183,43.1037361322889
2759,260828121416,3196,43.285407242329235
2760,260828121831,3182,43.089761431516564
2761,260828122246,3149,42.628596306029564
2762,260828122701,3132,42.3910263928999
2763,260828123116,3092,41.832038362006564
2764,260828123531,3076,41.60844314964923
2765,260828123946,3056,41.32894913420257
2766,260828124401,3038,41.07740452030056
2767,260828124816,3019,40.81188520562623
2768,260828125231,2980,40.266871875505224
2769,260828125646,2958,39.9594284585139
2770,260828130101,2942,39.73583324615656
2771,260828130516,2929,39.554162136116226
2772,260828130931,2899,39.13492111294622
2773,260828131346,2890,39.009148805995224
2774,260828131801,2880,38.86940179827189
2775,260828132216,2868,38.70170538900389
2776,260828132631,2850,38.45016077510189
2777,260828133046,2830,38.17066675965522
2778,260828133501,2817,37.98899564961489
2779,260828133916,2817,37.98899564961489
2780,260828134331,2819,38.01694505115955
2781,260828134746,2807,37.849248641891556
2782,260828135201,2815,37.96104624807022
2783,260828135616,2802,37.77937513802989
2784,260828140031,2805,37.82129924034689
2785,260828140446,2825,38.100793255793555
2786,260828140901,2831,38.18464146042756
2787,260828141316,2820,38.03091975193188
2788,260828141731,2813,37.93309684652556
2789,260828142146,2809,37.87719804343622
2790,260828142601,2815,37.96104624807022
2791,260828143016,2825,38.100793255793555
2792,260828143431,2835,38.24054026351689
2793,260828143846,2845,38.38028727124023
2794,260828144301,2854,38.50605957819123
2795,260828144716,2863,38.631831885142226
2796,260828145132,2872,38.75760419209322
2797,260828145547,2881,38.883376499044225
2798,260828150002,2887,38.96722470367823
2799,260828150417,2892,39.03709820753989
2800,260828150832,2898,39.12094641217389
2801,260828151247,2903,39.19081991603556
2802,260828151702,2909,39.27466812066955
2803,260828152117,2914,39.344541624531224
2804,260828152117,2914,39.344541624531224
2805,260828152532,2918,39.40044042762056
2806,260828152947,2923,39.470313931482224
2807,260828153402,2927,39.52621273457156
2808,260828153817,2931,39.58211153766089
2809,260828154232,2935,39.63801034075023
2810,260828154647,2939,39.69390914383956
2811,260828155102,2943,39.7498079469289
2812,260828155517,2948,39.81968145079056
2813,260828155932,2952,39.87558025387989
2814,260828160347,2956,39.93147905696922
2815,260828160802,2959,39.97340315928623
2816,260828161217,2962,40.01532726160323
2817,260828161632,2966,40.07122606469256
2818,260828162047,2969,40.11315016700956
2819,260828162502,2973,40.16904897009889
2820,260828162917,2977,40.22494777318823
2821,260828163332,2980,40.266871875505224
2822,260828163747,2983,40.30879597782223
2823,260828164202,2986,40.35072008013923
2824,260828164617,2989,40.39264418245622
2825,260828165032,2992,40.43456828477323
2826,260828165447,2994,40.462517686317895
2827,260828165902,2998,40.51841648940723
2828,260828170317,3001,40.56034059172423
2829,260828170732,3003,40.588289993268894
2830,260828171147,3006,40.6302140955859
2831,260828171602,3009,40.672138197902896
2832,260828172017,3011,40.70008759944756
2833,260828172432,3013,40.728037000992224
2834,260828172847,3017,40.78393580408156
2835,260828173303,3020,40.82585990639856
2836,260828173718,3022,40.85380930794322
2837,260828174133,3024,40.8817587094879
2838,260828174548,3027,40.923682811804895
2839,260828175003,3030,40.96560691412189
2840,260828175418,3033,41.0075310164389
2841,260828175833,3035,41.035480417983564
2842,260828180248,3038,41.07740452030056
2843,260828180703,3040,41.10535392184523
2844,260828181118,3043,41.14727802416223
2845,260828181533,3047,41.20317682725157
2846,260828181948,3049,41.23112622879623
2847,260828182403,3052,41.27305033111323
2848,260828182818,3055,41.31497443343023
2849,260828183233,3058,41.35689853574723
2850,260828183648,3059,41.370873236519564
2851,260828184103,3062,41.41279733883656
2852,260828184518,3065,41.454721441153566
2853,260828184933,3068,41.496645543470564
2854,260828185348,3071,41.53856964578757
2855,260828185803,3073,41.56651904733223
2856,260828190218,3075,41.5944684488769
2857,260828190633,3078,41.63639255119389
2858,260828191048,3081,41.6783166535109
2859,260828191503,3083,41.706266055055565
2860,260828191918,3086,41.74819015737256
2861,260828192333,3089,41.79011425968957
2862,260828192748,3092,41.832038362006564
2863,260828193203,3095,41.87396246432357
2864,260828193618,3098,41.915886566640566
2865,260828194033,3100,41.94383596818523
2866,260828194448,3103,41.98576007050224
2867,260828194903,3106,42.02768417281923
2868,260828195318,3108,42.0556335743639
2869,260828195733,3111,42.0975576766809
2870,260828200148,3113,42.12550707822557
2871,260828200603,3115,42.153456479770234
2872,260828201018,3117,42.1814058813149
2873,260828201434,3119,42.20935528285957
2874,260828201849,3121,42.23730468440423
2875,260828202304,3123,42.265254085948904
2876,260828202719,3126,42.307178188265894
2877,260828203134,3127,42.32115288903824
2878,260828203549,3130,42.36307699135523
2879,260828204004,3132,42.3910263928999
2880,260828204419,3136,42.44692519598924
2881,260828204834,3139,42.48884929830623
2882,260828205249,3142,42.53077340062323
2883,260828205704,3144,42.5587228021679
2884,260828210119,3148,42.614621605257234
2885,260828210534,3150,42.6425710068019
2886,260828210949,3153,42.6844951091189
2887,260828211404,3156,42.7264192114359
2888,260828211819,3158,42.754368612980564
2889,260828212234,3161,42.79629271529757
2890,260828212649,3164,42.83821681761457
2891,260828213104,3166,42.86616621915923
2892,260828213519,3169,42.90809032147624
2893,260828213934,3172,42.950014423793235
2894,260828214349,3174,42.9779638253379
2895,260828214804,3177,43.0198879276549
2896,260828215219,3179,43.04783732919957
2897,260828215634,3182,43.089761431516564
2898,260828220049,3184,43.11771083306124
2899,260828220504,3187,43.15963493537823
2900,260828220919,3191,43.21553373846756
2901,260828221334,3194,43.25745784078457
2902,260828221749,3197,43.29938194310157
2903,260828222204,3200,43.34130604541857
2904,260828222619,3203,43.38323014773557
2905,260828223034,3206,43.42515425005257
2906,260828223449,3209,43.46707835236957
2907,260828223904,3212,43.50900245468657
2908,260828224319,3215,43.550926557003564
2909,260828224734,3218,43.59285065932057
2910,260828225149,3221,43.63477476163757
2911,260828225604,3224,43.67669886395457
2912,260828230020,3227,43.71862296627157
2913,260828230435,3230,43.76054706858857
2914,260828230850,3233,43.80247117090557
2915,260828231305,3236,43.844395273222574
2916,260828231720,3239,43.88631937553957
2917,260828232135,3241,43.91426877708424
2918,260828232550,3244,43.95619287940124
2919,260828233005,3247,43.99811698171823
2920,260828233420,3249,44.02606638326291
2921,260828233835,3252,44.0679904855799
2922,260828234250,3254,44.09593988712457
2923,260828234705,3256,44.12388928866923
2924,260828235120,3259,44.16581339098624
2925,260828235535,3261,44.193762792530904
2926,260828235950,3263,44.22171219407557
2927,260829000405,3265,44.24966159562024
2928,260829000820,3267,44.277610997164906
2929,260829001235,3269,44.305560398709574
2930,260829001650,3271,44.333509800254234
2931,260829002105,3273,44.36145920179891
2932,260829002520,3275,44.38940860334357
2933,260829002935,3277,44.41735800488824
2934,260829003350,3279,44.4453074064329
2935,260829003805,3281,44.47325680797757
2936,260829004220,3283,44.50120620952224
2937,260829004635,3285,44.529155611066905
2938,260829005050,3287,44.55710501261157
2939,260829005505,3289,44.58505441415624
2940,260829005920,3291,44.61300381570091
2941,260829010335,3292,44.62697851647324
2942,260829010750,3294,44.654927918017904
2943,260829011205,3296,44.68287731956257
2944,260829011620,3298,44.71082672110724
2945,260829012035,3300,44.738776122651906
2946,260829012450,3302,44.76672552419657
2947,260829012905,3304,44.79467492574123
2948,260829013320,3306,44.82262432728591
2949,260829013735,3308,44.85057372883057
2950,260829014150,3310,44.87852313037524
2951,260829014606,3312,44.9064725319199
2952,260829015021,3314,44.93442193346458
2953,260829015436,3315,44.94839663423691
2954,260829015851,3317,44.976346035781575
2955,260829020306,3318,44.990320736553905
2956,260829020721,3320,45.01827013809857
2957,260829021136,3322,45.04621953964324
2958,260829021551,3323,45.06019424041557
2959,260829022006,3325,45.088143641960244
2960,260829022421,3326,45.102118342732574
2961,260829022836,3327,45.116093043504904
2962,260829023251,3329,45.14404244504958
2963,260829023706,3330,45.15801714582191
2964,260829024121,3332,45.18596654736657
2965,260829024536,3334,45.21391594891124
2966,260829024951,3335,45.22789064968357
2967,260829025406,3336,45.2418653504559
2968,260829025821,3339,45.28378945277291
