,fuel_data,date,raw_data
1242,33,260527171143,40
1243,33,260527171643,40
1244,33,260527172143,40
1245,33,260527172643,40
1246,33,260527173143,40
1247,33,260527173643,40
1248,33,260527174143,40
1249,33,260527174643,40
1250,33,260527175143,40
1251,33,260527175643,40
1252,33,260527175655,40
1253,33,260527180142,40
1254,33,260527180643,40
1255,33,260527181143,40
1256,33,260527181643,40
1257,33,260527182142,40
1258,33,260527182222,40
1259,33,260527182250,40
1260,33,260527182255,40
1261,33,260527182259,40
1262,33,260527182303,40
1263,33,260527182308,40
1264,33,260527182311,40
1265,33,260527182316,40
1266,33,260527182320,40
1267,33,260527182324,40
1268,33,260527182329,40
1269,33,260527182334,40
1270,33,260527182340,40
1271,33,260527182344,40
1272,33,260527182513,40
1273,33,260527182518,40
1274,33,260527182522,40
1275,33,260527182528,40
1276,33,260527182533,40
1277,33,260527182541,40
1278,33,260527182546,40
1279,33,260527182551,40
1280,33,260527182558,40
1281,33,260527182603,40
1282,33,260527182608,40
1283,33,260527182613,40
1284,33,260527182619,40
1285,33,260527182625,40
1286,33,260527182629,40
1287,33,260527182635,40
1288,33,260527182639,40
1289,33,260527182645,40
1290,33,260527182649,40
1291,33,260527182701,40
1292,33,260527182719,40
1293,33,260527182725,40
1294,33,260527182735,40
1295,33,260527182740,40
1296,33,260527182759,40
1297,33,260527182815,40
1298,33,260527182907,40
1299,33,260527183005,40
1300,33,260527183410,40
1301,33,260527183658,40
1302,33,260527183808,40
1303,33,260527183827,40
1304,33,260527183832,40
1305,33,260527183837,40
1306,33,260527183858,40
1307,33,260527183949,40
1308,33,260527183956,40
1309,33,260527184001,40
1310,33,260527184017,40
1311,33,260527184024,40
1312,33,260527184030,40
1313,33,260527184046,40
1314,33,260527184053,40
1315,33,260527184101,40
1316,33,260527184130,40
1317,33,260527184135,40
1318,33,260527184351,40
1319,33,260527184854,40
1320,33,260527185354,40
1321,33,260527185854,40
1322,33,260527190354,40
1323,33,260527190854,40
1324,33,260527191354,40
1325,33,260527191853,40
1326,33,260527192353,40
1327,33,260527192853,40
1328,33,260527193354,40
1329,33,260527193854,40
1330,33,260527194354,40
1331,33,260527194854,40
1332,33,260527195354,40
1333,33,260527195854,40
1334,33,260527200354,40
1335,33,260527200854,40
1336,33,260527201354,40
1337,33,260527201854,40
1338,33,260527202103,40
1339,33,260527202256,40
1340,33,260527202331,40
1341,33,260527202356,40
1342,33,260527202402,40
1343,33,260527202407,40
1344,33,260527202422,40
1345,33,260527202427,40
1346,33,260527202432,40
1347,33,260527202717,40
1348,33,260527202728,40
1349,33,260527202733,40
1350,33,260527202737,40
1351,33,260527202743,40
1352,33,260527202754,40
1353,33,260527203219,40
1354,33,260527203718,40
1355,33,260527203841,40
1356,33,260527203847,40
1357,33,260527203856,40
1358,33,260527203902,40
1359,33,260527203910,40
1360,33,260527203943,40
1361,33,260527204155,40
1362,33,260527204201,40
1363,33,260527204657,40
1364,33,260527204715,40
1365,33,260527204724,40
1366,33,260527204735,40
1367,33,260527204751,40
1368,33,260527205001,40
1369,33,260527205006,40
1370,33,260527205013,40
1371,33,260527205049,40
1372,33,260527205117,40
1373,33,260527205254,40
1374,33,260527205757,40
1375,33,260527210257,40
1376,33,260527210757,40
1377,33,260527211257,40
1378,33,260527211757,40
1379,33,260527212257,40
1380,33,260527212757,40
1381,33,260527213257,40
1382,33,260527213756,40
1383,33,260527214256,40
1384,33,260527214757,40
1385,33,260527215203,40
1386,33,260527215209,40
1387,33,260527215214,40
1388,33,260527215219,40
1389,33,260527215223,40
1390,33,260527215757,40
1391,33,260527220257,40
1392,33,260527220756,40
1393,33,260527221256,40
1394,33,260527221757,40
1395,33,260527222257,40
1396,33,260527222757,40
1397,33,260527223257,40
1398,33,260527223757,40
1399,33,260527224256,40
1400,33,260527224756,40
1401,33,260527225257,40
1402,33,260527225757,40
1403,33,260527225945,40
1404,33,260527230447,40
1405,33,260527230947,40
1406,33,260527231033,40
1407,33,260527231042,40
1408,33,260527231056,40
1409,33,260527231315,77
1410,33,260527231340,79
1411,33,260527231405,83
1412,33,260527231430,85
1413,33,260527231454,88
1414,33,260527231520,91
1415,33,260527231545,94
1416,33,260527231610,96
1417,33,260527231634,98
1418,33,260527231704,101
1419,33,260527231709,103
1420,33,260527231715,103
1421,33,260527231722,105
1422,33,260527231727,106
1423,33,260527231735,106
1424,33,260527231802,109
1425,33,260527231829,112
1426,33,260527231856,114
1427,33,260527231923,115
1428,33,260527231950,117
1429,33,260527232017,118
1430,33,260527232043,119
1431,33,260527232110,120
1432,33,260527232135,121
1433,33,260527232200,123
1434,33,260527232205,123
1435,33,260527232250,127
1436,33,260527232314,127
1437,33,260527232335,127
1438,33,260527232340,128
1439,33,260527232430,127
1440,33,260527232455,128
1441,33,260527232520,127
1442,33,260527232545,127
1443,33,260527232610,129
1444,33,260527232635,127
1445,33,260527232659,127
1446,33,260527232722,127
1447,33,260527232727,127
1448,33,260527232815,127
1449,33,260527232839,128
1450,32,260527232905,127
1451,32,260527232930,130
1452,33,260527232955,130
1453,33,260527233020,129
1454,33,260527233044,129
1455,33,260527233110,127
1456,33,260527233135,128
1457,33,260527233200,128
1458,33,260527233225,130
1459,33,260527233249,130
1460,33,260527233315,129
1461,33,260527233340,128
1462,33,260527233405,129
1463,33,260527233430,130
1464,33,260527233455,130
1465,33,260527233520,127
1466,33,260527233545,129
1467,33,260527233610,127
1468,33,260527233634,128
1469,33,260527233648,128
1470,33,260527233654,128
1471,33,260527233659,128
1472,33,260527233704,128
1473,33,260527233731,127
1474,33,260527233754,128
1475,33,260527233821,129
1476,33,260527233848,129
1477,33,260527233904,128
1478,33,260527233931,127
1479,33,260527233958,128
1480,33,260527234025,127
1481,33,260527234052,130
1482,33,260527234119,130
1483,33,260527234146,130
1484,33,260527234213,128
1485,33,260527234240,127
1486,33,260527234306,128
1487,33,260527234333,130
1488,33,260527234400,130
1489,33,260527234427,129
1490,32,260527234454,127
1491,32,260527234520,130
1492,32,260527234530,129
1493,33,260527234610,130
1494,33,260527234635,127
1495,33,260527234654,129
1496,33,260527234725,128
1497,33,260527234730,128
1498,33,260527234743,128
1499,33,260527234810,130
1500,33,260527234835,130
1501,33,260527234902,128
1502,33,260527234930,129
1503,33,260527235455,40
1504,33,260527235955,40
1505,33,260528000250,127
1506,33,260528000318,130
1507,33,260528000354,127
1508,33,260528000419,129
1509,33,260528000444,129
1510,33,260528001009,40
1511,33,260528001509,40
1512,33,260528002009,40
1513,33,260528002045,124
1514,33,260528002052,124
1515,33,260528002119,129
1516,33,260528002135,130
1517,33,260528002202,127
1518,33,260528002229,130
1519,33,260528002256,127
1520,33,260528002304,128
1521,33,260528002309,130
1522,33,260528002336,127
1523,33,260528002403,129
1524,33,260528002430,127
1525,33,260528002457,128
1526,33,260528002524,129
1527,33,260528002551,130
1528,33,260528002627,40
1529,33,260528003148,40
1530,33,260528003648,40
1531,33,260528004149,40
1532,33,260528004649,40
1533,33,260528005149,40
1534,33,260528005649,40
1535,33,260528010149,40
1536,33,260528010649,40
1537,33,260528011149,40
1538,33,260528011648,40
1539,33,260528012149,40
1540,33,260528012648,40
1541,33,260528013149,40
1542,33,260528013648,40
1543,33,260528014149,40
1544,33,260528014514,109
1545,33,260528014519,109
1546,33,260528014524,110
1547,33,260528014543,113
1548,33,260528014611,117
1549,33,260528014616,118
1550,33,260528014643,121
1551,33,260528014659,123
1552,33,260528014704,124
1553,33,260528014729,126
1554,33,260528014756,128
1555,33,260528014824,127
1556,33,260528014851,127
1557,33,260528014918,127
1558,33,260528014945,127
1559,33,260528015012,128
1560,33,260528015039,129
1561,33,260528015104,128
1562,33,260528015138,40
1563,33,260528015629,40
1564,33,260528020129,40
1565,33,260528020629,40
1566,33,260528021128,40
1567,33,260528021629,40
1568,33,260528022128,40
1569,33,260528022629,40
1570,33,260528023129,40
1571,33,260528023629,40
1572,33,260528024129,40
1573,33,260528024629,40
1574,33,260528025129,40
1575,33,260528025629,40
1576,33,260528030129,40
1577,33,260528030628,40
1578,33,260528031129,40
1579,33,260528031629,40
1580,33,260528032129,40
1581,33,260528032629,40
1582,33,260528033129,40
1583,33,260528033629,40
1584,33,260528034129,40
1585,33,260528034629,40
1586,33,260528035129,40
1587,33,260528035629,40
1588,33,260528040128,40
1589,33,260528040629,40
1590,33,260528041128,40
1591,33,260528041629,40
1592,33,260528042129,40
1593,33,260528042629,40
1594,33,260528043129,40
1595,33,260528043629,40
1596,33,260528044129,40
1597,33,260528044629,40
1598,33,260528045128,40
1599,33,260528045629,40
1600,33,260528050128,40
1601,33,260528050629,40
1602,33,260528051129,40
1603,33,260528051629,40
1604,33,260528052129,40
1605,33,260528052628,40
1606,33,260528053129,40
1607,33,260528053628,40
1608,33,260528054129,40
1609,33,260528054629,40
1610,33,260528055129,40
1611,33,260528055629,40
1612,33,260528060128,40
1613,33,260528060629,40
1614,33,260528061128,40
1615,33,260528061629,40
1616,33,260528062128,40
1617,33,260528062629,40
1618,33,260528063129,40
1619,33,260528063629,40
1620,33,260528064129,40
1621,33,260528064629,40
1622,33,260528065129,40
1623,33,260528065629,40
1624,33,260528070129,40
1625,33,260528070629,40
1626,33,260528071129,40
1627,33,260528071629,40
1628,33,260528072129,40
1629,33,260528072629,40
1630,33,260528073129,40
1631,33,260528073628,40
1632,33,260528074129,40
1633,33,260528074629,40
1634,33,260528075129,40
1635,33,260528075629,40
1636,33,260528080128,40
1637,33,260528080629,40
1638,33,260528081129,40
1639,33,260528081629,40
1640,33,260528082129,40
1641,33,260528082629,40
1642,33,260528083129,40
1643,33,260528083628,40
1644,33,260528084129,40
1645,33,260528084629,40
1646,33,260528085129,40
1647,33,260528085629,40
1648,33,260528090129,40
1649,33,260528090629,40
1650,33,260528091129,40
1651,33,260528091629,40
1652,33,260528092129,40
1653,33,260528092629,40
1654,33,260528092947,40
1655,33,260528092952,40
1656,33,260528093450,40
1657,33,260528093951,40
1658,33,260528094450,40
1659,33,260528094949,40
1660,33,260528095450,40
1661,33,260528095950,40
1662,33,260528100450,40
1663,33,260528100949,40
1664,33,260528101450,40
1665,33,260528101950,40
1666,33,260528102450,40
1667,33,260528102950,40
1668,33,260528103450,40
1669,33,260528103950,40
1670,33,260528104449,40
1671,33,260528104950,40
1672,33,260528105450,40
1673,33,260528105950,40
1674,33,260528110450,40
1675,33,260528110950,40
1676,33,260528111450,40
1677,33,260528111814,72
1678,33,260528111840,75
1679,33,260528111853,76
1680,33,260528111901,78
1681,33,260528111928,82
1682,33,260528111954,86
1683,33,260528112019,90
1684,33,260528112045,92
1685,33,260528112056,93
1686,32,260528112135,103
1687,32,260528112140,103
1688,32,260528112145,104
1689,32,260528112153,105
1690,33,260528112220,107
1691,33,260528112247,108
1692,33,260528112314,109
1693,33,260528112341,110
1694,33,260528112408,112
1695,33,260528112435,113
1696,33,260528112502,114
1697,33,260528112529,115
1698,33,260528112556,116
1699,33,260528112624,117
1700,33,260528112651,118
1701,33,260528112656,119
1702,32,260528112715,121
1703,32,260528112734,124
1704,32,260528112801,127
1705,32,260528112809,127
1706,32,260528112818,127
1707,32,260528112845,125
1708,33,260528112912,126
1709,33,260528112939,127
1710,33,260528113006,128
1711,33,260528113033,128
1712,33,260528113100,127
1713,32,260528113127,127
1714,32,260528113154,127
1715,33,260528113221,127
1716,33,260528113232,127
1717,33,260528113242,127
1718,33,260528113300,127
1719,33,260528113327,128
1720,33,260528113354,128
1721,33,260528113401,128
1722,33,260528113428,127
1723,33,260528113455,130
1724,33,260528113511,127
1725,33,260528113516,127
1726,33,260528113539,127
1727,33,260528113606,128
1728,33,260528113633,128
1729,33,260528113700,127
1730,32,260528113727,127
1731,32,260528113755,127
1732,32,260528113822,127
1733,32,260528113849,128
1734,32,260528113854,128
1735,32,260528113859,128
1736,33,260528113917,127
1737,33,260528113922,127
1738,33,260528113949,127
1739,33,260528114507,40
1740,33,260528115007,40
1741,33,260528115507,40
1742,33,260528120008,40
1743,33,260528120508,40
1744,33,260528121007,40
1745,33,260528121407,112
1746,33,260528121432,115
1747,33,260528121457,118
1748,33,260528121522,119
1749,33,260528121546,121
1750,33,260528121611,123
1751,33,260528121637,124
1752,33,260528121702,125
1753,33,260528121727,126
1754,33,260528121752,127
1755,33,260528121817,128
1756,33,260528121842,128
1757,33,260528121907,127
1758,33,260528121932,127
1759,33,260528121956,127
1760,33,260528122021,128
1761,33,260528122047,128
1762,33,260528122112,128
1763,33,260528122137,128
1764,33,260528122202,128
1765,33,260528122227,128
1766,33,260528122252,128
1767,33,260528122317,128
1768,33,260528122342,128
1769,33,260528122407,128
1770,33,260528122432,129
1771,33,260528122457,128
1772,33,260528122522,128
1773,33,260528122547,129
1774,33,260528122612,129
1775,33,260528122637,128
1776,33,260528122702,128
1777,33,260528122726,128
1778,33,260528122751,128
1779,33,260528122817,128
1780,33,260528122842,128
1781,33,260528122907,129
1782,33,260528122932,129
1783,33,260528122957,129
1784,33,260528123022,128
1785,33,260528123046,127
1786,33,260528123112,128
1787,33,260528123117,128
1788,33,260528123202,128
1789,33,260528123227,129
1790,33,260528123252,128
1791,33,260528123317,127
1792,33,260528123829,129
1793,33,260528123854,130
1794,33,260528123918,127
1795,33,260528123944,128
1796,33,260528124009,128
1797,33,260528124034,128
1798,33,260528124042,128
1799,33,260528124124,127
1800,32,260528124149,129
1801,32,260528124214,127
1802,32,260528124239,130
1803,33,260528124304,127
1804,33,260528124328,130
1805,32,260528124354,127
1806,32,260528124418,129
1807,32,260528124424,127
1808,32,260528124424,127
1809,32,260528124432,127
1810,32,260528124438,127
1811,33,260528124443,129
1812,33,260528124511,130
1813,33,260528124538,127
1814,33,260528124601,127
1815,33,260528124607,127
1816,33,260528124613,127
1817,33,260528124618,127
1818,33,260528124622,127
1819,33,260528124649,128
1820,33,260528124716,128
1821,33,260528124744,130
1822,33,260528124811,129
1823,33,260528124838,128
1824,33,260528124905,127
1825,33,260528124933,128
1826,31,260528125000,128
1827,31,260528125018,127
1828,31,260528125025,128
1829,32,260528125052,129
1830,32,260528125119,130
1831,32,260528125146,130
1832,32,260528125214,130
1833,32,260528125229,128
1834,32,260528125235,128
1835,32,260528125302,127
1836,32,260528125329,128
1837,32,260528125335,127
1838,32,260528125339,128
1839,33,260528125356,128
1840,33,260528125424,128
1841,33,260528125429,128
1842,33,260528125435,128
1843,33,260528125442,128
1844,33,260528125510,130
1845,33,260528125523,130
1846,33,260528125533,128
1847,33,260528125539,128
1848,32,260528125606,128
1849,32,260528125616,128
1850,32,260528125622,130
1851,32,260528125640,129
1852,32,260528125646,128
1853,32,260528125714,128
1854,32,260528125741,128
1855,32,260528125808,130
1856,32,260528125835,130
1857,33,260528125903,130
1858,33,260528125923,127
1859,33,260528125950,128
1860,33,260528130017,130
1861,33,260528130044,127
1862,33,260528130112,130
1863,33,260528130139,130
1864,33,260528130206,128
1865,33,260528130233,130
1866,33,260528130301,130
1867,33,260528130328,128
1868,32,260528130353,130
1869,32,260528130419,130
1870,33,260528130443,130
1871,33,260528130509,128
1872,33,260528130533,130
1873,33,260528130559,130
1874,33,260528130624,129
1875,32,260528130649,129
1876,32,260528130714,130
1877,32,260528130739,130
1878,32,260528130804,128
1879,32,260528130829,129
1880,32,260528130853,130
1881,32,260528130919,130
1882,32,260528130929,128
1883,32,260528131005,130
1884,32,260528131011,130
1885,32,260528131015,128
1886,32,260528131020,128
1887,33,260528131047,128
1888,33,260528131055,128
1889,33,260528131124,128
1890,33,260528131151,130
1891,33,260528131218,128
1892,32,260528131246,130
1893,32,260528131313,130
1894,32,260528131340,130
1895,32,260528131346,129
1896,32,260528131351,128
1897,32,260528131407,128
1898,32,260528131413,130
1899,32,260528131439,130
1900,32,260528131507,128
1901,32,260528131534,128
1902,32,260528131545,128
1903,32,260528131551,128
1904,32,260528131618,130
1905,32,260528131625,130
1906,32,260528131630,129
1907,32,260528131657,130
1908,32,260528131724,128
1909,32,260528131732,128
1910,32,260528131738,129
1911,32,260528131742,130
1912,32,260528131810,128
1913,32,260528131815,128
1914,32,260528131829,129
1915,32,260528131835,129
1916,30,260528131902,127
1917,30,260528131929,130
1918,32,260528131956,127
1919,32,260528132023,129
1920,32,260528132051,130
1921,32,260528132118,129
1922,32,260528132145,130
1923,32,260528132212,130
1924,32,260528132739,40
1925,32,260528133238,40
1926,32,260528133739,40
1927,32,260528134240,40
1928,32,260528134739,40
1929,32,260528135238,40
1930,32,260528135739,40
1931,32,260528140238,40
1932,32,260528140739,40
1933,32,260528141238,40
1934,32,260528141739,40
1935,32,260528142238,40
1936,32,260528142739,40
1937,32,260528143238,40
1938,32,260528143739,40
1939,32,260528144239,40
1940,32,260528144739,40
1941,32,260528145239,40
1942,32,260528145739,40
1943,32,260528150239,40
1944,32,260528150739,40
1945,32,260528151239,40
1946,32,260528151738,40
1947,32,260528152239,40
1948,32,260528152739,40
1949,32,260528153239,40
1950,32,260528153738,40
1951,32,260528154239,40
1952,32,260528154738,40
1953,32,260528155239,40
1954,32,260528155738,40
1955,32,260528160239,40
1956,32,260528160738,40
1957,32,260528161239,40
1958,32,260528161739,40
1959,32,260528162239,40
1960,32,260528162739,40
1961,32,260528163239,40
1962,32,260528163739,40
1963,32,260528164239,40
1964,32,260528164739,40
1965,32,260528165238,40
1966,32,260528165739,40
1967,32,260528170239,40
1968,32,260528170739,40
1969,32,260528171239,40
1970,32,260528171739,40
1971,32,260528172239,40
1972,32,260528172738,40
1973,32,260528173239,40
1974,32,260528173739,40
1975,32,260528174239,40
1976,32,260528174739,40
1977,32,260528175239,40
1978,32,260528175739,40
1979,32,260528175940,82
1980,32,260528175954,84
1981,32,260528180013,88
1982,32,260528180018,88
1983,33,260528180045,93
1984,33,260528180112,96
1985,33,260528180140,100
1986,33,260528180207,103
1987,33,260528180222,104
1988,33,260528180259,107
1989,33,260528180325,108
1990,32,260528180348,109
1991,32,260528180353,111
1992,32,260528180439,116
1993,32,260528180505,117
1994,32,260528180543,121
1995,32,260528180606,124
1996,32,260528180620,125
1997,32,260528180626,126
1998,32,260528180631,127
1999,32,260528180641,127
2000,32,260528180650,127
2001,32,260528180717,129
2002,31,260528180745,127
2003,31,260528180749,127
2004,31,260528180757,128
2005,31,260528180824,127
2006,33,260528180829,126
2007,33,260528180857,127
2008,33,260528180902,128
2009,33,260528180907,128
2010,32,260528180934,128
2011,32,260528181001,128
2012,32,260528184108,121
2013,32,260528184121,121
2014,32,260528184126,121
2015,32,260528184153,127
2016,32,260528184214,127
2017,32,260528184219,128
2018,32,260528184225,129
2019,32,260528184230,128
2020,32,260528184235,128
2021,31,260528184302,127
2022,31,260528184308,127
2023,31,260528184335,128
2024,33,260528184402,128
2025,33,260528184429,127
2026,33,260528184456,128
2027,32,260528184506,128
2028,32,260528184517,127
2029,32,260528184526,127
2030,32,260528184544,127
2031,32,260528184549,127
2032,31,260528184609,128
2033,31,260528184636,129
2034,32,260528184703,129
2035,32,260528185316,40
2036,32,260528185816,40
2037,32,260528190316,40
2038,32,260528190816,40
2039,32,260528191315,40
2040,32,260528191816,40
2041,32,260528192316,40
2042,32,260528192816,40
2043,32,260528193316,40
2044,32,260528193816,40
2045,32,260528194316,40
2046,32,260528194816,40
2047,32,260528195315,40
2048,32,260528195815,40
2049,32,260528200316,40
2050,32,260528200518,40
2051,32,260528200524,40
2052,32,260528201021,40
2053,32,260528201521,40
2054,32,260528202021,40
2055,32,260528202520,40
2056,32,260528203020,40
2057,32,260528203520,40
2058,32,260528204021,40
2059,32,260528204521,40
2060,32,260528205021,40
2061,32,260528205521,40
2062,32,260528210021,40
2063,32,260528210521,40
2064,32,260528210849,40
2065,32,260528210855,40
2066,32,260528210911,40
2067,32,260528210916,40
2068,32,260528210934,40
2069,32,260528210940,40
2070,32,260528211254,40
2071,32,260528211300,40
2072,32,260528211308,40
2073,32,260528211328,40
2074,32,260528211333,40
2075,32,260528211338,40
2076,32,260528211344,40
2077,32,260528211401,40
2078,32,260528211900,40
2079,32,260528212352,40
2080,32,260528212848,40
2081,32,260528212913,40
2082,32,260528212918,40
2083,32,260528212923,40
2084,32,260528213013,40
2085,32,260528213024,40
2086,32,260528213029,40
2087,32,260528213115,40
2088,32,260528213158,40
2089,32,260528213203,40
2090,32,260528213214,40
2091,32,260528213229,40
2092,32,260528213234,40
2093,32,260528213234,40
2094,32,260528213243,40
2095,32,260528213248,40
2096,32,260528213253,40
2097,32,260528213259,40
2098,32,260528213304,40
2099,32,260528213309,40
2100,32,260528213313,40
2101,32,260528213319,40
2102,32,260528213324,40
2103,32,260528213508,40
2104,32,260528213515,40
2105,32,260528214013,40
2106,32,260528214318,40
2107,32,260528214402,40
2108,32,260528214428,40
2109,32,260528214441,40
2110,32,260528214451,40
2111,32,260528214527,40
2112,32,260528214626,40
2113,32,260528214634,40
2114,32,260528215129,40
2115,32,260528215235,40
2116,32,260528215314,40
2117,32,260528215342,40
2118,32,260528215348,40
2119,32,260528215352,40
2120,32,260528215358,40
2121,32,260528215403,40
2122,32,260528215407,40
2123,32,260528215527,40
2124,32,260528215532,40
2125,32,260528220030,40
2126,32,260528220529,40
2127,32,260528221029,40
2128,32,260528221530,40
2129,32,260528222030,40
2130,32,260528222530,40
2131,32,260528223030,40
2132,32,260528223530,40
2133,32,260528224029,40
2134,32,260528224530,40
2135,32,260528224645,40
2136,32,260528224710,79
2137,32,260528224734,82
2138,32,260528224800,84
2139,32,260528224825,87
2140,32,260528224849,88
2141,32,260528224915,91
2142,32,260528224939,92
2143,32,260528225005,94
2144,32,260528225029,97
2145,32,260528225055,100
2146,32,260528225119,101
2147,32,260528225145,103
2148,32,260528225209,105
2149,32,260528225235,107
2150,32,260528225251,108
2151,32,260528225312,112
2152,32,260528225317,112
2153,32,260528225345,114
2154,31,260528225412,115
2155,31,260528225440,117
2156,31,260528225505,118
2157,31,260528225530,119
2158,31,260528225555,121
2159,31,260528225620,122
2160,31,260528225645,123
2161,31,260528225710,124
2162,31,260528225735,125
2163,31,260528225800,127
2164,31,260528225825,128
2165,31,260528225850,128
2166,31,260528225915,127
2167,31,260528225940,127
2168,31,260528230005,127
2169,31,260528230030,127
2170,31,260528230055,128
2171,31,260528230120,128
2172,31,260528230145,128
2173,31,260528230210,128
2174,31,260528230219,127
2175,31,260528230224,127
2176,31,260528230229,127
2177,31,260528230239,127
2178,31,260528230306,127
2179,31,260528230333,127
2180,31,260528230401,128
2181,31,260528230428,128
2182,30,260528230455,130
2183,30,260528230523,127
2184,30,260528230550,129
2185,32,260528230617,129
2186,32,260528230645,128
2187,32,260528230709,126
2188,32,260528230735,127
2189,31,260528230800,128
2190,31,260528230825,128
2191,31,260528230849,129
2192,32,260528230915,130
2193,32,260528230939,127
2194,32,260528230951,129
2195,31,260528231030,130
2196,32,260528231055,130
2197,32,260528231105,128
2198,32,260528231111,127
2199,32,260528231138,130
2200,32,260528231201,127
2201,32,260528231228,130
2202,30,260528231256,130
2203,30,260528231323,129
2204,30,260528231350,129
2205,31,260528231415,128
2206,31,260528231427,129
2207,31,260528231432,128
2208,31,260528231459,130
2209,31,260528231526,128
2210,31,260528231553,130
2211,30,260528231620,127
2212,30,260528231645,130
2213,31,260528231710,128
2214,31,260528231734,130
2215,31,260528231759,128
2216,31,260528231822,129
2217,31,260528231836,129
2218,31,260528231848,127
2219,31,260528231853,128
2220,32,260528231906,130
2221,32,260528231911,130
2222,32,260528231915,130
2223,32,260528231924,128
2224,32,260528231929,127
2225,30,260528231956,130
2226,30,260528232023,130
2227,30,260528232050,127
2228,31,260528232117,130
2229,31,260528232127,130
2230,31,260528232132,129
2231,31,260528232159,129
2232,31,260528232226,127
2233,31,260528232253,130
2234,32,260528232320,130
2235,32,260528232348,127
2236,32,260528232415,130
2237,32,260528232440,130
2238,31,260528232505,130
2239,31,260528232530,128
2240,32,260528232555,130
2241,32,260528232620,130
2242,32,260528232645,130
2243,31,260528232709,128
2244,31,260528232734,130
2245,30,260528232800,130
2246,30,260528232825,128
2247,30,260528232850,129
2248,31,260528232915,128
2249,31,260528232940,130
2250,30,260528233005,127
2251,30,260528233030,128
2252,31,260528233055,130
2253,31,260528233119,130
2254,31,260528233144,127
2255,29,260528233210,129
2256,29,260528233235,128
2257,29,260528233243,128
2258,31,260528233325,128
2259,31,260528233350,127
2260,32,260528233414,130
2261,32,260528233439,130
2262,32,260528233505,130
2263,32,260528233530,129
2264,31,260528233555,129
2265,31,260528233620,127
2266,31,260528233645,130
2267,32,260528233710,130
2268,32,260528233735,128
2269,32,260528233759,128
2270,32,260528233824,130
2271,32,260528233850,130
2272,31,260528233915,130
2273,31,260528233940,128
2274,32,260528234005,128
2275,32,260528234030,128
2276,32,260528234052,130
2277,30,260528234057,128
2278,30,260528234103,127
2279,30,260528234110,128
2280,30,260528234137,127
2281,30,260528234204,128
2282,30,260528234231,128
2283,30,260528234250,129
2284,30,260528234317,128
2285,30,260528234344,130
2286,30,260528234411,128
2287,30,260528234438,130
2288,32,260528234505,127
2289,32,260528234533,130
2290,32,260528234542,130
2291,30,260528234609,128
2292,30,260528234636,128
2293,31,260528234703,130
2294,31,260528234730,127
2295,30,260528234757,130
2296,30,260528234825,128
2297,30,260528234850,128
2298,32,260528234908,127
2299,32,260528234914,127
2300,32,260528234940,127
2301,30,260528234957,127
2302,30,260528235002,127
2303,30,260528235030,131
2304,31,260528235055,130
2305,31,260528235100,128
2306,31,260528235139,129
2307,31,260528235144,129
2308,29,260528235210,128
2309,29,260528235233,128
2310,32,260528235300,128
2311,32,260528235825,40
2312,32,260529000325,40
2313,32,260529000825,40
2314,32,260529001324,40
2315,32,260529001824,40
2316,32,260529002325,40
2317,32,260529002825,40
2318,32,260529003325,40
2319,32,260529003813,40
2320,32,260529003838,115
2321,32,260529003855,118
2322,30,260529003922,121
2323,30,260529003949,123
2324,30,260529004016,125
2325,30,260529004043,127
2326,30,260529004111,127
2327,30,260529004138,128
2328,30,260529004205,127
2329,30,260529004232,128
2330,30,260529004300,128
2331,31,260529004325,128
2332,31,260529004349,128
2333,31,260529004415,129
2334,31,260529004439,129
2335,31,260529004505,130
2336,31,260529004530,130
2337,31,260529004555,130
2338,31,260529005120,40
2339,31,260529005620,40
2340,31,260529010120,40
2341,31,260529010620,40
2342,31,260529011120,40
2343,31,260529011619,40
2344,31,260529012120,40
2345,31,260529012620,40
2346,31,260529013120,40
2347,31,260529013620,40
2348,31,260529014119,40
2349,31,260529014620,40
2350,31,260529015119,40
2351,31,260529015620,40
2352,31,260529020119,40
2353,31,260529020620,40
2354,31,260529021119,40
2355,31,260529021450,40
2356,31,260529021456,40
2357,31,260529021501,40
2358,31,260529021506,40
2359,31,260529021525,40
2360,31,260529021543,40
2361,31,260529021555,40
2362,31,260529022058,40
2363,31,260529022557,40
2364,31,260529022859,40
2365,31,260529023402,40
2366,31,260529023902,40
2367,31,260529024402,40
2368,31,260529024902,40
2369,31,260529025402,40
2370,31,260529025902,40
2371,31,260529030402,40
2372,31,260529030902,40
2373,31,260529031401,40
2374,31,260529031902,40
2375,31,260529032024,40
2376,31,260529032509,40
2377,31,260529032603,40
2378,31,260529033026,40
2379,31,260529033527,40
2380,31,260529034027,40
2381,31,260529034527,40
2382,31,260529035027,40
2383,31,260529035527,40
2384,31,260529040027,40
2385,31,260529040527,40
2386,31,260529041027,40
2387,31,260529041527,40
2388,31,260529042027,40
2389,31,260529042526,40
2390,31,260529043027,40
2391,31,260529043526,40
2392,31,260529044027,40
2393,31,260529044527,40
2394,31,260529045027,40
2395,31,260529045527,40
2396,31,260529050027,40
2397,31,260529050527,40
2398,31,260529051027,40
2399,31,260529051527,40
2400,31,260529052027,40
2401,31,260529052527,40
2402,31,260529053026,40
2403,31,260529053527,40
2404,31,260529054027,40
2405,31,260529054527,40
2406,31,260529055027,40
