,Created,Message,Status,Codes
2726,2026-09-14 06:12:32.436,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":3277,""Mileage"":510534,""Date"":""2026-09-14T06:13:12Z"",""IopIgnition"":true,""Latitude"":4.025787353515625,""Longitude"":-76.215888977050781,""Altitude"":1008.9000244140625,""ExternalPowerVoltage"":28.56,""Rpm"":1384,""Speed"":53.0,""SatelliteNumber"":16,""Azimuth"":205,""BatteryLevel"":100,""AirInflowTemp"":25,""AirInput"":39,""AirPressure"":95,""CoolingFluidTemp"":71,""EngineLoad"":41,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":240856,""ThrottlePosition"":-999}]",0x26260200530CCD0867284063983169001902581E0000001850000005000000400000000007CA46002609140613129A397C44896E98C240D38040050000CD285605300003ACD80000337A0568275F6F4129FFFF,02
2727,2026-09-14 06:12:48.974,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":3278,""Mileage"":510874,""Date"":""2026-09-14T06:13:36Z"",""IopIgnition"":true,""Latitude"":4.022911548614502,""Longitude"":-76.217155456542969,""Altitude"":1008.4000244140625,""ExternalPowerVoltage"":28.56,""Rpm"":1304,""Speed"":48.0,""SatelliteNumber"":17,""Azimuth"":199,""BatteryLevel"":100,""AirInflowTemp"":25,""AirInput"":37,""AirPressure"":89,""CoolingFluidTemp"":71,""EngineLoad"":29,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":240938,""ThrottlePosition"":-999}]",0x26260200530CCE0867284063983169001902581E0000001451000005000000400000000007CB9A002609140613369A197C442F6F98C2B1BB8040046000C7285604800003AD2A000031AB051825596F411DFFFF,02
2728,2026-09-14 06:13:13.767,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":3279,""Mileage"":511213,""Date"":""2026-09-14T06:14:01Z"",""IopIgnition"":true,""Latitude"":4.0199427604675293,""Longitude"":-76.2181625366211,""Altitude"":1006.2999877929688,""ExternalPowerVoltage"":28.56,""Rpm"":1410,""Speed"":53.0,""SatelliteNumber"":17,""Azimuth"":199,""BatteryLevel"":100,""AirInflowTemp"":26,""AirInput"":43,""AirPressure"":93,""CoolingFluidTemp"":71,""EngineLoad"":30,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":241033,""ThrottlePosition"":-999}]",0x26260200530CCF0867284063983169001902581E0000002251000005000000400000000007CCED0026091406140133937B44B36F98C25FA38040051000C7285605300003AD890000398605822B5D6F421EFFFF,02
2729,2026-09-14 06:13:38.727,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":3280,""Mileage"":511601,""Date"":""2026-09-14T06:14:27Z"",""IopIgnition"":true,""Latitude"":4.0170307159423828,""Longitude"":-76.219253540039063,""Altitude"":1005.7999877929688,""ExternalPowerVoltage"":28.56,""Rpm"":1364,""Speed"":52.0,""SatelliteNumber"":17,""Azimuth"":206,""BatteryLevel"":100,""AirInflowTemp"":25,""AirInput"":39,""AirPressure"":92,""CoolingFluidTemp"":71,""EngineLoad"":20,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":241134,""ThrottlePosition"":-999}]",0x26260200530CD00867284063983169001902581E0000003751000005000000400000000007CE710026091406142733737B44427098C2848B8040048000CE285605200003ADEE000033E20554275C6F4114FFFF,02
2730,2026-09-14 06:14:03.826,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":3281,""Mileage"":511970,""Date"":""2026-09-14T06:14:51Z"",""IopIgnition"":true,""Latitude"":4.0143451690673828,""Longitude"":-76.220809936523438,""Altitude"":1004.4000244140625,""ExternalPowerVoltage"":28.57,""Rpm"":1353,""Speed"":51.0,""SatelliteNumber"":17,""Azimuth"":209,""BatteryLevel"":100,""AirInflowTemp"":25,""AirInput"":41,""AirPressure"":90,""CoolingFluidTemp"":71,""EngineLoad"":21,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":241222,""ThrottlePosition"":-999}]",0x26260200530CD10867284063983169001902581E0000003E51000005000000400000000007CFE2002609140614519A197B440E7198C284758040049000D1285705100003AE46000035B00549295A6F4115FFFF,02
2731,2026-09-14 06:14:28.825,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":3282,""Mileage"":512300,""Date"":""2026-09-14T06:15:17Z"",""IopIgnition"":true,""Latitude"":4.0116605758666992,""Longitude"":-76.222251892089844,""Altitude"":1000.9000244140625,""ExternalPowerVoltage"":28.54,""Rpm"":1190,""Speed"":47.0,""SatelliteNumber"":16,""Azimuth"":207,""BatteryLevel"":100,""AirInflowTemp"":26,""AirInput"":36,""AirPressure"":86,""CoolingFluidTemp"":70,""EngineLoad"":0,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":241313,""ThrottlePosition"":-999}]",0x26260200530CD20867284063983169001902581E0000003A50000005000000400000000007D12C002609140615179A397A44CB7198C2865F8040042000CF285404700003AEA100002FA004A624566E4200FFFF,02
2733,2026-09-14 06:14:37.920,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":3283,""Mileage"":512383,""Date"":""2026-09-14T06:15:26Z"",""IopIgnition"":true,""Latitude"":4.0111608505249023,""Longitude"":-76.222618103027344,""Altitude"":998.4000244140625,""ExternalPowerVoltage"":28.5,""Rpm"":541,""Speed"":15.0,""SatelliteNumber"":17,""Azimuth"":244,""BatteryLevel"":100,""AirInflowTemp"":26,""AirInput"":24,""AirPressure"":89,""CoolingFluidTemp"":70,""EngineLoad"":0,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":241329,""ThrottlePosition"":-999}]",0x26260200530CD30867284063983169001902581E0000004151000005000000400000000007D17F002609140615269A997944FB7198C26E5B8040016000F4285001500003AEB100001F95021D18596E4200FFFF,02
2734,2026-09-14 06:14:42.266,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":3284,""Mileage"":512404,""Date"":""2026-09-14T06:15:30Z"",""IopIgnition"":true,""Latitude"":4.0111551284790039,""Longitude"":-76.222793579101563,""Altitude"":997.0,""ExternalPowerVoltage"":28.42,""Rpm"":582,""Speed"":17.0,""SatelliteNumber"":17,""Azimuth"":278,""BatteryLevel"":100,""AirInflowTemp"":26,""AirInput"":21,""AirPressure"":88,""CoolingFluidTemp"":70,""EngineLoad"":3,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":241340,""ThrottlePosition"":-999}]",0x26260200530CD40867284063983169001902581E0000004151000005000000400000000007D1940026091406153000407944127298C2625B804001600116284201700003AEBC00001BA8024615586E4203FFFF,02
2735,2026-09-14 06:14:59.287,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":3285,""Mileage"":512486,""Date"":""2026-09-14T06:15:46Z"",""IopIgnition"":true,""Latitude"":4.0110654830932617,""Longitude"":-76.223526000976563,""Altitude"":994.79998779296875,""ExternalPowerVoltage"":28.52,""Rpm"":875,""Speed"":19.0,""SatelliteNumber"":18,""Azimuth"":230,""BatteryLevel"":100,""AirInflowTemp"":25,""AirInput"":24,""AirPressure"":87,""CoolingFluidTemp"":70,""EngineLoad"":0,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":241375,""ThrottlePosition"":-999}]",0x26260200530CD50867284063983169001902581E0000003752000005000000400000000007D1E60026091406154633B37844727298C2A65A8040019000E6285201900003AEDF00001F6D036B18576E4100FFFF,02
2736,2026-09-14 06:15:17.006,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":3286,""Mileage"":512564,""Date"":""2026-09-14T06:16:05Z"",""IopIgnition"":true,""Latitude"":4.0104832649230957,""Longitude"":-76.22381591796875,""Altitude"":994.5,""ExternalPowerVoltage"":28.48,""Rpm"":602,""Speed"":13.0,""SatelliteNumber"":17,""Azimuth"":190,""BatteryLevel"":100,""AirInflowTemp"":26,""AirInput"":19,""AirPressure"":90,""CoolingFluidTemp"":70,""EngineLoad"":0,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":241408,""ThrottlePosition"":-999}]",0x26260200530CD60867284063983169001902581E0000003E51000005000000400000000007D2340026091406160500A07844987298C2E1558040012000BE284801300003AF00000018F5025A135A6E4200FFFF,02
2737,2026-09-14 06:15:43.608,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":3287,""Mileage"":512589,""Date"":""2026-09-14T06:16:31Z"",""IopIgnition"":true,""Latitude"":4.0103602409362793,""Longitude"":-76.223838806152344,""Altitude"":993.79998779296875,""ExternalPowerVoltage"":28.46,""Rpm"":571,""Speed"":0.0,""SatelliteNumber"":14,""Azimuth"":194,""BatteryLevel"":100,""AirInflowTemp"":26,""AirInput"":16,""AirPressure"":90,""CoolingFluidTemp"":70,""EngineLoad"":16,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":241447,""ThrottlePosition"":-999}]",0x26260200530CD70867284063983169001902581E000000334E000005000000400000000007D24D00260914061631337378449B7298C2DF548040000000C2284600000003AF2700001603023B105A6E4210FFFF,02
2738,2026-09-14 06:16:10.145,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":3288,""Mileage"":512589,""Date"":""2026-09-14T06:16:58Z"",""IopIgnition"":true,""Latitude"":4.0103602409362793,""Longitude"":-76.223838806152344,""Altitude"":993.79998779296875,""ExternalPowerVoltage"":28.36,""Rpm"":577,""Speed"":0.0,""SatelliteNumber"":16,""Azimuth"":194,""BatteryLevel"":100,""AirInflowTemp"":25,""AirInput"":12,""AirPressure"":88,""CoolingFluidTemp"":70,""EngineLoad"":17,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":241487,""ThrottlePosition"":-999}]",0x26260200530CD80867284063983169001902581E0000003750000005000000400000000007D24D00260914061658337378449B7298C2DF548040000000C2283600000003AF4F000013A402410C586E4111FFFF,02
2739,2026-09-14 06:16:36.686,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":3289,""Mileage"":512589,""Date"":""2026-09-14T06:17:24Z"",""IopIgnition"":true,""Latitude"":4.0103602409362793,""Longitude"":-76.223838806152344,""Altitude"":993.79998779296875,""ExternalPowerVoltage"":28.4,""Rpm"":660,""Speed"":0.0,""SatelliteNumber"":16,""Azimuth"":194,""BatteryLevel"":100,""AirInflowTemp"":25,""AirInput"":14,""AirPressure"":90,""CoolingFluidTemp"":70,""EngineLoad"":15,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":241527,""ThrottlePosition"":-999}]",0x26260200530CD90867284063983169001902581E0000003050000005000000400000000007D24D00260914061724337378449B7298C2DF548040000000C2284000000003AF77000012D102940E5A6E410FFFFF,02
2740,2026-09-14 06:17:03.185,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":3290,""Mileage"":512589,""Date"":""2026-09-14T06:17:51Z"",""IopIgnition"":true,""Latitude"":4.0103602409362793,""Longitude"":-76.223838806152344,""Altitude"":993.79998779296875,""ExternalPowerVoltage"":28.41,""Rpm"":664,""Speed"":0.0,""SatelliteNumber"":15,""Azimuth"":194,""BatteryLevel"":100,""AirInflowTemp"":25,""AirInput"":19,""AirPressure"":90,""CoolingFluidTemp"":70,""EngineLoad"":15,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":241569,""ThrottlePosition"":-999}]",0x26260200530CDA0867284063983169001902581E000000304F000005000000400000000007D24D00260914061751337378449B7298C2DF548040000000C2284100000003AFA10000195D0298135A6E410FFFFF,02
2741,2026-09-14 06:17:29.824,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":3291,""Mileage"":512589,""Date"":""2026-09-14T06:18:17Z"",""IopIgnition"":true,""Latitude"":4.0103602409362793,""Longitude"":-76.223838806152344,""Altitude"":993.79998779296875,""ExternalPowerVoltage"":28.39,""Rpm"":664,""Speed"":0.0,""SatelliteNumber"":16,""Azimuth"":194,""BatteryLevel"":100,""AirInflowTemp"":25,""AirInput"":21,""AirPressure"":89,""CoolingFluidTemp"":70,""EngineLoad"":15,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":241610,""ThrottlePosition"":-999}]",0x26260200530CDB0867284063983169001902581E0000002C50000005000000400000000007D24D00260914061817337378449B7298C2DF548040000000C2283900000003AFCA00001C10029815596E410FFFFF,02
2742,2026-09-14 06:17:52.266,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":3292,""Mileage"":512609,""Date"":""2026-09-14T06:18:40Z"",""IopIgnition"":true,""Latitude"":4.0100936889648438,""Longitude"":-76.2238540649414,""Altitude"":993.20001220703125,""ExternalPowerVoltage"":28.44,""Rpm"":922,""Speed"":14.0,""SatelliteNumber"":15,""Azimuth"":147,""BatteryLevel"":100,""AirInflowTemp"":25,""AirInput"":20,""AirPressure"":91,""CoolingFluidTemp"":70,""EngineLoad"":31,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":241655,""ThrottlePosition"":-999}]",0x26260200530CDC0867284063983169001902581E000000304F000005000000400000000007D26100260914061840CD4C78449D7298C2B052804001200093284401400003AFF70000351D039A145B6E411FFFFF,02
2743,2026-09-14 06:18:18.864,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":3293,""Mileage"":512669,""Date"":""2026-09-14T06:19:07Z"",""IopIgnition"":true,""Latitude"":4.0097775459289551,""Longitude"":-76.22357177734375,""Altitude"":996.4000244140625,""ExternalPowerVoltage"":28.46,""Rpm"":662,""Speed"":0.0,""SatelliteNumber"":14,""Azimuth"":145,""BatteryLevel"":100,""AirInflowTemp"":25,""AirInput"":14,""AirPressure"":90,""CoolingFluidTemp"":70,""EngineLoad"":13,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":241708,""ThrottlePosition"":-999}]",0x26260200530CDD0867284063983169001902581E0000002C4E000005000000400000000007D29D002609140619079A197944787298C21950804000000091284600000003B02C000012BD02960E5A6E410DFFFF,02
2744,2026-09-14 06:18:45.328,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":3294,""Mileage"":512669,""Date"":""2026-09-14T06:19:33Z"",""IopIgnition"":true,""Latitude"":4.0097775459289551,""Longitude"":-76.22357177734375,""Altitude"":996.4000244140625,""ExternalPowerVoltage"":28.46,""Rpm"":662,""Speed"":0.0,""SatelliteNumber"":13,""Azimuth"":145,""BatteryLevel"":100,""AirInflowTemp"":25,""AirInput"":21,""AirPressure"":88,""CoolingFluidTemp"":70,""EngineLoad"":14,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":241756,""ThrottlePosition"":-999}]",0x26260200530CDE0867284063983169001902581E0000001B4D000005000000400000000007D29D002609140619339A197944787298C21950804000000091284600000003B05C00001BA8029615586E410EFFFF,02
2745,2026-09-14 06:19:11.866,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":3295,""Mileage"":512669,""Date"":""2026-09-14T06:20:00Z"",""IopIgnition"":true,""Latitude"":4.0097775459289551,""Longitude"":-76.22357177734375,""Altitude"":996.4000244140625,""ExternalPowerVoltage"":28.46,""Rpm"":663,""Speed"":0.0,""SatelliteNumber"":14,""Azimuth"":145,""BatteryLevel"":100,""AirInflowTemp"":25,""AirInput"":15,""AirPressure"":88,""CoolingFluidTemp"":70,""EngineLoad"":14,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":241802,""ThrottlePosition"":-999}]",0x26260200530CDF0867284063983169001902581E0000001B4E000005000000400000000007D29D002609140620009A197944787298C21950804000000091284600000003B08A000013CC02970F586E410EFFFF,02
2747,2026-09-14 06:19:38.525,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":3296,""Mileage"":512669,""Date"":""2026-09-14T06:20:26Z"",""IopIgnition"":true,""Latitude"":4.0097775459289551,""Longitude"":-76.22357177734375,""Altitude"":996.4000244140625,""ExternalPowerVoltage"":28.46,""Rpm"":662,""Speed"":0.0,""SatelliteNumber"":13,""Azimuth"":145,""BatteryLevel"":100,""AirInflowTemp"":25,""AirInput"":20,""AirPressure"":88,""CoolingFluidTemp"":69,""EngineLoad"":14,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":241845,""ThrottlePosition"":-999}]",0x26260200530CE00867284063983169001902581E0000001B4D000005000000400000000007D29D002609140620269A197944787298C21950804000000091284600000003B0B500001A44029614586D410EFFFF,02
2748,2026-09-14 06:20:05.046,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":3297,""Mileage"":512669,""Date"":""2026-09-14T06:20:53Z"",""IopIgnition"":true,""Latitude"":4.0097775459289551,""Longitude"":-76.22357177734375,""Altitude"":996.4000244140625,""ExternalPowerVoltage"":28.46,""Rpm"":663,""Speed"":0.0,""SatelliteNumber"":14,""Azimuth"":145,""BatteryLevel"":100,""AirInflowTemp"":24,""AirInput"":15,""AirPressure"":90,""CoolingFluidTemp"":69,""EngineLoad"":14,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":241886,""ThrottlePosition"":-999}]",0x26260200530CE10867284063983169001902581E0000001F4E000005000000400000000007D29D002609140620539A197944787298C21950804000000091284600000003B0DE000014B402970F5A6D400EFFFF,02
2749,2026-09-14 06:20:31.525,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":3298,""Mileage"":512669,""Date"":""2026-09-14T06:21:19Z"",""IopIgnition"":true,""Latitude"":4.0097775459289551,""Longitude"":-76.22357177734375,""Altitude"":996.4000244140625,""ExternalPowerVoltage"":28.42,""Rpm"":662,""Speed"":0.0,""SatelliteNumber"":15,""Azimuth"":145,""BatteryLevel"":100,""AirInflowTemp"":25,""AirInput"":17,""AirPressure"":88,""CoolingFluidTemp"":69,""EngineLoad"":14,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":241933,""ThrottlePosition"":-999}]",0x26260200530CE20867284063983169001902581E000000224F000005000000400000000007D29D002609140621199A197944787298C21950804000000091284200000003B10D0000167F029611586D410EFFFF,02
2750,2026-09-14 06:20:58.086,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":3299,""Mileage"":512669,""Date"":""2026-09-14T06:21:46Z"",""IopIgnition"":true,""Latitude"":4.0097775459289551,""Longitude"":-76.22357177734375,""Altitude"":996.4000244140625,""ExternalPowerVoltage"":28.45,""Rpm"":662,""Speed"":0.0,""SatelliteNumber"":15,""Azimuth"":145,""BatteryLevel"":100,""AirInflowTemp"":24,""AirInput"":15,""AirPressure"":89,""CoolingFluidTemp"":69,""EngineLoad"":14,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":241971,""ThrottlePosition"":-999}]",0x26260200530CE30867284063983169001902581E0000001F4F000005000000400000000007D29D002609140621469A197944787298C21950804000000091284500000003B133000013F802960F596D400EFFFF,02
2751,2026-09-14 06:21:24.528,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":3300,""Mileage"":512669,""Date"":""2026-09-14T06:22:12Z"",""IopIgnition"":true,""Latitude"":4.0097775459289551,""Longitude"":-76.22357177734375,""Altitude"":996.4000244140625,""ExternalPowerVoltage"":28.43,""Rpm"":662,""Speed"":0.0,""SatelliteNumber"":15,""Azimuth"":145,""BatteryLevel"":100,""AirInflowTemp"":24,""AirInput"":12,""AirPressure"":88,""CoolingFluidTemp"":69,""EngineLoad"":14,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":242017,""ThrottlePosition"":-999}]",0x26260200530CE40867284063983169001902581E000000224F000005000000400000000007D29D002609140622129A197944787298C21950804000000091284300000003B161000010EE02960C586D400EFFFF,02
2752,2026-09-14 06:21:51.119,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":3301,""Mileage"":512669,""Date"":""2026-09-14T06:22:39Z"",""IopIgnition"":true,""Latitude"":4.0097775459289551,""Longitude"":-76.22357177734375,""Altitude"":996.4000244140625,""ExternalPowerVoltage"":28.44,""Rpm"":662,""Speed"":0.0,""SatelliteNumber"":15,""Azimuth"":145,""BatteryLevel"":100,""AirInflowTemp"":25,""AirInput"":15,""AirPressure"":90,""CoolingFluidTemp"":69,""EngineLoad"":14,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":242057,""ThrottlePosition"":-999}]",0x26260200530CE50867284063983169001902581E000000224F000005000000400000000007D29D002609140622399A197944787298C21950804000000091284400000003B189000013A402960F5A6D410EFFFF,02
2753,2026-09-14 06:22:17.567,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":3302,""Mileage"":512669,""Date"":""2026-09-14T06:23:05Z"",""IopIgnition"":true,""Latitude"":4.0097775459289551,""Longitude"":-76.22357177734375,""Altitude"":996.4000244140625,""ExternalPowerVoltage"":28.49,""Rpm"":662,""Speed"":0.0,""SatelliteNumber"":15,""Azimuth"":145,""BatteryLevel"":100,""AirInflowTemp"":25,""AirInput"":14,""AirPressure"":90,""CoolingFluidTemp"":69,""EngineLoad"":14,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":242103,""ThrottlePosition"":-999}]",0x26260200530CE60867284063983169001902581E000000224F000005000000400000000007D29D002609140623059A197944787298C21950804000000091284900000003B1B7000012BD02960E5A6D410EFFFF,02
2754,2026-09-14 06:22:44.127,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":3303,""Mileage"":512669,""Date"":""2026-09-14T06:23:32Z"",""IopIgnition"":true,""Latitude"":4.0097775459289551,""Longitude"":-76.22357177734375,""Altitude"":996.4000244140625,""ExternalPowerVoltage"":28.46,""Rpm"":663,""Speed"":0.0,""SatelliteNumber"":16,""Azimuth"":145,""BatteryLevel"":100,""AirInflowTemp"":25,""AirInput"":21,""AirPressure"":89,""CoolingFluidTemp"":69,""EngineLoad"":14,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":242149,""ThrottlePosition"":-999}]",0x26260200530CE70867284063983169001902581E0000001F50000005000000400000000007D29D002609140623329A197944787298C21950804000000091284600000003B1E500001C3B029715596D410EFFFF,02
2755,2026-09-14 06:23:10.579,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":3304,""Mileage"":512669,""Date"":""2026-09-14T06:23:58Z"",""IopIgnition"":true,""Latitude"":4.0097775459289551,""Longitude"":-76.22357177734375,""Altitude"":996.4000244140625,""ExternalPowerVoltage"":28.44,""Rpm"":662,""Speed"":0.0,""SatelliteNumber"":16,""Azimuth"":145,""BatteryLevel"":100,""AirInflowTemp"":25,""AirInput"":15,""AirPressure"":90,""CoolingFluidTemp"":69,""EngineLoad"":14,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":242190,""ThrottlePosition"":-999}]",0x26260200530CE80867284063983169001902581E0000002250000005000000400000000007D29D002609140623589A197944787298C21950804000000091284400000003B20E0000172602960F5A6D410EFFFF,02
2756,2026-09-14 06:23:37.146,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":3305,""Mileage"":512669,""Date"":""2026-09-14T06:24:25Z"",""IopIgnition"":true,""Latitude"":4.0097775459289551,""Longitude"":-76.22357177734375,""Altitude"":996.4000244140625,""ExternalPowerVoltage"":28.45,""Rpm"":662,""Speed"":0.0,""SatelliteNumber"":15,""Azimuth"":145,""BatteryLevel"":100,""AirInflowTemp"":25,""AirInput"":20,""AirPressure"":88,""CoolingFluidTemp"":68,""EngineLoad"":14,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":242231,""ThrottlePosition"":-999}]",0x26260200530CE90867284063983169001902581E0000001F4F000005000000400000000007D29D002609140624259A197944787298C21950804000000091284500000003B23700001752029614586C410EFFFF,02
2757,2026-09-14 06:24:04.126,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":3306,""Mileage"":512669,""Date"":""2026-09-14T06:24:52Z"",""IopIgnition"":true,""Latitude"":4.0097775459289551,""Longitude"":-76.22357177734375,""Altitude"":996.4000244140625,""ExternalPowerVoltage"":28.47,""Rpm"":663,""Speed"":0.0,""SatelliteNumber"":15,""Azimuth"":145,""BatteryLevel"":100,""AirInflowTemp"":25,""AirInput"":16,""AirPressure"":90,""CoolingFluidTemp"":68,""EngineLoad"":14,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":242280,""ThrottlePosition"":-999}]",0x26260200530CEA0867284063983169001902581E0000001F4F000005000000400000000007D29D002609140624529A197944787298C21950804000000091284700000003B268000015470297105A6C410EFFFF,02
2758,2026-09-14 06:24:29.225,"[{""Protocol"":""0x2626"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":2,""Imei"":""867284063983169"",""SerialNo"":3307,""Mileage"":512669,""Date"":""2026-09-14T06:25:17Z"",""IopIgnition"":true,""Latitude"":4.0097775459289551,""Longitude"":-76.22357177734375,""Altitude"":996.4000244140625,""ExternalPowerVoltage"":28.44,""Rpm"":662,""Speed"":0.0,""SatelliteNumber"":15,""Azimuth"":145,""BatteryLevel"":100,""AirInflowTemp"":25,""AirInput"":15,""AirPressure"":89,""CoolingFluidTemp"":68,""EngineLoad"":14,""RemainFuelRate"":-999,""AccumulatingFuelConsumption"":242321,""ThrottlePosition"":-999}]",0x26260200530CEB0867284063983169001902581E0000001F4F000005000000400000000007D29D002609140625179A197944787298C21950804000000091284400000003B2910000149F02960F596C410EFFFF,02
