,sample_number,date,temp,status
2960,3097,260914142445,81,0x26260200530FD40867284063983169001902581E000000335100000500000040000000000955DF00260914142445CD6C75440A5A98C2940F854004900011284605200004682000002A0F056D205E79483BFFFF
2961,3098,260914142510,80,0x26260200530FD50867284063983169001902581E00000022500000050000004000000000095743002609141425109AB97344005A98C27229854005000007284305300004687300002EA505832657784701FFFF
2962,3099,260914142535,79,0x26260200530FD60867284063983169001902581E0000002C4F00000500000040000000000958C0002609141425359A797244B35998C27A4385400520001628520550000468CC00002F4C05912459774722FFFF
2963,3100,260914142553,78,0x26260200530FD70867284063983169001902581E000000374F00000500000040000000000959DF00260914142553337372447F5998C2A956854004900160284905200004690600002FA005632459764812FFFF
2964,3101,260914142625,77,0x26260200530FD80867284063983169001902581E000000224E0000050000004000000000095B730026091414262533937144405998C2B6728540038000102841040000046963000019DC023E135975480DFFFF
2965,3102,260914142650,77,0x26260200530FD90867284063983169001902581E000000334E0000050000004000000000095BE1002609141426509A7971442B5998C28078854000000013283700300004698B0000101E023F0C5B75480CFFFF
2966,3103,260914142714,77,0x26260200530FDA0867284063983169001902581E000000304F0000050000004000000000095BED002609141427149A7971442B5998C2807885400000001328490000000469C100003216062E245A754711FFFF
2967,3104,260914142740,76,0x26260200530FDB0867284063983169001902581E0000001B510000050000004000000000095BED002609141427409A7971442B5998C280788540000000132851000000046A1E00002EA5062C235A744711FFFF
2968,3105,260914142805,77,0x26260200530FDC0867284063983169001902581E000000224F0000050000004000000000095BED002609141428059A7971442B5998C280788540000000132850000000046A80000030DB062E255A754710FFFF
2969,3106,260914142830,77,0x26260200530FDD0867284063983169001902581E00000022500000050000004000000000095BED002609141428309A7971442B5998C280788540000000132849000000046AD3000039C6062C2C56754710FFFF
2970,3107,260914142855,77,0x26260200530FDE0867284063983169001902581E0000001F4F0000050000004000000000095BED002609141428559A7971442B5998C280788540000000132850000000046B370000337A062D275A754710FFFF
2971,3108,260914142919,77,0x26260200530FDF0867284063983169001902581E00000022500000050000004000000000095BED002609141429199A7971442B5998C280788540000000132850000000046B900000333A062D2759754610FFFF
2972,3109,260914142945,78,0x26260200530FE00867284063983169001902581E000000254F0000050000004000000000095BED002609141429459A7971442B5998C280788540000000132849000000046BEE000034B5062D2858764610FFFF
2973,3110,260914143010,78,0x26260200530FE10867284063983169001902581E000000224F0000050000004000000000095BED002609141430109A7971442B5998C280788540000000132850000000046C410000311B062D2557764610FFFF
2974,3111,260914143034,78,0x26260200530FE20867284063983169001902581E000000294F0000050000004000000000095BED002609141430349A7971442B5998C280788540000000132851000000046C9500002F4C062B275B76460FFFFF
2975,3112,260914143100,79,0x26260200530FE30867284063983169001902581E000000334F0000050000004000000000095BED002609141431009A7971442B5998C280788540000000132849000000046CFB0000355C062D2856774610FFFF
2976,3113,260914143125,79,0x26260200530FE40867284063983169001902581E00000025500000050000004000000000095BED002609141431259A7971442B5998C280788540000000132847000000046D4D0000311B062C2958774710FFFF
2977,3114,260914143150,79,0x26260200530FE50867284063983169001902581E0000001F4F0000050000004000000000095BED002609141431509A7971442B5998C280788540000000132849000000046DAC00002E65062E235A774710FFFF
2978,3115,260914143215,79,0x26260200530FE60867284063983169001902581E000000254F0000050000004000000000095BED002609141432159A7971442B5998C280788540000000132850000000046E060000316F062D2559774810FFFF
2979,3116,260914143240,79,0x26260200530FE70867284063983169001902581E000000294F0000050000004000000000095BED002609141432409A7971442B5998C280788540000000132850000000046E6300003728062E2A58774815FFFF
2980,3117,260914143305,79,0x26260200530FE80867284063983169001902581E0000002C4F0000050000004000000000095BED002609141433059A7971442B5998C280788540000000132848000000046EBD00002DE9062D2359774910FFFF
2981,3118,260914143330,79,0x26260200530FE90867284063983169001902581E000000224F0000050000004000000000095BED002609141433309A7971442B5998C280788540000000132850000000046F1000002D6906362259774912FFFF
2982,3119,260914143354,79,0x26260200530FEA0867284063983169001902581E00000029500000050000004000000000095BED002609141433549A7971442B5998C280788540000000132849000000046F77000035B006282958774914FFFF
2983,3120,260914143419,80,0x26260200530FEB0867284063983169001902581E0000002C4D0000050000004000000000095BED002609141434199A7971442B5998C280788540000000132841000000046FA800000D94023F0A5B78490EFFFF
2984,3121,260914143445,80,0x26260200530FEC0867284063983169001902581E000000334E0000050000004000000000095BED002609141434459A7971442B5998C280788540000000132838000000046FCD0000167F023C115978490EFFFF
2985,3122,260914143510,80,0x26260200530FED0867284063983169001902581E000000294F0000050000004000000000095BF3002609141435109A7971442B5998C280788540000000132842000000046FEB00001201025B0D5B784913FFFF
2986,3123,260914143535,81,0x26260200530FEE0867284063983169001902581E00000033500000050000004000000000095C00002609141435359A7971442B5998C280788540000000132848006000047017000017260314115979491FFFFF
2987,3124,260914143542,81,0x26260200530FEF0867284063983169001902581E00000033500000050000004000000000095C140026091414354200607244355998C257798540012000D928480160000470310000409205DF316779491CFFFF
2988,3125,260914143625,81,0x26260200530FF00867284063983169001902581E000000334E0000050000004000000000095DFF002609141436259A997144C35998C279578540050000C728510540000470D4000034210589275C794920FFFF
2989,3126,260914143650,81,0x26260200530FF10867284063983169001902581E000000224F0000050000004000000000095F5A0026091414365033F37244E95998C2393E8540049000B7285205100004711D00002B8A0541215D794925FFFF
2990,3127,260914143715,81,0x26260200530FF20867284063983169001902581E000000184F00000500000040000000000960C200260914143715CD0C74441E5A98C223258540048000BC285305100004717000002C9A053F2261794832FFFF
2991,3128,260914143740,81,0x26260200530FF30867284063983169001902581E000000374F000005000000400000000009623E00260914143740CD2C7444645A98C2390C8540051000C328550530000471C100002E65056F236379483BFFFF
2992,3129,260914143805,81,0x26260200530FF40867284063983169001902581E0000003A4E00000500000040000000000963B50026091414380533F37244155B98C29EF28440051000CC285505800004721A000031AB05FB255A79480DFFFF
2993,3130,260914143830,80,0x26260200530FF50867284063983169001902581E0000003A4E000005000000400000000009653C00260914143830CDEC7344975B98C28ED78440060000BF28550630000472760000429D060F326F784801FFFF
2994,3131,260914143855,80,0x26260200530FF60867284063983169001902581E0000003A4F000005000000400000000009671600260914143855CD4C75440B5C98C2B4B68440064000C028550670000472E4000040D206EA3155784717FFFF
2995,3132,260914143920,79,0x26260200530FF70867284063983169001902581E000000485000000500000040000000000968F200260914143920CD0C7344735C98C2BC978440056000B9285606100004734B0000333A064C2761774723FFFF
2996,3133,260914143944,79,0x26260200530FF80867284063983169001902581E00000033500000050000004000000000096A9400260914143944CDAC7344795C98C27F7C8440057000B128550630000473AD00003CA406722E67774722FFFF
2997,3134,260914144010,80,0x26260200530FF90867284063983169001902581E0000002C500000050000004000000000096C4D0026091414401033F37344555C98C2FA578440063000BF285506500004741D0000377B06B72A5578460CFFFF
2998,3135,260914144035,80,0x26260200530FFA0867284063983169001902581E0000004B500000050000004000000000096E130026091414403533B37344EB5C98C26E398440063000C3285706600004747F0000368006E52955784615FFFF
2999,3136,260914144150,80,0x26260200530FFD0867284063983169001902581E00000022D100000500000040000000000973510026091414415033937244CF5A98C29BE88340058000AB28550600000475AE00003A82063A2C64784638FFFF
3000,3137,260914144215,81,0x26260200530FFE0867284063983169001902581E000000184E00000500000040000000000975200026091414421566A67444805A98C2FBC88340063000A82856067000047628000041F506E03272794633FFFF
3001,3138,260914144239,83,0x26260200530FFF0867284063983169001902581E0000001F5000000500000040000000000976F70026091414423900A07444CE5998C29CA88340065000AC285707000004769B00003640072429617B4621FFFF
3002,3139,260914144304,83,0x262602005310000867284063983169001902581E000000185000000500000040000000000978C10026091414430400807644E15998C2F6888340059000B728550620000476FC000032E6066C26657B462AFFFF
3003,3140,260914144330,83,0x262602005310010867284063983169001902581E00000018500000050000004000000000097A5F00260914144330CDCC7744F95998C2156B8340056000B128560590000477560000351D0620285F7B4620FFFF
3004,3141,260914144355,83,0x262602005310020867284063983169001902581E0000001B520000050000004000000000097C1200260914144355CDCC7744C45998C2B24C8340060000BF28550640000477B60000382306A72A677B472EFFFF
3005,3142,260914144420,83,0x262602005310030867284063983169001902581E0000001B510000050000004000000000097DA7002609141444209AD97844495A98C2BB2F8340055000BC28550580000478100000333A05F023657B472AFFFF
3006,3143,260914144445,83,0x262602005310040867284063983169001902581E00000025510000050000004000000000097F45002609141444459AB97944025A98C26F148340051000A1285305400004786E000033E2058C27607B4722FFFF
3007,3144,260914144457,84,0x262602005310050867284063983169001902581E000000254F00000500000040000000000980060026091414445733137A44985998C22A09834005500081285405800004789A0000391E05F52B677C472AFFFF
3008,3145,260914144535,85,0x262602005310060867284063983169001902581E000000375100000500000040000000000982440026091414453566C67D448B5798C2F0F082400560009B285305700004792E00003C5005E02E717D475EFFFF
3009,3146,260914144545,86,0x262602005310070867284063983169001902581E000000335000000500000040000000000982E00026091414454566267D44775798C204E68240054000BB285505600004794D0000333A05C727617E4724FFFF
3010,3147,260914144625,85,0x262602005310080867284063983169001902581E0000003A5100000500000040000000000985570026091414462566067D44335898C220BC8240053000BB28540560000479D300002D6905CD275C7D471EFFFF
3011,3148,260914144650,84,0x262602005310090867284063983169001902581E000000445000000500000040000000000986CC00260914144650CDAC7C44EE5898C287A28240055000CE2853058000047A310000351D05ED285D7C4700FFFF
3012,3149,260914144715,83,0x2626020053100A0867284063983169001902581E0000002950000005000000400000000009888A0026091414471533737F44D55998C23D888240057000D02854060000047A97000032A6063525647B482DFFFF
3013,3150,260914144739,84,0x2626020053100B0867284063983169001902581E00000052510000050000004000000000098A090026091414473900A07E44735A98C2B36C8240058000C52853061000047AF1000032A6064A26567C4806FFFF
3014,3151,260914144805,83,0x2626020053100C0867284063983169001902581E00000025500000050000004000000000098BB500260914144805CDAC7F44FD5A98C291518240046000C42853048000047B4F0000284405001E5E7B4815FFFF
3015,3152,260914144824,83,0x2626020053100D0867284063983169001902581E00000030510000050000004000000000098C6C0026091414482400408044435B98C238458240016000EE2832015000047B77000016AA023F115A7B480EFFFF
3016,3153,260914144831,83,0x2626020053100E0867284063983169001902581E00000030510000050000004000000000098C8A00260914144831331380446B5B98C2E6448240018001142843019000047B7F00000E7B023C0B5A7B480EFFFF
3017,3154,260914144851,83,0x2626020053100F0867284063983169001902581E0000003A4F0000050000004000000000098CA50026091414485100807F44685B98C216448240015000922850018000047B9F00002D160549225E7B4913FFFF
3018,3155,260914144856,83,0x262602005310100867284063983169001902581E000000374F0000050000004000000000098CC70026091414485633D37E44555B98C2CF4282400140006F2852016000047BB0000024D203CC1C587B4836FFFF
3019,3156,260914144906,83,0x262602005310110867284063983169001902581E0000003A4F0000050000004000000000098CFC002609141449069AB97E441E5B98C203428240015000412851019000047BD5000031AB04BF25617B485AFFFF
3020,3157,260914144909,83,0x262602005310120867284063983169001902581E0000003A4E0000050000004000000000098D0D0026091414490900407E44105B98C256438240018000192851022000047BE100003823057D2A6E7B485AFFFF
3021,3158,260914144914,83,0x262602005310130867284063983169001902581E00000044500000050000004000000000098D210026091414491466867D440C5B98C2AA4482400110015B2850012000047BEB00002F4C038E155A7B4809FFFF
3022,3159,260914144932,83,0x262602005310140867284063983169001902581E0000003E500000050000004000000000098DBC0026091414493200C07D44F15A98C2D24E8240047000112851050000047C3A00004C8306923A5A7B4860FFFF
3023,3160,260914144959,83,0x262602005310150867284063983169001902581E000000224F0000050000004000000000098F7C002609141449599A597A44595A98C27F6D8240064000112851067000047CAB000035EC06E7295C7B481BFFFF
3024,3161,260914145026,83,0x262602005310160867284063983169001902581E000000375000000500000040000000000991270026091414502666667A44A75998C2678B82400440001D2844050000047D0900001CF702FA16587B4800FFFF
3025,3162,260914145052,83,0x262602005310170867284063983169001902581E000000295100000500000040000000000992170026091414505233F37744265998C216998240011000232836003000047D2F00001420023E0F597B480FFFFF
3026,3163,260914145119,83,0x262602005310180867284063983169001902581E0000002C5000000500000040000000000992170026091414511933F37744265998C216998240000000232835000000047D57000011EA023F0D5A7B490FFFFF
3027,3164,260914145145,83,0x262602005310190867284063983169001902581E000000335000000500000040000000000992170026091414514533F37744265998C216998240000000232837000000047D7A00000D94023E0A5A7B4910FFFF
3028,3165,260914145212,83,0x2626020053101A0867284063983169001902581E000000335000000500000040000000000992170026091414521233F37744265998C216998240000000232830000000047D9E000012FC02410E587B490FFFFF
3029,3166,260914145239,83,0x2626020053101B0867284063983169001902581E000000334F00000500000040000000000992170026091414523933F37744265998C216998240000000232838000000047DC400001229023E0D5A7B490FFFFF
3030,3167,260914145305,83,0x2626020053101C0867284063983169001902581E000000335000000500000040000000000992170026091414530533F37744265998C216998240000000232833000000047DE600001086023D0C587B4A0EFFFF
3031,3168,260914145330,83,0x2626020053101D0867284063983169001902581E000000305000000500000040000000000992170026091414533033F37744265998C216998240000000232834000000047E060000109A023E0C597B4A0FFFFF
3032,3169,260914145355,83,0x2626020053101E0867284063983169001902581E000000335100000500000040000000000992170026091414535533F37744265998C216998240000000232831000000047E2C000019DC023F0D597B4A10FFFF
3033,3170,260914145420,83,0x2626020053101F0867284063983169001902581E000000335100000500000040000000000992170026091414542033F37744265998C216998240000000232833000000047E51000011C1023D0D597B4A0FFFFF
3034,3171,260914145444,83,0x262602005310200867284063983169001902581E000000305100000500000040000000000992170026091414544433F37744265998C216998240000000232833000000047E7500001752023F11597B4A0EFFFF
3035,3172,260914145510,83,0x262602005310210867284063983169001902581E000000335000000500000040000000000992170026091414551033F37744265998C216998240000000232833000000047E9200001350023D0E5A7B4A0EFFFF
3036,3173,260914145530,82,0x262602005310220867284063983169001902581E0000002C500000050000004000000000099227002609141455309A397944305998C20B988240010000D02840010000047ECA000042F1080033597A4A35FFFF
3037,3174,260914145600,82,0x262602005310230867284063983169001902581E0000002950000005000000400000000009924C002609141456009A797944355998C279978240000000D02835000000047F1B0000184D024012587A4A0FFFFF
3038,3175,260914145625,83,0x262602005310240867284063983169001902581E0000002950000005000000400000000009924C002609141456259A797944355998C279978240000000D02834000000047F3E00000EF7023D0B587B4A0EFFFF
3039,3176,260914145650,83,0x262602005310250867284063983169001902581E0000002250000005000000400000000009924C002609141456509A797944355998C279978240000000D02831000000047F5F00000DE802400A597B4A0FFFFF
3040,3177,260914145715,83,0x262602005310260867284063983169001902581E000000254F000005000000400000000009924C002609141457159A797944355998C279978240000000D02834000000047F8300000E8F023D0B5A7B4A0EFFFF
3041,3178,260914145740,83,0x262602005310270867284063983169001902581E0000002C510000050000004000000000099253002609141457409A797944355998C279978240000000D02830000000047FA80000149F02350F5A7B4A0FFFFF
3042,3179,260914145746,83,0x262602005310280867284063983169001902581E0000002C50000005000000400000000009925F0026091414574600C07B443A5998C2CA9682400160001D2834017000047FB200002B8A0359215F7B4A46FFFF
3043,3180,260914145830,81,0x262602005310290867284063983169001902581E0000003050000005000000400000000009942C00260914145830CD2C7E44415898C2D6B482400430001B2842044000048055000031AB0614255F79492DFFFF
3044,3181,260914145855,81,0x2626020053102A0867284063983169001902581E0000003E51000005000000400000000009957D002609141458559AD97E44025898C20DCC82400470000528460490000480B60000368006AD295E79491EFFFF
3045,3182,260914145913,81,0x2626020053102B0867284063983169001902581E0000003A5000000500000040000000000996830026091414591366A67F44AF5798C210DE82400470002528470490000481000000398606AF2B62794927FFFF
3046,3183,260914145925,81,0x2626020053102C0867284063983169001902581E0000003351000005000000400000000009972E00260914145925332380446C5798C215E8824004900003284505200004812D000039C607082A5A79490FFFFF
3047,3184,260914145937,81,0x2626020053102D0867284063983169001902581E0000004B5100000500000040000000000997E00026091414593733737F448D5798C229F482400520014A284605500004815D000039C607532C5879490EFFFF
3048,3185,260914145951,80,0x2626020053102E0867284063983169001902581E0000002C5100000500000040000000000998AA00260914145951CDEC7D443D5898C286FE82400520012B28460540000481A400003F6B076A3055784A01FFFF
3049,3186,260914150018,78,0x2626020053102F0867284063983169001902581E000000224F0000050000004000000000099A590026091415001800807B44BB5998C2320F83400550014A284305600004822700003F6B0794305776490CFFFF
3050,3187,260914150021,78,0x262602005310300867284063983169001902581E00000022500000050000004000000000099A590026091415002133337B44D25998C24112834005400155284305600004822700003F6B0794305776490CFFFF
3051,3188,260914150047,76,0x262602005310310867284063983169001902581E0000002C4F0000050000004000000000099BFF00260914150047004079440B5A98C22C2F83400530016128500550000482A300003F1707833056744910FFFF
3052,3189,260914150114,76,0x262602005310320867284063983169001902581E0000001F4F0000050000004000000000099DB90026091415011466267844B25998C2E34B83400550000F28440580000483290000446C07E13758744915FFFF
3053,3190,260914150141,77,0x262602005310330867284063983169001902581E000000184D0000050000004000000000099F4B0026091415014100607944C85998C2916983400530016028490560000483A400003DB407902F5975481BFFFF
3054,3191,260914150207,78,0x262602005310340867284063983169001902581E0000003A50000005000000400000000009A0EA00260914150207CD4C7844C45998C2F4878340052000032846055000048420000040D2077B3155764814FFFF
3055,3192,260914150234,78,0x262602005310350867284063983169001902581E0000004450000005000000400000000009A2740026091415023433537744B25998C256A3834005200002285105400004849200003E0807582F5976480DFFFF
3056,3193,260914150327,77,0x262602005310370867284063983169001902581E0000000651000005000000400000000009A5A800260914150327CD4C7544845A98C29BDA8340054001602847056000048583000047B207B13654754801FFFF
3057,3194,260914150353,77,0x262602005310380867284063983169001902581E0000001151000005000000400000000009A72A0026091415035300007344EA5A98C283F683400510014928480540000485FE000036E807472957754815FFFF
3058,3195,260914150420,76,0x262602005310390867284063983169001902581E0000000050000005000000400000000009A88A0026091415042000007344005C98C23008844004500136284704600004866400002D690646225D744815FFFF
3059,3196,260914150445,76,0x2626020053103A0867284063983169001902581E0000001450000005000000400000000009A9F00026091415044500407344FA5C98C2241B84400480015228480500000486C9000036E806D1295A744820FFFF
3060,3197,260914150503,76,0x2626020053103B0867284063983169001902581E0000002550000005000000400000000009AAEB0026091415050300407444125D98C28E2B844005000008284405200004871200003AED07182D67744825FFFF
3061,3198,260914150535,77,0x2626020053103C0867284063983169001902581E000000414F000005000000400000000009ACAC00260914150535660675447E5C98C26F4B844004500011285104700004879300003475067F2858754812FFFF
3062,3199,260914150600,77,0x2626020053103D0867284063983169001902581E000000254F000005000000400000000009AE020026091415060033937544325C98C2C56384400490016528520510000487F6000040920701316475481DFFFF
3063,3200,260914150625,78,0x2626020053103E0867284063983169001902581E0000001F4F000005000000400000000009AF750026091415062533537344565C98C2D47D84400500016428500530000488690000418D07323257764906FFFF
3064,3201,260914150649,77,0x2626020053103F0867284063983169001902581E000000444F000005000000400000000009B0C400260914150649002073444A5C98C2CB9684400470000528470490000488CC000037BB06B22A56754803FFFF
3065,3202,260914150714,77,0x262602005310400867284063983169001902581E0000003A4F000005000000400000000009B22F002609141507149A197444065C98C23BAF84400500000C28500530000489390000418D07183568754929FFFF
3066,3203,260914150740,78,0x262602005310410867284063983169001902581E0000003350000005000000400000000009B3910026091415074000A07544AE5B98C223C884400510000C28490530000489A300003863072A2B66764932FFFF
3067,3204,260914150805,78,0x262602005310420867284063983169001902581E0000002C51000005000000400000000009B50B0026091415080533D37444525B98C2FBE184400480000C2849050000048A1A000038CB06E52B5676490CFFFF
3068,3205,260914150829,79,0x262602005310430867284063983169001902581E0000003351000005000000400000000009B67B00260914150829CD4C7444C15A98C2F0FA8440053000172850055000048A780000413A078E315B77491DFFFF
3069,3206,260914150854,79,0x262602005310440867284063983169001902581E0000003751000005000000400000000009B7EB00260914150854CD2C7444F15998C217108540045000262850047000048AE600002FA00646245C774A18FFFF
3070,3207,260914150920,79,0x262602005310450867284063983169001902581E0000002250000005000000400000000009B924002609141509209AB97244025998C2B2228540045000252851047000048B410000355C066B2A56774920FFFF
3071,3208,260914150945,78,0x262602005310460867284063983169001902581E0000003A50000005000000400000000009BA180026091415094533937244625898C2582F8540024000212852027000048B910000377B06172A63764958FFFF
3072,3209,260914151010,78,0x262602005310470867284063983169001902581E0000003E50000005000000400000000009BAE9002609141510109AB97344C85798C22E3C8540038000222851039000048C0500003F6B06FD306B764950FFFF
3073,3210,260914151035,79,0x262602005310480867284063983169001902581E0000003351000005000000400000000009BBDE0026091415103566A67344305798C2B0498540017000202844017000048C6300000E8F047F0B5B774948FFFF
3074,3211,260914151059,79,0x262602005310490867284063983169001902581E0000004851000005000000400000000009BC890026091415105900A07344C15698C2C4548540033000212848030000048CDC00005C1207014679774962FFFF
3075,3212,260914151124,80,0x2626020053104A0867284063983169001902581E0000003051000005000000400000000009BD4800260914151124CDAC7344515698C2835F8540028000232848029000048D1C000031AB05F82B6C784900FFFF
3076,3213,260914151150,81,0x2626020053104B0867284063983169001902581E0000003050000005000000400000000009BDF0002609141511509A597444D95598C2BA6985400110002B2842015000048D590000123D023F0D5B79490CFFFF
3077,3214,260914151215,81,0x2626020053104C0867284063983169001902581E000000334F000005000000400000000009BE50002609141512159A797444A05598C2576E8540010000282844000000048D9D00001420023F0F5B794910FFFF
3078,3215,260914151240,81,0x2626020053104D0867284063983169001902581E0000003E4E000005000000400000000009BE75002609141512409A397444855598C208718540014000242851017000048DD600002D1605BC3958794925FFFF
3079,3216,260914151305,81,0x2626020053104E0867284063983169001902581E0000004451000005000000400000000009BF1900260914151305666674441A5598C2B07A8540031000232852034000048E3D00002D160554225B794812FFFF
3080,3217,260914151330,80,0x2626020053104F0867284063983169001902581E0000004150000005000000400000000009C00B0026091415133033537444825498C2AA8885400270001A2853027000048E9900002D9504F92257784900FFFF
3081,3218,260914151354,80,0x262602005310500867284063983169001902581E0000003350000005000000400000000009C089002609141513549A997244465498C2C1918540018000192852018000048ECD00002E1104A52356784902FFFF
3082,3219,260914151420,80,0x262602005310510867284063983169001902581E0000003A51000005000000400000000009C0E70026091415142066A671441D5498C25D978540000000212843000000048F060000177A023E115B78490EFFFF
3083,3220,260914151445,80,0x262602005310520867284063983169001902581E0000003E50000005000000400000000009C0E70026091415144566A671441D5498C25D978540000000212838000000048F2B00000E8F02400B5B78490EFFFF
3084,3221,260914151510,80,0x262602005310530867284063983169001902581E0000004150000005000000400000000009C0E70026091415151066A671441D5498C25D978540000000212837000000048F4F000016FE0240115A78490EFFFF
3085,3222,260914151535,80,0x262602005310540867284063983169001902581E0000004150000005000000400000000009C0E70026091415153566A671441D5498C25D978540000000212843000000048F70000010EE023D0C59784A0EFFFF
3086,3223,260914151600,80,0x262602005310550867284063983169001902581E0000004150000005000000400000000009C0E70026091415160066A671441D5498C25D978540000000212839000000048F96000016FE023F115B784A0EFFFF
3087,3224,260914151625,80,0x262602005310560867284063983169001902581E000000414F000005000000400000000009C0E70026091415162566A671441D5498C25D978540000000212835000000048FBB0000101E023F0C5A784A0EFFFF
3088,3225,260914151650,80,0x262602005310570867284063983169001902581E000000414F000005000000400000000009C0E70026091415165066A671441D5498C25D978540000000212830000000048FDC000018F5023D1359784A0EFFFF
3089,3226,260914151715,80,0x262602005310580867284063983169001902581E0000004150000005000000400000000009C0E70026091415171566A671441D5498C25D978540000000212838000000048FFF00001106023E0D5B784A0FFFFF
3090,3227,260914151740,80,0x262602005310590867284063983169001902581E000000414F000005000000400000000009C0E70026091415174066A671441D5498C25D97854000000021283900000004901A000011AD023C0D5B784A0FFFFF
3091,3228,260914151805,80,0x2626020053105A0867284063983169001902581E000000414F000005000000400000000009C0E70026091415180566A671441D5498C25D978540000000212835000000049042000011AD023E0D5A784B0EFFFF
3092,3229,260914151829,80,0x2626020053105B0867284063983169001902581E0000004150000005000000400000000009C0E70026091415182966A671441D5498C25D97854000000021283800000004906000000FB6023C0C5B784B0EFFFF
3093,3230,260914151855,80,0x2626020053105C0867284063983169001902581E0000004150000005000000400000000009C0E70026091415185566A671441D5498C25D97854000000021283400000004908500001325023E0E5B784B0EFFFF
3094,3231,260914151920,80,0x2626020053105D0867284063983169001902581E0000004150000005000000400000000009C0E70026091415192066A671441D5498C25D9785400000002128330000000490A600000F3702400B59784B0EFFFF
3095,3232,260914151945,80,0x2626020053105E0867284063983169001902581E0000004150000005000000400000000009C0E70026091415194566A671441D5498C25D9785400000002128340000000490C700001086023D0C5A784B0EFFFF
3096,3233,260914152010,79,0x2626020053105F0867284063983169001902581E0000004150000005000000400000000009C0E70026091415201066A671441D5498C25D9785400000002128360000000490E60000167F023D115B774B0EFFFF
3097,3234,260914152034,79,0x262602005310600867284063983169001902581E0000004150000005000000400000000009C0E70026091415203466A671441D5498C25D97854000000021283600000004910B00000EE3023C0B59774B0EFFFF
3098,3235,260914152100,79,0x262602005310610867284063983169001902581E0000004150000005000000400000000009C0E70026091415210066A671441D5498C25D97854000000021282800000004912F00001822023D125B774B0EFFFF
3099,3236,260914152125,79,0x262602005310620867284063983169001902581E0000004150000005000000400000000009C0E70026091415212566A671441D5498C25D97854000000021283800000004915600001350023C0E5A774C0FFFFF
3100,3237,260914152150,79,0x262602005310630867284063983169001902581E0000004150000005000000400000000009C0E70026091415215066A671441D5498C25D97854000000021283500000004917A0000118202400D5B774C0EFFFF
3101,3238,260914152214,79,0x262602005310640867284063983169001902581E0000004150000005000000400000000009C0E70026091415221466A671441D5498C25D97854000000021282900000004919B000016AA023F1159774C0FFFFF
3102,3239,260914152239,79,0x262602005310650867284063983169001902581E0000004150000005000000400000000009C0E70026091415223966A671441D5498C25D9785400000002128360000000491B8000017FA023D125A774C0EFFFF
3103,3240,260914152305,78,0x262602005310660867284063983169001902581E0000004150000005000000400000000009C0E70026091415230566A671441D5498C25D9785400000002128380000000491DF0000116D02400D5A764C0FFFFF
3104,3241,260914152330,78,0x262602005310670867284063983169001902581E0000004150000005000000400000000009C0E70026091415233066A671441D5498C25D97854000000021282400000004920100000F2302400B58764C0FFFFF
3105,3242,260914152355,78,0x262602005310680867284063983169001902581E000000414F000005000000400000000009C0E70026091415235566A671441D5498C25D9785400000002128370000000492240000109A023E0C58764C0FFFFF
3106,3243,260914152420,78,0x262602005310690867284063983169001902581E0000004150000005000000400000000009C0E70026091415242066A671441D5498C25D97854000000021283700000004924700000FF3023E0C5A764C0EFFFF
3107,3244,260914152444,78,0x2626020053106A0867284063983169001902581E0000004151000005000000400000000009C0E70026091415244466A671441D5498C25D97854000000021283400000004926B000013CC023D0F59764C0FFFFF
3108,3245,260914152510,78,0x2626020053106B0867284063983169001902581E0000004452000005000000400000000009C0E70026091415251066A671441D5498C25D97854000000021284000000004928E0000155B023C1059764C0EFFFF
3109,3246,260914152535,78,0x2626020053106C0867284063983169001902581E0000004452000005000000400000000009C0E70026091415253566A671441D5498C25D9785400000002128360000000492B10000149F023B0F5A764C0EFFFF
3110,3247,260914152600,78,0x2626020053106D0867284063983169001902581E0000003A51000005000000400000000009C0E70026091415260066A671441D5498C25D9785400000002128340000000492D600000F37023D0B5B764C0FFFFF
3111,3248,260914152625,78,0x2626020053106E0867284063983169001902581E0000003A52000005000000400000000009C0E70026091415262566A671441D5498C25D9785400000002128400000000492F700000EF702330B5B764C11FFFF
3112,3249,260914152649,77,0x2626020053106F0867284063983169001902581E0000003A51000005000000400000000009C126002609141526499A197344035498C2AA9C854001500018284601400004933B000039C606C42C57754B18FFFF
3113,3250,260914152715,77,0x262602005310700867284063983169001902581E0000003350000005000000400000000009C1C30026091415271533D37344C45398C2C2A685400300001528440310000493A2000049D1082C3857754B59FFFF
3114,3251,260914152740,77,0x262602005310710867284063983169001902581E0000002551000005000000400000000009C24E002609141527409AB97344865398C2C5B085400230001528470240000493ED00002C5A05F3235F754B31FFFF
3115,3252,260914152805,77,0x262602005310720867284063983169001902581E0000003051000005000000400000000009C31400260914152805339373443C5398C28EBD854001900013284702000004944B000028AC035B1F58754B00FFFF
3116,3253,260914152830,77,0x262602005310730867284063983169001902581E0000003351000005000000400000000009C3A20026091415283033F37344085398C2D0C6854002900013284603300004949C000053F705CD2761754A4BFFFF
3117,3254,260914152855,78,0x262602005310740867284063983169001902581E0000002250000005000000400000000009C4450026091415285500207444C25298C229D285400250000D28470250000494E900003D0C06232E6A764B1EFFFF
3118,3255,260914152920,79,0x262602005310750867284063983169001902581E0000001F51000005000000400000000009C5030026091415292066A67444A75298C2F1DF854001200004284101400004951B00000F9F023F0B5A774B0CFFFF
