,Value fs01,Dates fs01,Sequence fs01
1718,1200,2026-03-15 14:00:04.904,3F77
1719,1200,2026-03-15 14:00:04.904,3F77
1720,1191,2026-03-15 14:05:24.800,3F7B
1721,1191,2026-03-15 14:05:24.800,3F7B
1722,1191,2026-03-15 14:05:24.800,3F7B
1723,1191,2026-03-15 14:05:24.800,3F7B
1724,1184,2026-03-15 14:10:44.814,3F7F
1725,1184,2026-03-15 14:10:44.814,3F7F
1726,1184,2026-03-15 14:10:44.814,3F7F
1727,1184,2026-03-15 14:10:44.814,3F7F
1728,1175,2026-03-15 14:15:38.994,3F82
1729,1175,2026-03-15 14:15:38.994,3F82
1730,1175,2026-03-15 14:15:38.994,3F82
1731,1175,2026-03-15 14:15:38.994,3F82
1732,1173,2026-03-15 14:20:59.011,3F86
1733,1173,2026-03-15 14:20:59.011,3F86
1734,1173,2026-03-15 14:20:59.011,3F86
1735,1173,2026-03-15 14:20:59.011,3F86
1736,1168,2026-03-15 14:26:19.024,3F8B
1737,1168,2026-03-15 14:26:19.024,3F8B
1738,1168,2026-03-15 14:26:19.024,3F8B
1739,1168,2026-03-15 14:26:19.024,3F8B
1740,1163,2026-03-15 14:31:39.237,3F8F
1741,1163,2026-03-15 14:31:39.237,3F8F
1742,1163,2026-03-15 14:31:39.237,3F8F
1743,1163,2026-03-15 14:31:39.237,3F8F
1744,1157,2026-03-15 14:36:58.419,3F96
1745,1157,2026-03-15 14:36:58.419,3F96
1746,1157,2026-03-15 14:36:58.419,3F96
1747,1157,2026-03-15 14:36:58.419,3F96
1748,1143,2026-03-15 14:42:19.064,3F9C
1749,1143,2026-03-15 14:42:19.064,3F9C
1750,1143,2026-03-15 14:42:19.064,3F9C
1751,1143,2026-03-15 14:42:19.064,3F9C
1752,1127,2026-03-15 14:47:39.108,3F9F
1753,1127,2026-03-15 14:47:39.108,3F9F
1754,1127,2026-03-15 14:47:39.108,3F9F
1755,1127,2026-03-15 14:47:39.108,3F9F
1756,1112,2026-03-15 14:52:59.878,3FA2
1757,1112,2026-03-15 14:52:59.878,3FA2
1758,1112,2026-03-15 14:52:59.878,3FA2
1759,1112,2026-03-15 14:52:59.878,3FA2
1760,1096,2026-03-15 14:58:34.129,3FA6
1761,1096,2026-03-15 14:58:34.129,3FA6
1762,1096,2026-03-15 14:58:34.129,3FA6
1763,1096,2026-03-15 14:58:34.129,3FA6
1764,1079,2026-03-15 15:03:38.571,3FAC
1765,1079,2026-03-15 15:03:38.571,3FAC
1766,1079,2026-03-15 15:03:38.571,3FAC
1767,1079,2026-03-15 15:03:38.571,3FAC
1768,1070,2026-03-15 15:08:59.577,3FB0
1769,1070,2026-03-15 15:08:59.577,3FB0
1770,1070,2026-03-15 15:08:59.577,3FB0
1771,1070,2026-03-15 15:08:59.577,3FB0
1772,1058,2026-03-15 15:14:19.330,3FB4
1773,1058,2026-03-15 15:14:19.330,3FB4
1774,1058,2026-03-15 15:14:19.330,3FB4
1775,1058,2026-03-15 15:14:19.330,3FB4
1776,1036,2026-03-15 15:19:39.330,3FB9
1777,1036,2026-03-15 15:19:39.330,3FB9
1778,1036,2026-03-15 15:19:39.330,3FB9
1779,1036,2026-03-15 15:19:39.330,3FB9
1780,1023,2026-03-15 15:24:59.428,3FBD
1781,1023,2026-03-15 15:24:59.428,3FBD
1782,1023,2026-03-15 15:24:59.428,3FBD
1783,1023,2026-03-15 15:24:59.428,3FBD
1784,1012,2026-03-15 15:30:18.785,3FC1
1785,1012,2026-03-15 15:30:18.785,3FC1
1786,1012,2026-03-15 15:30:18.785,3FC1
1787,1012,2026-03-15 15:30:18.785,3FC1
1788,989,2026-03-15 15:35:39.439,3FC5
1789,989,2026-03-15 15:35:39.439,3FC5
1790,989,2026-03-15 15:35:39.439,3FC5
1791,989,2026-03-15 15:35:39.439,3FC5
1792,978,2026-03-15 15:40:59.448,3FCB
1793,978,2026-03-15 15:40:59.448,3FCB
1794,978,2026-03-15 15:40:59.448,3FCB
1795,978,2026-03-15 15:40:59.448,3FCB
1796,975,2026-03-15 15:46:19.441,3FD1
1797,975,2026-03-15 15:46:19.441,3FD1
1798,975,2026-03-15 15:46:19.441,3FD1
1799,975,2026-03-15 15:46:19.441,3FD1
1800,963,2026-03-15 15:51:39.479,3FD4
1801,963,2026-03-15 15:51:39.479,3FD4
1802,963,2026-03-15 15:51:39.479,3FD4
1803,963,2026-03-15 15:51:39.479,3FD4
1804,941,2026-03-15 15:56:59.682,3FD8
1805,941,2026-03-15 15:56:59.682,3FD8
1806,941,2026-03-15 15:56:59.682,3FD8
1807,941,2026-03-15 15:56:59.682,3FD8
1808,932,2026-03-15 16:02:19.747,3FDE
1809,932,2026-03-15 16:02:19.747,3FDE
1810,932,2026-03-15 16:02:19.747,3FDE
1811,932,2026-03-15 16:02:19.747,3FDE
1812,1402,2026-03-15 16:08:05.699,3FDF
1813,1402,2026-03-15 16:08:05.699,3FDF
1814,1402,2026-03-15 16:08:05.699,3FDF
1815,1402,2026-03-15 16:08:05.699,3FDF
1816,3149,2026-03-15 16:13:25.821,3FE4
1817,3149,2026-03-15 16:13:25.821,3FE4
1818,3149,2026-03-15 16:13:25.821,3FE4
1819,3149,2026-03-15 16:13:25.821,3FE4
1820,3150,2026-03-15 16:18:45.704,3FE6
1821,3150,2026-03-15 16:18:45.704,3FE6
1822,3150,2026-03-15 16:18:45.704,3FE6
1823,3150,2026-03-15 16:18:45.704,3FE6
1824,3146,2026-03-15 16:24:05.755,3FEA
1825,3146,2026-03-15 16:24:05.755,3FEA
1826,3146,2026-03-15 16:24:05.755,3FEA
1827,3146,2026-03-15 16:24:05.755,3FEA
1828,3146,2026-03-15 16:28:59.740,3FEC
1829,3146,2026-03-15 16:28:59.740,3FEC
1830,3146,2026-03-15 16:28:59.740,3FEC
1831,3146,2026-03-15 16:28:59.740,3FEC
1832,3147,2026-03-15 16:34:45.846,3FED
1833,3147,2026-03-15 16:34:45.846,3FED
1834,3147,2026-03-15 16:34:45.846,3FED
1835,3147,2026-03-15 16:34:45.846,3FED
1836,3148,2026-03-15 16:40:05.838,3FEE
1837,3148,2026-03-15 16:40:05.838,3FEE
1838,3148,2026-03-15 16:40:05.838,3FEE
1839,3148,2026-03-15 16:40:05.838,3FEE
1840,3153,2026-03-15 16:45:26.226,3FF5
1841,3153,2026-03-15 16:45:26.226,3FF5
1842,3153,2026-03-15 16:45:26.226,3FF5
1843,3153,2026-03-15 16:45:26.226,3FF5
1844,3118,2026-03-15 16:50:46.032,3FFB
1845,3118,2026-03-15 16:50:46.032,3FFB
1846,3118,2026-03-15 16:50:46.032,3FFB
1847,3118,2026-03-15 16:50:46.032,3FFB
1848,3092,2026-03-15 16:56:05.998,4000
1849,3092,2026-03-15 16:56:05.998,4000
1850,3092,2026-03-15 16:56:05.998,4000
1851,3092,2026-03-15 16:56:05.998,4000
1852,3076,2026-03-15 17:01:26.407,4004
1853,3076,2026-03-15 17:01:26.407,4004
1854,3076,2026-03-15 17:01:26.407,4004
1855,3076,2026-03-15 17:01:26.407,4004
1856,3060,2026-03-15 17:06:46.107,4009
1857,3060,2026-03-15 17:06:46.107,4009
1858,3060,2026-03-15 17:06:46.107,4009
1859,3060,2026-03-15 17:06:46.107,4009
1860,3039,2026-03-15 17:12:06.039,400D
1861,3039,2026-03-15 17:12:06.039,400D
1862,3039,2026-03-15 17:12:06.039,400D
1863,3039,2026-03-15 17:12:06.039,400D
1864,3022,2026-03-15 17:17:26.269,4011
1865,3022,2026-03-15 17:17:26.269,4011
1866,3022,2026-03-15 17:17:26.269,4011
1867,3022,2026-03-15 17:17:26.269,4011
1868,2998,2026-03-15 17:23:10.625,4014
1869,2998,2026-03-15 17:23:10.625,4014
1870,2998,2026-03-15 17:23:10.625,4014
1871,2998,2026-03-15 17:23:10.625,4014
1872,2980,2026-03-15 17:28:05.608,401A
1873,2980,2026-03-15 17:28:05.608,401A
1874,2980,2026-03-15 17:28:05.608,401A
1875,2980,2026-03-15 17:28:05.608,401A
1876,2965,2026-03-15 17:33:32.756,401D
1877,2965,2026-03-15 17:33:32.756,401D
1878,2965,2026-03-15 17:33:32.756,401D
1879,2965,2026-03-15 17:33:32.756,401D
1880,2943,2026-03-15 17:38:45.580,4021
1881,2943,2026-03-15 17:38:45.580,4021
1882,2943,2026-03-15 17:38:45.580,4021
1883,2943,2026-03-15 17:38:45.580,4021
1884,2916,2026-03-15 17:44:05.725,402B
1885,2916,2026-03-15 17:44:05.725,402B
1886,2916,2026-03-15 17:44:05.725,402B
1887,2916,2026-03-15 17:44:05.725,402B
1888,2889,2026-03-15 17:49:25.725,4030
1889,2889,2026-03-15 17:49:25.725,4030
1890,2889,2026-03-15 17:49:25.725,4030
1891,2889,2026-03-15 17:49:25.725,4030
1892,2870,2026-03-15 17:54:47.243,4034
1893,2870,2026-03-15 17:54:47.243,4034
1894,2870,2026-03-15 17:54:47.243,4034
1895,2870,2026-03-15 17:54:47.243,4034
1896,2843,2026-03-15 18:00:05.061,4038
1897,2843,2026-03-15 18:00:05.061,4038
1898,2843,2026-03-15 18:00:05.061,4038
1899,2843,2026-03-15 18:00:05.061,4038
1900,2819,2026-03-15 18:05:25.832,403C
1901,2819,2026-03-15 18:05:25.832,403C
1902,2819,2026-03-15 18:05:25.832,403C
1903,2819,2026-03-15 18:05:25.832,403C
1904,2796,2026-03-15 18:10:45.746,4044
1905,2796,2026-03-15 18:10:45.746,4044
1906,2796,2026-03-15 18:10:45.746,4044
1907,2796,2026-03-15 18:10:45.746,4044
1908,2801,2026-03-15 18:16:06.576,4047
1909,2801,2026-03-15 18:16:06.576,4047
1910,2801,2026-03-15 18:16:06.576,4047
1911,2801,2026-03-15 18:16:06.576,4047
1912,2805,2026-03-15 18:21:25.927,4048
1913,2805,2026-03-15 18:21:25.927,4048
1914,2805,2026-03-15 18:21:25.927,4048
1915,2805,2026-03-15 18:21:25.927,4048
1916,2809,2026-03-15 18:26:46.071,404A
1917,2809,2026-03-15 18:26:46.071,404A
1918,2809,2026-03-15 18:26:46.071,404A
1919,2809,2026-03-15 18:26:46.071,404A
1920,2810,2026-03-15 18:32:06.439,404B
1921,2810,2026-03-15 18:32:06.439,404B
1922,2810,2026-03-15 18:32:06.439,404B
1923,2810,2026-03-15 18:32:06.439,404B
1924,2812,2026-03-15 18:37:26.725,404C
1925,2812,2026-03-15 18:37:26.725,404C
1926,2812,2026-03-15 18:37:26.725,404C
1927,2812,2026-03-15 18:37:26.725,404C
1928,2813,2026-03-15 18:42:46.818,404D
1929,2813,2026-03-15 18:42:46.818,404D
1930,2813,2026-03-15 18:42:46.818,404D
1931,2813,2026-03-15 18:42:46.818,404D
1932,2813,2026-03-15 18:48:06.085,404E
1933,2813,2026-03-15 18:48:06.085,404E
1934,2813,2026-03-15 18:48:06.085,404E
1935,2813,2026-03-15 18:48:06.085,404E
1936,2815,2026-03-15 18:53:22.225,404F
1937,2815,2026-03-15 18:53:22.225,404F
1938,2815,2026-03-15 18:53:22.225,404F
1939,2815,2026-03-15 18:53:22.225,404F
1940,2816,2026-03-15 18:58:42.147,4056
1941,2816,2026-03-15 18:58:42.147,4056
1942,2816,2026-03-15 18:58:42.147,4056
1943,2816,2026-03-15 18:58:42.147,4056
1944,2787,2026-03-15 19:04:02.134,405B
1945,2787,2026-03-15 19:04:02.134,405B
1946,2787,2026-03-15 19:04:02.134,405B
1947,2787,2026-03-15 19:04:02.134,405B
1948,2766,2026-03-15 19:09:44.943,4061
1949,2766,2026-03-15 19:09:44.943,4061
1950,2766,2026-03-15 19:09:44.943,4061
1951,2766,2026-03-15 19:09:44.943,4061
1952,2758,2026-03-15 19:14:46.171,406C
1953,2758,2026-03-15 19:14:46.171,406C
1954,2758,2026-03-15 19:14:46.171,406C
1955,2758,2026-03-15 19:14:46.171,406C
1956,2725,2026-03-15 19:34:27.733,4071
1957,2725,2026-03-15 19:34:27.733,4071
1958,2725,2026-03-15 19:34:27.733,4071
1959,2725,2026-03-15 19:34:27.733,4071
1960,2715,2026-03-15 19:34:29.362,4075
1961,2715,2026-03-15 19:34:29.362,4075
1962,2715,2026-03-15 19:34:29.362,4075
1963,2715,2026-03-15 19:34:29.362,4075
1964,2691,2026-03-15 19:34:31.142,4078
1965,2691,2026-03-15 19:34:31.142,4078
1966,2691,2026-03-15 19:34:31.142,4078
1967,2691,2026-03-15 19:34:31.142,4078
1968,2703,2026-03-15 19:38:57.963,407A
1969,2703,2026-03-15 19:38:57.963,407A
1970,2703,2026-03-15 19:38:57.963,407A
1971,2703,2026-03-15 19:38:57.963,407A
1972,2667,2026-03-15 19:41:01.062,407D
1973,2667,2026-03-15 19:41:01.062,407D
1974,2667,2026-03-15 19:41:01.062,407D
1975,2667,2026-03-15 19:41:01.062,407D
1976,2668,2026-03-15 19:46:21.075,4081
1977,2668,2026-03-15 19:46:21.075,4081
1978,2668,2026-03-15 19:46:21.075,4081
1979,2668,2026-03-15 19:46:21.075,4081
1980,2646,2026-03-15 19:51:41.139,4085
1981,2646,2026-03-15 19:51:41.139,4085
1982,2646,2026-03-15 19:51:41.139,4085
1983,2646,2026-03-15 19:51:41.139,4085
1984,2618,2026-03-15 19:57:01.291,408C
1985,2618,2026-03-15 19:57:01.291,408C
1986,2618,2026-03-15 19:57:01.291,408C
1987,2618,2026-03-15 19:57:01.291,408C
1988,2615,2026-03-15 20:02:21.232,4093
1989,2615,2026-03-15 20:02:21.232,4093
1990,2615,2026-03-15 20:02:21.232,4093
1991,2615,2026-03-15 20:02:21.232,4093
1992,2591,2026-03-15 20:07:41.194,4096
1993,2591,2026-03-15 20:07:41.194,4096
1994,2591,2026-03-15 20:07:41.194,4096
1995,2591,2026-03-15 20:07:41.194,4096
1996,2567,2026-03-15 20:13:01.372,409B
1997,2567,2026-03-15 20:13:01.372,409B
1998,2567,2026-03-15 20:13:01.372,409B
1999,2567,2026-03-15 20:13:01.372,409B
2000,2565,2026-03-15 20:18:21.354,40A0
2001,2565,2026-03-15 20:18:21.354,40A0
2002,2565,2026-03-15 20:18:21.354,40A0
2003,2565,2026-03-15 20:18:21.354,40A0
2004,2566,2026-03-15 20:23:43.375,40A6
2005,2566,2026-03-15 20:23:43.375,40A6
2006,2566,2026-03-15 20:23:43.375,40A6
2007,2566,2026-03-15 20:23:43.375,40A6
2008,2543,2026-03-15 20:29:01.419,40A9
2009,2543,2026-03-15 20:29:01.419,40A9
2010,2543,2026-03-15 20:29:01.419,40A9
2011,2543,2026-03-15 20:29:01.419,40A9
2012,2522,2026-03-15 20:34:21.254,40B0
2013,2522,2026-03-15 20:34:21.254,40B0
2014,2522,2026-03-15 20:34:21.254,40B0
2015,2522,2026-03-15 20:34:21.254,40B0
2016,2495,2026-03-15 20:39:41.107,40B8
2017,2495,2026-03-15 20:39:41.107,40B8
2018,2495,2026-03-15 20:39:41.107,40B8
2019,2495,2026-03-15 20:39:41.107,40B8
2020,2486,2026-03-15 20:45:01.345,40BD
2021,2486,2026-03-15 20:45:01.345,40BD
2022,2486,2026-03-15 20:45:01.345,40BD
2023,2486,2026-03-15 20:45:01.345,40BD
2024,2474,2026-03-15 20:50:22.973,40C2
2025,2474,2026-03-15 20:50:22.973,40C2
2026,2474,2026-03-15 20:50:22.973,40C2
2027,2474,2026-03-15 20:50:22.973,40C2
2028,2434,2026-03-15 20:55:41.473,40C8
2029,2434,2026-03-15 20:55:41.473,40C8
2030,2434,2026-03-15 20:55:41.473,40C8
2031,2434,2026-03-15 20:55:41.473,40C8
2032,2438,2026-03-15 21:01:01.507,40CD
2033,2438,2026-03-15 21:01:01.507,40CD
2034,2438,2026-03-15 21:01:01.507,40CD
2035,2438,2026-03-15 21:01:01.507,40CD
2036,2412,2026-03-15 21:07:27.435,40D6
2037,2412,2026-03-15 21:07:27.435,40D6
2038,2412,2026-03-15 21:07:27.435,40D6
2039,2412,2026-03-15 21:07:27.435,40D6
2040,2392,2026-03-15 21:12:19.033,40DB
2041,2392,2026-03-15 21:12:19.033,40DB
2042,2392,2026-03-15 21:12:19.033,40DB
2043,2392,2026-03-15 21:12:19.033,40DB
2044,2393,2026-03-15 21:17:01.842,40E2
2045,2393,2026-03-15 21:17:01.842,40E2
2046,2393,2026-03-15 21:17:01.842,40E2
2047,2393,2026-03-15 21:17:01.842,40E2
2048,2375,2026-03-15 21:22:21.526,40ED
2049,2375,2026-03-15 21:22:21.526,40ED
2050,2375,2026-03-15 21:22:21.526,40ED
2051,2375,2026-03-15 21:22:21.526,40ED
2052,2351,2026-03-15 21:27:41.722,40F5
2053,2351,2026-03-15 21:27:41.722,40F5
2054,2351,2026-03-15 21:27:41.722,40F5
2055,2351,2026-03-15 21:27:41.722,40F5
2056,2327,2026-03-15 21:33:01.674,40FC
2057,2327,2026-03-15 21:33:01.674,40FC
2058,2327,2026-03-15 21:33:01.674,40FC
2059,2327,2026-03-15 21:33:01.674,40FC
2060,2336,2026-03-15 21:38:46.926,40FE
2061,2336,2026-03-15 21:38:46.926,40FE
2062,2336,2026-03-15 21:38:46.926,40FE
2063,2336,2026-03-15 21:38:46.926,40FE
2064,2341,2026-03-15 21:44:06.973,4101
2065,2341,2026-03-15 21:44:06.973,4101
2066,2341,2026-03-15 21:44:06.973,4101
2067,2341,2026-03-15 21:44:06.973,4101
2068,2313,2026-03-15 21:49:27.030,4106
2069,2313,2026-03-15 21:49:27.030,4106
2070,2313,2026-03-15 21:49:27.030,4106
2071,2313,2026-03-15 21:49:27.030,4106
2072,2306,2026-03-15 21:54:46.995,410A
2073,2306,2026-03-15 21:54:46.995,410A
2074,2306,2026-03-15 21:54:46.995,410A
2075,2306,2026-03-15 21:54:46.995,410A
2076,2276,2026-03-15 22:00:07.321,4111
2077,2276,2026-03-15 22:00:07.321,4111
2078,2276,2026-03-15 22:00:07.321,4111
2079,2276,2026-03-15 22:00:07.321,4111
2080,2264,2026-03-15 22:05:27.116,4115
2081,2264,2026-03-15 22:05:27.116,4115
2082,2264,2026-03-15 22:05:27.116,4115
2083,2264,2026-03-15 22:05:27.116,4115
2084,2259,2026-03-15 22:10:47.333,4119
2085,2259,2026-03-15 22:10:47.333,4119
2086,2259,2026-03-15 22:10:47.333,4119
2087,2259,2026-03-15 22:10:47.333,4119
2088,2229,2026-03-15 22:16:07.564,411F
2089,2229,2026-03-15 22:16:07.564,411F
2090,2229,2026-03-15 22:16:07.564,411F
2091,2229,2026-03-15 22:16:07.564,411F
2092,2209,2026-03-15 22:38:31.296,4128
2093,2209,2026-03-15 22:38:31.296,4128
2094,2209,2026-03-15 22:38:31.296,4128
2095,2209,2026-03-15 22:38:31.296,4128
2096,2197,2026-03-15 22:38:34.425,4137
2097,2197,2026-03-15 22:38:34.425,4137
2098,2197,2026-03-15 22:38:34.425,4137
2099,2197,2026-03-15 22:38:34.425,4137
2100,2186,2026-03-15 22:38:36.155,413F
2101,2186,2026-03-15 22:38:36.155,413F
2102,2186,2026-03-15 22:38:36.155,413F
2103,2186,2026-03-15 22:38:36.155,413F
2104,2165,2026-03-15 22:38:38.185,4148
2105,2165,2026-03-15 22:38:38.185,4148
2106,2165,2026-03-15 22:38:38.185,4148
2107,2165,2026-03-15 22:38:38.185,4148
2108,2148,2026-03-15 22:42:46.575,414C
2109,2148,2026-03-15 22:42:46.575,414C
2110,2148,2026-03-15 22:42:46.575,414C
2111,2148,2026-03-15 22:42:46.575,414C
2112,2155,2026-03-15 22:48:08.716,4150
2113,2155,2026-03-15 22:48:08.716,4150
2114,2155,2026-03-15 22:48:08.716,4150
2115,2155,2026-03-15 22:48:08.716,4150
2116,2155,2026-03-15 22:53:27.410,415B
2117,2155,2026-03-15 22:53:27.410,415B
2118,2155,2026-03-15 22:53:27.410,415B
2119,2155,2026-03-15 22:53:27.410,415B
2120,2152,2026-03-15 22:58:46.644,4163
2121,2152,2026-03-15 22:58:46.644,4163
2122,2152,2026-03-15 22:58:46.644,4163
2123,2152,2026-03-15 22:58:46.644,4163
2124,2154,2026-03-15 23:04:06.769,416C
2125,2154,2026-03-15 23:04:06.769,416C
2126,2154,2026-03-15 23:04:06.769,416C
2127,2154,2026-03-15 23:04:06.769,416C
2128,2162,2026-03-15 23:09:28.992,4170
2129,2162,2026-03-15 23:09:28.992,4170
2130,2162,2026-03-15 23:09:28.992,4170
2131,2162,2026-03-15 23:09:28.992,4170
2132,2171,2026-03-15 23:14:47.384,4174
2133,2171,2026-03-15 23:14:47.384,4174
2134,2171,2026-03-15 23:14:47.384,4174
2135,2171,2026-03-15 23:14:47.384,4174
2136,2157,2026-03-15 23:20:07.413,4178
2137,2157,2026-03-15 23:20:07.413,4178
2138,2157,2026-03-15 23:20:07.413,4178
2139,2157,2026-03-15 23:20:07.413,4178
2140,2174,2026-03-15 23:25:28.100,417E
2141,2174,2026-03-15 23:25:28.100,417E
2142,2174,2026-03-15 23:25:28.100,417E
2143,2174,2026-03-15 23:25:28.100,417E
2144,2160,2026-03-15 23:30:47.450,4184
2145,2160,2026-03-15 23:30:47.450,4184
2146,2160,2026-03-15 23:30:47.450,4184
2147,2160,2026-03-15 23:30:47.450,4184
2148,2156,2026-03-15 23:36:07.678,4189
2149,2156,2026-03-15 23:36:07.678,4189
2150,2156,2026-03-15 23:36:07.678,4189
2151,2156,2026-03-15 23:36:07.678,4189
2152,2167,2026-03-15 23:41:27.612,418E
2153,2167,2026-03-15 23:41:27.612,418E
2154,2167,2026-03-15 23:41:27.612,418E
2155,2167,2026-03-15 23:41:27.612,418E
2156,2155,2026-03-15 23:46:47.568,4192
2157,2155,2026-03-15 23:46:47.568,4192
2158,2155,2026-03-15 23:46:47.568,4192
2159,2155,2026-03-15 23:46:47.568,4192
2160,2162,2026-03-15 23:52:03.836,4194
2161,2162,2026-03-15 23:52:03.836,4194
2162,2162,2026-03-15 23:52:03.836,4194
2163,2162,2026-03-15 23:52:03.836,4194
2164,2157,2026-03-15 23:57:23.101,4198
2165,2157,2026-03-15 23:57:23.101,4198
2166,2157,2026-03-15 23:57:23.101,4198
2167,2157,2026-03-15 23:57:23.101,4198
2168,2161,2026-03-16 00:02:43.970,419B
2169,2161,2026-03-16 00:02:43.970,419B
2170,2161,2026-03-16 00:02:43.970,419B
2171,2161,2026-03-16 00:02:43.970,419B
2172,2157,2026-03-16 00:08:05.588,419F
2173,2157,2026-03-16 00:08:05.588,419F
2174,2157,2026-03-16 00:08:05.588,419F
2175,2157,2026-03-16 00:08:05.588,419F
2176,2152,2026-03-16 00:13:23.892,41A4
2177,2152,2026-03-16 00:13:23.892,41A4
2178,2152,2026-03-16 00:13:23.892,41A4
2179,2152,2026-03-16 00:13:23.892,41A4
2180,2144,2026-03-16 00:18:43.939,41AB
2181,2144,2026-03-16 00:18:43.939,41AB
2182,2144,2026-03-16 00:18:43.939,41AB
2183,2144,2026-03-16 00:18:43.939,41AB
2184,2139,2026-03-16 00:24:03.920,41B3
2185,2139,2026-03-16 00:24:03.920,41B3
2186,2139,2026-03-16 00:24:03.920,41B3
2187,2139,2026-03-16 00:24:03.920,41B3
2188,2138,2026-03-16 00:29:28.656,41B8
2189,2138,2026-03-16 00:29:28.656,41B8
2190,2138,2026-03-16 00:29:28.656,41B8
2191,2138,2026-03-16 00:29:28.656,41B8
2192,2145,2026-03-16 00:39:11.156,41C0
2193,2145,2026-03-16 00:39:11.156,41C0
2194,2145,2026-03-16 00:39:11.156,41C0
2195,2145,2026-03-16 00:39:11.156,41C0
2196,2129,2026-03-16 01:41:34.716,41C9
2197,2129,2026-03-16 01:41:34.716,41C9
2198,2129,2026-03-16 01:41:34.716,41C9
2199,2129,2026-03-16 01:41:34.716,41C9
2200,2136,2026-03-16 01:41:36.259,41CD
2201,2136,2026-03-16 01:41:36.259,41CD
2202,2136,2026-03-16 01:41:36.259,41CD
2203,2136,2026-03-16 01:41:36.259,41CD
2204,2119,2026-03-16 01:41:39.076,41D4
2205,2119,2026-03-16 01:41:39.076,41D4
2206,2119,2026-03-16 01:41:39.076,41D4
2207,2119,2026-03-16 01:41:39.076,41D4
2208,2122,2026-03-16 01:41:41.149,41D9
2209,2122,2026-03-16 01:41:41.149,41D9
2210,2122,2026-03-16 01:41:41.149,41D9
2211,2122,2026-03-16 01:41:41.149,41D9
2212,2100,2026-03-16 01:41:43.775,41DF
2213,2100,2026-03-16 01:41:43.775,41DF
2214,2100,2026-03-16 01:41:43.775,41DF
2215,2100,2026-03-16 01:41:43.775,41DF
2216,2103,2026-03-16 01:41:46.347,41E5
2217,2103,2026-03-16 01:41:46.347,41E5
2218,2103,2026-03-16 01:41:46.347,41E5
2219,2103,2026-03-16 01:41:46.347,41E5
2220,2086,2026-03-16 01:41:48.718,41EB
2221,2086,2026-03-16 01:41:48.718,41EB
2222,2086,2026-03-16 01:41:48.718,41EB
2223,2086,2026-03-16 01:41:48.718,41EB
2224,2084,2026-03-16 01:41:52.746,41F5
2225,2084,2026-03-16 01:41:52.746,41F5
2226,2084,2026-03-16 01:41:52.746,41F5
2227,2084,2026-03-16 01:41:52.746,41F5
2228,2074,2026-03-16 01:41:54.324,41F9
2229,2074,2026-03-16 01:41:54.324,41F9
2230,2074,2026-03-16 01:41:54.324,41F9
2231,2074,2026-03-16 01:41:54.324,41F9
2232,2063,2026-03-16 01:41:55.837,41FD
2233,2063,2026-03-16 01:41:55.837,41FD
2234,2063,2026-03-16 01:41:55.837,41FD
2235,2063,2026-03-16 01:41:55.837,41FD
2236,2058,2026-03-16 01:41:57.507,4201
2237,2058,2026-03-16 01:41:57.507,4201
2238,2058,2026-03-16 01:41:57.507,4201
2239,2058,2026-03-16 01:41:57.507,4201
2240,2062,2026-03-16 01:41:58.739,4204
2241,2062,2026-03-16 01:41:58.739,4204
2242,2062,2026-03-16 01:41:58.739,4204
2243,2062,2026-03-16 01:41:58.739,4204
2244,2063,2026-03-16 01:44:17.761,420A
2245,2063,2026-03-16 01:44:17.761,420A
2246,2063,2026-03-16 01:44:17.761,420A
2247,2063,2026-03-16 01:44:17.761,420A
2248,2061,2026-03-16 01:49:24.393,420F
2249,2061,2026-03-16 01:49:24.393,420F
2250,2061,2026-03-16 01:49:24.393,420F
2251,2061,2026-03-16 01:49:24.393,420F
2252,2043,2026-03-16 01:54:44.535,4215
2253,2043,2026-03-16 01:54:44.535,4215
2254,2043,2026-03-16 01:54:44.535,4215
2255,2043,2026-03-16 01:54:44.535,4215
2256,2042,2026-03-16 02:00:16.824,421A
2257,2042,2026-03-16 02:00:16.824,421A
2258,2042,2026-03-16 02:00:16.824,421A
2259,2042,2026-03-16 02:00:16.824,421A
2260,2042,2026-03-16 02:00:19.174,421A
2261,2042,2026-03-16 02:00:19.174,421A
2262,2042,2026-03-16 02:00:19.174,421A
2263,2042,2026-03-16 02:00:19.174,421A
2264,2029,2026-03-16 02:05:47.568,4220
2265,2029,2026-03-16 02:05:47.568,4220
2266,2029,2026-03-16 02:05:47.568,4220
2267,2029,2026-03-16 02:05:47.568,4220
2268,2026,2026-03-16 02:10:45.058,4227
2269,2026,2026-03-16 02:10:45.058,4227
2270,2026,2026-03-16 02:10:45.058,4227
2271,2026,2026-03-16 02:10:45.058,4227
2272,2021,2026-03-16 02:16:04.530,422C
2273,2021,2026-03-16 02:16:04.530,422C
2274,2021,2026-03-16 02:16:04.530,422C
2275,2021,2026-03-16 02:16:04.530,422C
2276,2007,2026-03-16 02:21:24.664,4234
2277,2007,2026-03-16 02:21:24.664,4234
2278,2007,2026-03-16 02:21:24.664,4234
2279,2007,2026-03-16 02:21:24.664,4234
2280,2181,2026-03-16 02:26:24.423,423C
2281,2181,2026-03-16 02:26:24.423,423C
2282,2181,2026-03-16 02:26:24.423,423C
2283,2181,2026-03-16 02:26:24.423,423C
2284,2009,2026-03-16 02:26:44.748,423D
2285,2009,2026-03-16 02:26:44.748,423D
